Settlement Date,Settlement Run Type,Settlement Period,Off Taking,Delivering
09/12/2013,DF,35,1.0126535,0.9894826
09/12/2013,DF,36,1.0130416,0.9891747
09/12/2013,DF,37,1.0128444,0.9892224
09/12/2013,DF,38,1.0126383,0.9893807
09/12/2013,DF,39,1.0125814,0.9894074
09/12/2013,DF,40,1.0129688,0.9890716
09/12/2013,DF,41,1.012523,0.9894099
09/12/2013,DF,42,1.0124737,0.9894274
09/12/2013,DF,43,1.0124419,0.9894214
09/12/2013,DF,44,1.0130384,0.9888724
09/12/2013,DF,45,1.013187,0.9887046
09/12/2013,DF,46,1.0131286,0.9886602
09/12/2013,DF,47,1.0129783,0.9888181
09/12/2013,DF,48,1.0132724,0.9885626
09/12/2013,DF,1,1.0133362,0.9884874
09/12/2013,DF,2,1.0131815,0.9885676
09/12/2013,DF,3,1.0130874,0.9886376
09/12/2013,DF,4,1.0125286,0.9890952
09/12/2013,DF,5,1.0127452,0.9888795
09/12/2013,DF,6,1.0125047,0.989053
09/12/2013,DF,7,1.012172,0.9893156
09/12/2013,DF,8,1.0122858,0.9891816
10/12/2013,DF,9,1.0123673,0.9890607
10/12/2013,DF,10,1.0128336,0.9885838
10/12/2013,DF,11,1.0130266,0.988417
10/12/2013,DF,12,1.0132393,0.9882128
10/12/2013,DF,13,1.0132119,0.98818
10/12/2013,DF,14,1.0130862,0.9882912
10/12/2013,DF,15,1.0128857,0.9885857
10/12/2013,DF,16,1.0126524,0.9888964
10/12/2013,DF,17,1.0127356,0.9889295
10/12/2013,DF,18,1.0122145,0.9894607
10/12/2013,DF,19,1.0119472,0.9897817
10/12/2013,DF,20,1.0116664,0.9900475
10/12/2013,DF,21,1.0114256,0.9901981
10/12/2013,DF,22,1.0113648,0.9902524
10/12/2013,DF,23,1.0110978,0.9904704
10/12/2013,DF,24,1.0111244,0.9904643
10/12/2013,DF,25,1.0111074,0.9904787
10/12/2013,DF,26,1.0113864,0.9902472
10/12/2013,DF,27,1.011905,0.9898247
10/12/2013,DF,28,1.0124481,0.989363
10/12/2013,DF,29,1.0122278,0.9894974
10/12/2013,DF,30,1.0121393,0.9895666
10/12/2013,DF,31,1.011902,0.9898605
10/12/2013,DF,32,1.0118165,0.9899369
10/12/2013,DF,33,1.0116245,0.990176
10/12/2013,DF,34,1.0118342,0.9900163
10/12/2013,DF,35,1.0112877,0.9903906
10/12/2013,DF,36,1.0115193,0.9902467
10/12/2013,DF,37,1.0120075,0.9898508
10/12/2013,DF,38,1.0119055,0.9899269
10/12/2013,DF,39,1.0116111,0.9901545
10/12/2013,DF,40,1.0120028,0.9898061
10/12/2013,DF,41,1.0120311,0.9897601
10/12/2013,DF,42,1.0121257,0.989658
10/12/2013,DF,43,1.0121303,0.9896251
10/12/2013,DF,44,1.012916,0.9889348
10/12/2013,DF,45,1.0135674,0.9883578
10/12/2013,DF,46,1.0137419,0.9881382
10/12/2013,DF,47,1.0148285,0.9872138
10/12/2013,DF,48,1.015444,0.9866719
10/12/2013,DF,1,1.0153428,0.9867223
10/12/2013,DF,2,1.0159718,0.9861821
10/12/2013,DF,3,1.0158386,0.9862807
10/12/2013,DF,4,1.0154406,0.9865804
10/12/2013,DF,5,1.0152316,0.9867454
10/12/2013,DF,6,1.0145892,0.9872845
10/12/2013,DF,7,1.0142468,0.9875583
10/12/2013,DF,8,1.0142881,0.987503
11/12/2013,DF,9,1.0140307,0.987712
11/12/2013,DF,10,1.0142365,0.9875121
11/12/2013,DF,11,1.0142366,0.9874802
11/12/2013,DF,12,1.0139085,0.9877606
11/12/2013,DF,13,1.0138338,0.9879124
11/12/2013,DF,14,1.0136652,0.9881042
11/12/2013,DF,15,1.0138392,0.9879598
11/12/2013,DF,16,1.0134693,0.9882547
11/12/2013,DF,17,1.013104,0.9885983
11/12/2013,DF,18,1.0121519,0.9894615
11/12/2013,DF,19,1.0114181,0.9900647
11/12/2013,DF,20,1.0109193,0.9905074
11/12/2013,DF,21,1.0105551,0.9908722
11/12/2013,DF,22,1.0102469,0.9911698
11/12/2013,DF,23,1.0101653,0.9912453
11/12/2013,DF,24,1.0102451,0.9911832
11/12/2013,DF,25,1.0102525,0.9911844
11/12/2013,DF,26,1.0101932,0.9912388
11/12/2013,DF,27,1.0104373,0.9910312
11/12/2013,DF,28,1.0105843,0.9909063
11/12/2013,DF,29,1.0105023,0.9909679
11/12/2013,DF,30,1.0105395,0.9909344
11/12/2013,DF,31,1.0098886,0.9914908
11/12/2013,DF,32,1.0092902,0.9920052
11/12/2013,DF,33,1.0089335,0.9923725
11/12/2013,DF,34,1.0087821,0.9925164
11/12/2013,DF,35,1.0089271,0.9923782
11/12/2013,DF,36,1.0089042,0.9924329
11/12/2013,DF,37,1.0088995,0.9924342
11/12/2013,DF,38,1.0090878,0.9922695
11/12/2013,DF,39,1.0089437,0.992394
11/12/2013,DF,40,1.0088655,0.9924529
11/12/2013,DF,41,1.0091156,0.9922326
11/12/2013,DF,42,1.0096499,0.991767
11/12/2013,DF,43,1.0104546,0.9910748
11/12/2013,DF,44,1.0108275,0.9907136
11/12/2013,DF,45,1.0109461,0.9905702
11/12/2013,DF,46,1.0111814,0.9903176
11/12/2013,DF,47,1.011809,0.9897465
11/12/2013,DF,48,1.0120094,0.9895111
11/12/2013,DF,1,1.0122622,0.9892912
11/12/2013,DF,2,1.0122402,0.9892925
11/12/2013,DF,3,1.0125864,0.9889572
11/12/2013,DF,4,1.0127183,0.9888253
11/12/2013,DF,5,1.0129397,0.988659
11/12/2013,DF,6,1.0125035,0.9890342
11/12/2013,DF,7,1.0119963,0.9894764
11/12/2013,DF,8,1.0119501,0.9895298
12/12/2013,DF,9,1.0120522,0.9894323
12/12/2013,DF,10,1.0122663,0.9892541
12/12/2013,DF,11,1.0121153,0.989407
12/12/2013,DF,12,1.0117121,0.9897548
12/12/2013,DF,13,1.0112674,0.9902763
12/12/2013,DF,14,1.0109097,0.9906566
12/12/2013,DF,15,1.0105164,0.9909982
12/12/2013,DF,16,1.0105155,0.9910553
12/12/2013,DF,17,1.0103682,0.9911735
12/12/2013,DF,18,1.0105951,0.9909926
12/12/2013,DF,19,1.0107952,0.9908482
12/12/2013,DF,20,1.0107269,0.9909101
12/12/2013,DF,21,1.0105951,0.9910243
12/12/2013,DF,22,1.0105371,0.9910813
12/12/2013,DF,23,1.0106085,0.991038
12/12/2013,DF,24,1.0107643,0.9909148
12/12/2013,DF,25,1.010807,0.9908796
12/12/2013,DF,26,1.0105985,0.9910488
12/12/2013,DF,27,1.0106357,0.9910157
12/12/2013,DF,28,1.0106045,0.9910392
12/12/2013,DF,29,1.0105169,0.9911102
12/12/2013,DF,30,1.0105209,0.9911052
12/12/2013,DF,31,1.0103394,0.9912544
12/12/2013,DF,32,1.0103489,0.9912469
12/12/2013,DF,33,1.0105771,0.9910623
12/12/2013,DF,34,1.0107862,0.9909011
12/12/2013,DF,35,1.0108628,0.9908521
12/12/2013,DF,36,1.0114339,0.9903958
12/12/2013,DF,37,1.0119189,0.9899987
12/12/2013,DF,38,1.0118788,0.9900245
12/12/2013,DF,39,1.0118038,0.9900729
12/12/2013,DF,40,1.0117548,0.9900961
12/12/2013,DF,41,1.0117259,0.9901042
12/12/2013,DF,42,1.0120875,0.9897806
12/12/2013,DF,43,1.0123011,0.9895683
12/12/2013,DF,44,1.0126396,0.9892525
12/12/2013,DF,45,1.012462,0.9893301
12/12/2013,DF,46,1.0129366,0.9888862
12/12/2013,DF,47,1.0125508,0.9891356
12/12/2013,DF,48,1.0123399,0.9892763
12/12/2013,DF,1,1.0125831,0.989088
12/12/2013,DF,2,1.0125745,0.9891099
12/12/2013,DF,3,1.0119708,0.9896089
12/12/2013,DF,4,1.0114567,0.990032
12/12/2013,DF,5,1.0112191,0.9902287
12/12/2013,DF,6,1.011147,0.9902776
12/12/2013,DF,7,1.0115307,0.9899642
12/12/2013,DF,8,1.0111237,0.9903172
13/12/2013,DF,9,1.0114249,0.9900516
13/12/2013,DF,10,1.0113869,0.9900664
13/12/2013,DF,11,1.0115011,0.9899821
13/12/2013,DF,12,1.0110449,0.9903236
13/12/2013,DF,13,1.0119352,0.9898767
13/12/2013,DF,14,1.0112941,0.9905267
13/12/2013,DF,15,1.0104955,0.9912746
13/12/2013,DF,16,1.0108545,0.9910051
13/12/2013,DF,17,1.0103144,0.991214
13/12/2013,DF,18,1.0103383,0.9912158
13/12/2013,DF,19,1.0105396,0.9910733
13/12/2013,DF,20,1.0104398,0.9911641
13/12/2013,DF,21,1.0105544,0.991068
13/12/2013,DF,22,1.0104741,0.9911335
13/12/2013,DF,23,1.0104482,0.9911545
13/12/2013,DF,24,1.0104336,0.9911685
13/12/2013,DF,25,1.0104717,0.9911364
13/12/2013,DF,26,1.0103547,0.9912318
13/12/2013,DF,27,1.0102144,0.991347
13/12/2013,DF,28,1.0099182,0.9915914
13/12/2013,DF,29,1.0097145,0.9917615
13/12/2013,DF,30,1.0095562,0.9918916
13/12/2013,DF,31,1.0095068,0.9919331
13/12/2013,DF,32,1.0094319,0.9919968
13/12/2013,DF,33,1.0093001,0.9921632
13/12/2013,DF,34,1.0093548,0.9921268
13/12/2013,DF,35,1.0097292,0.9917788
13/12/2013,DF,36,1.0102063,0.9914033
13/12/2013,DF,37,1.0104358,0.9912212
13/12/2013,DF,38,1.0103072,0.9913226
13/12/2013,DF,39,1.010285,0.9913306
13/12/2013,DF,40,1.0101085,0.9914642
13/12/2013,DF,41,1.0100341,0.9915113
13/12/2013,DF,42,1.0102033,0.991357
13/12/2013,DF,43,1.0101303,0.9913941
13/12/2013,DF,44,1.0107464,0.9908517
13/12/2013,DF,45,1.0106714,0.9908774
13/12/2013,DF,46,1.010904,0.9906466
13/12/2013,DF,47,1.0114237,0.9901777
13/12/2013,DF,48,1.0119499,0.9896904
13/12/2013,DF,1,1.0124364,0.9892519
13/12/2013,DF,2,1.0126031,0.9890969
13/12/2013,DF,3,1.0123807,0.9892944
13/12/2013,DF,4,1.0116774,0.9898661
13/12/2013,DF,5,1.0112346,0.9902309
13/12/2013,DF,6,1.0111758,0.9902742
13/12/2013,DF,7,1.0112999,0.9901524
13/12/2013,DF,8,1.0113642,0.9900706
14/12/2013,DF,9,1.0117514,0.9897364
14/12/2013,DF,10,1.0118284,0.9896696
14/12/2013,DF,11,1.0124043,0.9891904
14/12/2013,DF,12,1.0120181,0.9894573
14/12/2013,DF,13,1.011321,0.9900066
14/12/2013,DF,14,1.0101663,0.991103
14/12/2013,DF,15,1.0100215,0.9913468
14/12/2013,DF,16,1.0099718,0.9914428
14/12/2013,DF,17,1.0097831,0.9916692
14/12/2013,DF,18,1.0094785,0.9919574
14/12/2013,DF,19,1.0093896,0.9920263
14/12/2013,DF,20,1.0092282,0.992156
14/12/2013,DF,21,1.0090207,0.9923298
14/12/2013,DF,22,1.0088156,0.9925064
14/12/2013,DF,23,1.0089473,0.9924087
14/12/2013,DF,24,1.0089601,0.9923967
14/12/2013,DF,25,1.0089989,0.9923652
14/12/2013,DF,26,1.0090789,0.992297
14/12/2013,DF,27,1.0089598,0.9923951
14/12/2013,DF,28,1.0090964,0.9922792
14/12/2013,DF,29,1.0091142,0.9922657
14/12/2013,DF,30,1.0094252,0.9920034
14/12/2013,DF,31,1.0094463,0.9919865
14/12/2013,DF,32,1.0095392,0.9919115
14/12/2013,DF,33,1.0095626,0.9918972
14/12/2013,DF,34,1.0096095,0.9918673
14/12/2013,DF,35,1.0098774,0.9916453
14/12/2013,DF,36,1.01022,0.9913714
14/12/2013,DF,37,1.0101179,0.9914719
14/12/2013,DF,38,1.0099729,0.9915914
14/12/2013,DF,39,1.0103864,0.9912326
14/12/2013,DF,40,1.0117619,0.9900687
14/12/2013,DF,41,1.0122883,0.9896279
14/12/2013,DF,42,1.012474,0.9894338
14/12/2013,DF,43,1.0124963,0.9893705
14/12/2013,DF,44,1.0138266,0.988233
14/12/2013,DF,45,1.0140377,0.9880338
14/12/2013,DF,46,1.0147112,0.9873774
14/12/2013,DF,47,1.0150728,0.9870258
14/12/2013,DF,48,1.0156458,0.9865082
14/12/2013,DF,1,1.0158001,0.9863524
14/12/2013,DF,2,1.0149212,0.9870137
14/12/2013,DF,3,1.0153706,0.986574
14/12/2013,DF,4,1.0155844,0.9864093
14/12/2013,DF,5,1.0152856,0.9865749
14/12/2013,DF,6,1.014688,0.9870443
14/12/2013,DF,7,1.0149324,0.9868005
14/12/2013,DF,8,1.0151371,0.9865854
15/12/2013,DF,9,1.0152269,0.9864694
15/12/2013,DF,10,1.0154307,0.9862121
15/12/2013,DF,11,1.0152703,0.9864995
15/12/2013,DF,12,1.0154867,0.9862867
15/12/2013,DF,13,1.0160927,0.9864161
15/12/2013,DF,14,1.0155159,0.9869431
15/12/2013,DF,15,1.0150825,0.9872956
15/12/2013,DF,16,1.0155543,0.9870233
15/12/2013,DF,17,1.0148771,0.9874408
15/12/2013,DF,18,1.0142809,0.9880152
15/12/2013,DF,19,1.013236,0.9887757
15/12/2013,DF,20,1.0123709,0.9894696
15/12/2013,DF,21,1.0125432,0.9893309
15/12/2013,DF,22,1.0121946,0.9896327
15/12/2013,DF,23,1.012212,0.9896108
15/12/2013,DF,24,1.0121968,0.9896217
15/12/2013,DF,25,1.0122935,0.9895488
15/12/2013,DF,26,1.0120532,0.9897583
15/12/2013,DF,27,1.0115797,0.9901668
15/12/2013,DF,28,1.0113717,0.9903198
15/12/2013,DF,29,1.0114011,0.9902967
15/12/2013,DF,30,1.0112376,0.9904481
15/12/2013,DF,31,1.0106828,0.9909122
15/12/2013,DF,32,1.0101674,0.9913484
15/12/2013,DF,33,1.0097343,0.9917169
15/12/2013,DF,34,1.0090891,0.9922703
15/12/2013,DF,35,1.0087378,0.9925785
15/12/2013,DF,36,1.0090879,0.9923057
15/12/2013,DF,37,1.0094477,0.9920046
15/12/2013,DF,38,1.00926,0.9921519
15/12/2013,DF,39,1.0092272,0.9921711
15/12/2013,DF,40,1.009382,0.9920275
15/12/2013,DF,41,1.0095835,0.9918515
15/12/2013,DF,42,1.0103791,0.9911705
15/12/2013,DF,43,1.0114229,0.990278
15/12/2013,DF,44,1.0132757,0.988661
15/12/2013,DF,45,1.0135362,0.9883663
15/12/2013,DF,46,1.0136441,0.988127
15/12/2013,DF,47,1.0143087,0.9874587
15/12/2013,DF,48,1.0147246,0.9870502
15/12/2013,DF,1,1.0154236,0.9864548
15/12/2013,DF,2,1.0151981,0.9866527
15/12/2013,DF,3,1.0145345,0.9872197
15/12/2013,DF,4,1.0146978,0.9870355
15/12/2013,DF,5,1.0150362,0.9867499
15/12/2013,DF,6,1.0146101,0.9870893
15/12/2013,DF,7,1.0141342,0.9874817
15/12/2013,DF,8,1.0141294,0.9874387
16/12/2013,DF,9,1.0140273,0.9875314
16/12/2013,DF,10,1.0142928,0.9872536
16/12/2013,DF,11,1.0143487,0.9873438
16/12/2013,DF,12,1.0141805,0.9875124
16/12/2013,DF,13,1.0144264,0.9874418
16/12/2013,DF,14,1.0144641,0.9875078
16/12/2013,DF,15,1.0141299,0.9880796
16/12/2013,DF,16,1.0142384,0.9880304
16/12/2013,DF,17,1.0139972,0.9880694
16/12/2013,DF,18,1.0137992,0.9882608
16/12/2013,DF,19,1.0136159,0.9884044
16/12/2013,DF,20,1.0136704,0.9883554
16/12/2013,DF,21,1.0135572,0.9884271
16/12/2013,DF,22,1.0132441,0.9886848
16/12/2013,DF,23,1.0129911,0.98889
16/12/2013,DF,24,1.0128345,0.9890174
16/12/2013,DF,25,1.0129044,0.9888992
16/12/2013,DF,26,1.0132145,0.9886323
16/12/2013,DF,27,1.0138657,0.9880961
16/12/2013,DF,28,1.0138743,0.9880827
16/12/2013,DF,29,1.0135236,0.9883474
16/12/2013,DF,30,1.0138775,0.9880411
16/12/2013,DF,31,1.0138838,0.9880195
16/12/2013,DF,32,1.0136681,0.9882018
16/12/2013,DF,33,1.013454,0.988403
16/12/2013,DF,34,1.012538,0.9892208
16/12/2013,DF,35,1.0129659,0.9888927
16/12/2013,DF,36,1.0135815,0.9884175
16/12/2013,DF,37,1.013703,0.988319
16/12/2013,DF,38,1.013785,0.9882337
16/12/2013,DF,39,1.0135153,0.9884537
16/12/2013,DF,40,1.013651,0.9883182
16/12/2013,DF,41,1.0135338,0.9883861
16/12/2013,DF,42,1.0140658,0.9878963
16/12/2013,DF,43,1.0136325,0.988213
16/12/2013,DF,44,1.013801,0.9880196
16/12/2013,DF,45,1.0147157,0.9871702
16/12/2013,DF,46,1.0148901,0.9869296
16/12/2013,DF,47,1.0148195,0.9870019
16/12/2013,DF,48,1.0154381,0.9864423
16/12/2013,DF,1,1.0152916,0.9866342
16/12/2013,DF,2,1.0160323,0.9860594
16/12/2013,DF,3,1.016261,0.9858404
16/12/2013,DF,4,1.0158806,0.9860799
16/12/2013,DF,5,1.0163106,0.9856817
16/12/2013,DF,6,1.0161781,0.985755
16/12/2013,DF,7,1.0158866,0.985992
16/12/2013,DF,8,1.0164627,0.985428
17/12/2013,DF,9,1.016559,0.9853318
17/12/2013,DF,10,1.0165092,0.9852334
17/12/2013,DF,11,1.0165777,0.9851496
17/12/2013,DF,12,1.0166775,0.9851084
17/12/2013,DF,13,1.0163741,0.9854813
17/12/2013,DF,14,1.016378,0.9855857
17/12/2013,DF,15,1.0171858,0.984844
17/12/2013,DF,16,1.0171693,0.9849851
17/12/2013,DF,17,1.0160775,0.9860927
17/12/2013,DF,18,1.0157116,0.9864676
17/12/2013,DF,19,1.0149339,0.9871642
17/12/2013,DF,20,1.0152313,0.9869342
17/12/2013,DF,21,1.0151382,0.9870102
17/12/2013,DF,22,1.0153856,0.9868221
17/12/2013,DF,23,1.0151211,0.9870766
17/12/2013,DF,24,1.0145027,0.9876088
17/12/2013,DF,25,1.0142606,0.9878009
17/12/2013,DF,26,1.014364,0.9876418
17/12/2013,DF,27,1.0140107,0.9878762
17/12/2013,DF,28,1.0142021,0.9876781
17/12/2013,DF,29,1.0143193,0.9875545
17/12/2013,DF,30,1.0142632,0.9875935
17/12/2013,DF,31,1.0145453,0.9873485
17/12/2013,DF,32,1.0142245,0.9876153
17/12/2013,DF,33,1.0141991,0.9876853
17/12/2013,DF,34,1.013707,0.9881748
17/12/2013,DF,35,1.013016,0.9888266
17/12/2013,DF,36,1.0134503,0.9885512
17/12/2013,DF,37,1.0137687,0.9883291
17/12/2013,DF,38,1.0138832,0.9882109
17/12/2013,DF,39,1.0146364,0.9875523
17/12/2013,DF,40,1.0147082,0.9874511
17/12/2013,DF,41,1.0151746,0.9869871
17/12/2013,DF,42,1.0156988,0.9864744
17/12/2013,DF,43,1.0165808,0.985649
17/12/2013,DF,44,1.0173615,0.9849085
17/12/2013,DF,45,1.0178543,0.9843688
17/12/2013,DF,46,1.017096,0.9849223
17/12/2013,DF,47,1.0174759,0.9847639
17/12/2013,DF,48,1.0176438,0.9845972
17/12/2013,DF,1,1.0181656,0.9841042
17/12/2013,DF,2,1.0177634,0.9844473
17/12/2013,DF,3,1.0177132,0.9844216
17/12/2013,DF,4,1.0174053,0.9845388
17/12/2013,DF,5,1.0174682,0.9843931
17/12/2013,DF,6,1.0170921,0.9846824
17/12/2013,DF,7,1.0168256,0.9848709
17/12/2013,DF,8,1.0162199,0.9853386
18/12/2013,DF,9,1.0160822,0.9856459
18/12/2013,DF,10,1.0156753,0.9859744
18/12/2013,DF,11,1.0155048,0.9859002
18/12/2013,DF,12,1.0155437,0.9859176
18/12/2013,DF,13,1.015539,0.9860479
18/12/2013,DF,14,1.0162098,0.9854815
18/12/2013,DF,15,1.0162179,0.9854866
18/12/2013,DF,16,1.0168926,0.9849295
18/12/2013,DF,17,1.0166356,0.9849189
18/12/2013,DF,18,1.016197,0.98547
18/12/2013,DF,19,1.0162192,0.9856577
18/12/2013,DF,20,1.0163883,0.9856105
18/12/2013,DF,21,1.015602,0.9863949
18/12/2013,DF,22,1.0156676,0.9864267
18/12/2013,DF,23,1.0152611,0.986906
18/12/2013,DF,24,1.0151162,0.9870511
18/12/2013,DF,25,1.0147161,0.9874025
18/12/2013,DF,26,1.0147488,0.9873468
18/12/2013,DF,27,1.015027,0.9871079
18/12/2013,DF,28,1.0157365,0.9865092
18/12/2013,DF,29,1.0158373,0.9864157
18/12/2013,DF,30,1.0155601,0.9866339
18/12/2013,DF,31,1.0156572,0.9865538
18/12/2013,DF,32,1.0157258,0.9865089
18/12/2013,DF,33,1.0149911,0.9871738
18/12/2013,DF,34,1.0146559,0.9875107
18/12/2013,DF,35,1.0141362,0.9879984
18/12/2013,DF,36,1.0139267,0.9882209
18/12/2013,DF,37,1.0138325,0.9883032
18/12/2013,DF,38,1.0140757,0.9881001
18/12/2013,DF,39,1.0140368,0.9881174
18/12/2013,DF,40,1.0139259,0.9881852
18/12/2013,DF,41,1.014447,0.9877329
18/12/2013,DF,42,1.0150007,0.9872386
18/12/2013,DF,43,1.0146525,0.9875008
18/12/2013,DF,44,1.0150047,0.9871539
18/12/2013,DF,45,1.0156523,0.9865666
18/12/2013,DF,46,1.0155271,0.9865936
18/12/2013,DF,47,1.0152653,0.9868015
18/12/2013,DF,48,1.0157777,0.9863313
18/12/2013,DF,1,1.0152593,0.9868212
18/12/2013,DF,2,1.0147457,0.9872883
18/12/2013,DF,3,1.0144616,0.9874952
18/12/2013,DF,4,1.0143978,0.987509
18/12/2013,DF,5,1.0146273,0.9872614
18/12/2013,DF,6,1.0142861,0.9875025
18/12/2013,DF,7,1.0139413,0.9877947
18/12/2013,DF,8,1.0140859,0.9875931
19/12/2013,DF,9,1.0139217,0.9877359
19/12/2013,DF,10,1.01368,0.9879825
19/12/2013,DF,11,1.0136146,0.9880678
19/12/2013,DF,12,1.0131638,0.9884166
19/12/2013,DF,13,1.0125105,0.9889613
19/12/2013,DF,14,1.011739,0.9897873
19/12/2013,DF,15,1.0112212,0.9904724
19/12/2013,DF,16,1.0105844,0.9910689
19/12/2013,DF,17,1.0101128,0.991483
19/12/2013,DF,18,1.0098143,0.9917366
19/12/2013,DF,19,1.0092332,0.9921436
19/12/2013,DF,20,1.0095244,0.9919025
19/12/2013,DF,21,1.0095396,0.9918892
19/12/2013,DF,22,1.0098911,0.9915959
19/12/2013,DF,23,1.0099946,0.9915082
19/12/2013,DF,24,1.0100145,0.9914896
19/12/2013,DF,25,1.0098678,0.9916119
19/12/2013,DF,26,1.0100258,0.9914755
19/12/2013,DF,27,1.010196,0.991331
19/12/2013,DF,28,1.0102816,0.9912422
19/12/2013,DF,29,1.0104061,0.9911362
19/12/2013,DF,30,1.0105179,0.9910484
19/12/2013,DF,31,1.0106175,0.9909767
19/12/2013,DF,32,1.0104535,0.9911201
19/12/2013,DF,33,1.0099263,0.9915708
19/12/2013,DF,34,1.010444,0.9911571
19/12/2013,DF,35,1.0106063,0.9910381
19/12/2013,DF,36,1.0104336,0.9911979
19/12/2013,DF,37,1.0103643,0.9912609
19/12/2013,DF,38,1.0106703,0.9909982
19/12/2013,DF,39,1.0119443,0.9899175
19/12/2013,DF,40,1.0123619,0.9895462
19/12/2013,DF,41,1.0117188,0.9900517
19/12/2013,DF,42,1.0123075,0.9895189
19/12/2013,DF,43,1.0128277,0.9890543
19/12/2013,DF,44,1.0130881,0.9887867
19/12/2013,DF,45,1.0136559,0.9882316
19/12/2013,DF,46,1.0149181,0.9870427
19/12/2013,DF,47,1.0148293,0.987123
19/12/2013,DF,48,1.0159574,0.9860549
19/12/2013,DF,1,1.016045,0.985884
19/12/2013,DF,2,1.0159281,0.9859678
19/12/2013,DF,3,1.015553,0.9862825
19/12/2013,DF,4,1.0151667,0.9865231
19/12/2013,DF,5,1.0153171,0.9863651
19/12/2013,DF,6,1.0151524,0.9864613
19/12/2013,DF,7,1.0153611,0.9862259
19/12/2013,DF,8,1.0152641,0.9862783
20/12/2013,DF,9,1.0151152,0.9863898
20/12/2013,DF,10,1.0147647,0.9867117
20/12/2013,DF,11,1.0145857,0.9869266
20/12/2013,DF,12,1.0141196,0.9874097
20/12/2013,DF,13,1.0133178,0.988336
20/12/2013,DF,14,1.0125733,0.9890907
20/12/2013,DF,15,1.0124478,0.9892682
20/12/2013,DF,16,1.0125404,0.98929
20/12/2013,DF,17,1.0114918,0.9901438
20/12/2013,DF,18,1.0113972,0.9902818
20/12/2013,DF,19,1.0113528,0.9903578
20/12/2013,DF,20,1.0112684,0.9904304
20/12/2013,DF,21,1.0113466,0.9903629
20/12/2013,DF,22,1.0110537,0.990605
20/12/2013,DF,23,1.0109758,0.9906697
20/12/2013,DF,24,1.0111996,0.9904809
20/12/2013,DF,25,1.0112123,0.9904696
20/12/2013,DF,26,1.0114205,0.9902925
20/12/2013,DF,27,1.0114909,0.9902308
20/12/2013,DF,28,1.0115411,0.9901866
20/12/2013,DF,29,1.0115273,0.990216
20/12/2013,DF,30,1.0115545,0.9901904
20/12/2013,DF,31,1.011452,0.9903018
20/12/2013,DF,32,1.0115814,0.9902074
20/12/2013,DF,33,1.0116168,0.9901976
20/12/2013,DF,34,1.0112196,0.990541
20/12/2013,DF,35,1.0107667,0.990889
20/12/2013,DF,36,1.0110919,0.9906376
20/12/2013,DF,37,1.0111458,0.9906108
20/12/2013,DF,38,1.0108925,0.9908161
20/12/2013,DF,39,1.0111112,0.9906245
20/12/2013,DF,40,1.0111794,0.9905538
20/12/2013,DF,41,1.0109013,0.9907683
20/12/2013,DF,42,1.0114182,0.9903195
20/12/2013,DF,43,1.0117113,0.9900415
20/12/2013,DF,44,1.0116416,0.9900428
20/12/2013,DF,45,1.0123166,0.9895448
20/12/2013,DF,46,1.0131328,0.9887737
20/12/2013,DF,47,1.0135801,0.9881569
20/12/2013,DF,48,1.0142128,0.9875416
20/12/2013,DF,1,1.014816,0.9869772
20/12/2013,DF,2,1.0148288,0.9869269
20/12/2013,DF,3,1.0147891,0.9869268
20/12/2013,DF,4,1.0147354,0.9869548
20/12/2013,DF,5,1.0147625,0.9869248
20/12/2013,DF,6,1.0146681,0.9869945
20/12/2013,DF,7,1.0146977,0.9869412
20/12/2013,DF,8,1.0152558,0.9864343
21/12/2013,DF,9,1.0154757,0.9862205
21/12/2013,DF,10,1.0153686,0.986296
21/12/2013,DF,11,1.0162001,0.9858157
21/12/2013,DF,12,1.0162148,0.9858364
21/12/2013,DF,13,1.0155341,0.9866282
21/12/2013,DF,14,1.0143462,0.9877211
21/12/2013,DF,15,1.0134055,0.9887779
21/12/2013,DF,16,1.0138129,0.988542
21/12/2013,DF,17,1.0126978,0.9892736
21/12/2013,DF,18,1.0126798,0.9893418
21/12/2013,DF,19,1.0127602,0.9891934
21/12/2013,DF,20,1.0129216,0.9890617
21/12/2013,DF,21,1.012751,0.9891985
21/12/2013,DF,22,1.0121477,0.9896981
21/12/2013,DF,23,1.0117139,0.9900591
21/12/2013,DF,24,1.0118812,0.9899225
21/12/2013,DF,25,1.0118218,0.9899717
21/12/2013,DF,26,1.0117616,0.9900176
21/12/2013,DF,27,1.0117658,0.9900088
21/12/2013,DF,28,1.0117725,0.9899933
21/12/2013,DF,29,1.0121496,0.9896913
21/12/2013,DF,30,1.0121927,0.989652
21/12/2013,DF,31,1.0122242,0.9896228
21/12/2013,DF,32,1.0121776,0.9896712
21/12/2013,DF,33,1.0115959,0.9901955
21/12/2013,DF,34,1.011077,0.9906395
21/12/2013,DF,35,1.0109253,0.9908727
21/12/2013,DF,36,1.010864,0.9909403
21/12/2013,DF,37,1.0110634,0.9906883
21/12/2013,DF,38,1.0107671,0.9909263
21/12/2013,DF,39,1.0109447,0.9907505
21/12/2013,DF,40,1.0114899,0.9902749
21/12/2013,DF,41,1.0117944,0.9900094
21/12/2013,DF,42,1.0119925,0.9898073
21/12/2013,DF,43,1.0125493,0.9893171
21/12/2013,DF,44,1.0126476,0.9891399
