Settlement Date,Settlement Run Type,Settlement Period,RC
07/02/2016,SF,28,.0364799053996245392396847063524841758854
07/02/2016,SF,29,.6779375166076670764325119878961473382037
07/02/2016,SF,30,.7590942425750517298423368096287938006128
07/02/2016,SF,31,.5763205417498932200188917813075626451884
07/02/2016,SF,32,.5301820425064277819064848623848211392709
07/02/2016,SF,33,.1403265085360368345787875817470563412496
07/02/2016,SF,34,-.0698760794139069087553043985189996376337
07/02/2016,SF,35,.424222499017892073300804584990795357367
07/02/2016,SF,36,.8903482807968467454804934529249660575862
07/02/2016,SF,37,.8801996038477453568588211189201633141573
07/02/2016,SF,38,.3478990186263016105214741960361182870442
07/02/2016,SF,39,.2703472066048118652979265784064130495639
07/02/2016,SF,40,.2656123939340838053337328441577467039928
07/02/2016,SF,41,.1739804523370635470491162173140947180199
07/02/2016,SF,42,.4343385309307435377674248566504304269398
07/02/2016,SF,43,.6658501609787801676018959556520283886533
07/02/2016,SF,44,.5383106317736629296372208507488022837452
07/02/2016,SF,45,.3372291972452953662510038345090222022216
07/02/2016,SF,46,.4086673743672094936554360440375349589334
07/02/2016,SF,47,.4587362673221913704561265412787425416111
07/02/2016,SF,48,1.10519779419244762845647408066887010738
08/02/2016,SF,1,.9997559664455781507970448018401059573823
08/02/2016,SF,2,1.24753445287654175570849248683302764644
08/02/2016,SF,3,.5674285304426317213705854239934598353096
08/02/2016,SF,4,.1719440193483370468217235481855964673307
08/02/2016,SF,5,.2407015405971705731907476119918388797858
08/02/2016,SF,6,-.0296696390655235740683323765946587643353
08/02/2016,SF,7,-.1965823878028327156815688694114782221965
08/02/2016,SF,8,-.1372803639644665651005682247890776911939
08/02/2016,SF,9,-.1833764763217363776529168134743938247213
08/02/2016,SF,10,-.2009160703885215562157092779780074970224
08/02/2016,SF,11,-.0507020827184987541492208126342258040365
08/02/2016,SF,12,-.0201377590647099701590156562972652577362
08/02/2016,SF,13,.2707454757625952341308628603541874540107
08/02/2016,SF,14,.2450078573278218864129170890587450151836
08/02/2016,SF,15,.2841932642002814106470639301375896127953
08/02/2016,SF,16,.5168722958130315382827783388647303486694
08/02/2016,SF,17,.4478710664514729419413509786814481382452
08/02/2016,SF,18,.298137216240696691619093970745964469717
08/02/2016,SF,19,1.55861052727001075936359455988073063687
08/02/2016,SF,20,2.02867642995972279995937497590822106768
08/02/2016,SF,21,1.77276378882670745674457311698082393606
08/02/2016,SF,22,.6912154074606460459506333760065699902883
08/02/2016,SF,23,.2181659540540751799770192209984913978411
08/02/2016,SF,24,.2221728384745656491293533234261691762335
08/02/2016,SF,25,.3865533218370068037602281112581890694544
08/02/2016,SF,26,.2058864623518606333823925118758103409987
08/02/2016,SF,27,.1551610251722077712164113536526244249583
08/02/2016,SF,28,.0955241906741190730023848794913264848028
08/02/2016,SF,29,.001598426455863270772531801706840789524408
08/02/2016,SF,30,-.1899055789995749087086704632422867374786
08/02/2016,SF,31,-.2080893250089915768504712118485424514349
08/02/2016,SF,32,-.0977615796000450124378217263738366581844
08/02/2016,SF,33,-.0727169947323133644759436853367715383694
08/02/2016,SF,34,-.0530273122686234413305287900846724191831
08/02/2016,SF,35,.1278718377102407520658471228813434136628
08/02/2016,SF,36,.1096343368303773064003318654141594322472
08/02/2016,SF,37,.005893459691950776826432864607127581983368
08/02/2016,SF,38,-.035012991875764904721465301919241971154
08/02/2016,SF,39,-.006666008494403458238661825514235787353737
08/02/2016,SF,40,.2331507061451602057063217824813077206309
08/02/2016,SF,41,.30987602940830744655908697257219757269
08/02/2016,SF,42,-.0670076774946370491076202282651768934004
08/02/2016,SF,43,-.1925188573853248784145176830230351007764
08/02/2016,SF,44,-.154623498848214915556031242930569373463
08/02/2016,SF,45,-.3313940204530445089243972007898783291991
08/02/2016,SF,46,-.3901508164295168234787805285438346013159
08/02/2016,SF,47,-.2164259153181444905511416852989269270203
08/02/2016,SF,48,-.0646689085533354938342921221996694877738
09/02/2016,SF,1,-.1504084567217081528102244227361093862644
09/02/2016,SF,2,-.0267899395879368333884043180263665885988
09/02/2016,SF,3,.2442236507061499408545762842475364163789
09/02/2016,SF,4,.1060402274232367293055595895855398206787
09/02/2016,SF,5,.006577238747062563246778943318718194479956
09/02/2016,SF,6,.1538623801980384893231883904385385508578
09/02/2016,SF,7,.1193896282428645514230914416951739660641
09/02/2016,SF,8,-.0587781032149375775283145724508579162522
09/02/2016,SF,9,-.0662292531859117945277258641803572335552
09/02/2016,SF,10,-.1029416162803047429930166017638316273101
09/02/2016,SF,11,-.1401645653654711422423455743351666199298
09/02/2016,SF,12,-.0310599048693330997912667141675633692054
09/02/2016,SF,13,.1767119502299788338502107535797938835147
09/02/2016,SF,14,.2355448499526548720571401322434071940878
09/02/2016,SF,15,.023705071193798062830163967144202523435
09/02/2016,SF,16,.137912936573845377952655839177461951468
09/02/2016,SF,17,.7451673602641194853009554409961351694619
09/02/2016,SF,18,.2383670582439521211927001150138429719361
09/02/2016,SF,19,.4263051591415366744688211244988982351372
09/02/2016,SF,20,.0317187886304704416949921973886251338515
09/02/2016,SF,21,-.167938351629536717733641960846212718052
09/02/2016,SF,22,-.2079937188093921874805812295714535091691
09/02/2016,SF,23,-.2363079119931218675214055371120422513852
09/02/2016,SF,24,-.2090709936316733787267460673880320408459
09/02/2016,SF,25,-.2484257278097075339711226213321049819843
09/02/2016,SF,26,-.2700240359570071535728231307794345658008
09/02/2016,SF,27,-.3226713854390804111702758962563082535998
09/02/2016,SF,28,-.3808514320515863561961623774183306302137
09/02/2016,SF,29,-.4127393871852068472757275807659360737806
09/02/2016,SF,30,-.390982578318344736665223451523774335623
09/02/2016,SF,31,-.3849024729301477184460596647149262407416
09/02/2016,SF,32,-.2989911357631915381147573740237691990227
09/02/2016,SF,33,-.0770274493855855885224551801027202446248
09/02/2016,SF,34,-.0309843722112517955915395006657713076598
09/02/2016,SF,35,.0924138143438068739956253932018492404959
09/02/2016,SF,36,.6102601476900189603809118093208253131799
09/02/2016,SF,37,.6133615639182547419681128814479076703325
09/02/2016,SF,38,.5397473616653506737682138039387311361213
09/02/2016,SF,39,1.15220418662532802596367172603795965131
09/02/2016,SF,40,.3852486798962163948164664785279221879544
09/02/2016,SF,41,.3037001695648328177576006997004300476031
09/02/2016,SF,42,.3183852767333526544786857696071887379639
09/02/2016,SF,43,.0773984484236507933571525654353292396001
09/02/2016,SF,44,-.193423496594579442728554664721521205119
09/02/2016,SF,45,-.007142549648637867184113159083966838594307
09/02/2016,SF,46,-.0559986955874033540620692827058194260129
09/02/2016,SF,47,-.0228839572521020226580505040296611596943
09/02/2016,SF,48,-.223043954694061700433998462053402885284
10/02/2016,SF,1,-.1094204242292744927529939561596971106465
10/02/2016,SF,2,.00001284989848391228613942298589084925848338
10/02/2016,SF,3,.3790663790928951593527081660934764412471
10/02/2016,SF,4,.6002806741473414510937603870082917075605
10/02/2016,SF,5,.4969930951428792995698339397828338044531
10/02/2016,SF,6,.5609839974164737727045988128045445101177
10/02/2016,SF,7,.4471757654083330038871328437130103973221
10/02/2016,SF,8,.2193345195153731809056122853838481829436
10/02/2016,SF,9,.1691996288933566530100017164328413636583
10/02/2016,SF,10,.3294457902104865492459457090899414191827
10/02/2016,SF,11,.0505348097037724934897663917395030057897
10/02/2016,SF,12,.0409191112411563409962493332622594041496
10/02/2016,SF,13,.6658989235259615364240873121901848496089
10/02/2016,SF,14,.3087030762496845231636200037308564997982
10/02/2016,SF,15,-.009380476716199870483389423037272948780207
10/02/2016,SF,16,.1013739080077091300229025309312317564606
10/02/2016,SF,17,.1968895826036475459096423316090577589333
10/02/2016,SF,18,-.0681268656592272128684307073032684858861
10/02/2016,SF,19,-.0545553290445978327753040163436623563465
10/02/2016,SF,20,-.0790889197706656231031022508506949297326
10/02/2016,SF,21,-.2980435704159386382069963809800804712903
10/02/2016,SF,22,-.2238771111282943454674045387537626562974
10/02/2016,SF,23,-.1643124257548863050787922156058095926214
10/02/2016,SF,24,-.1598600591481981101676795466710158454976
10/02/2016,SF,25,-.1128795528583171803484985335457746836214
10/02/2016,SF,26,-.1741698053288306090680961020391083802366
10/02/2016,SF,27,-.1402996378701033958249107810061852125824
10/02/2016,SF,28,-.2952811457318724376456433988081640793154
10/02/2016,SF,29,-.270343907858305507961861168245450845802
10/02/2016,SF,30,-.2842740385333166912117943694294963007899
10/02/2016,SF,31,-.2422347349746188397384317525085041533682
10/02/2016,SF,32,-.1054833964625269452306173130517088059017
10/02/2016,SF,33,-.0882979398753778062525465052284540047538
10/02/2016,SF,34,-.1580835901700514714366808805247488726892
10/02/2016,SF,35,-.2568059386255580088779118294114851019501
10/02/2016,SF,36,-.143763823055902964112259492860847716796
10/02/2016,SF,37,-.2894908034951555859333396621629486138282
10/02/2016,SF,38,-.2530731959060013456568054736266535094547
10/02/2016,SF,39,-.0536074491408920735643774138621930619914
10/02/2016,SF,40,-.008987639610379385283613151539032550946476
10/02/2016,SF,41,-.1062805130962070981459264574257820024819
10/02/2016,SF,42,-.1444180607563612494121644714518030092331
10/02/2016,SF,43,-.1153351366623216256001645033811891816273
10/02/2016,SF,44,-.1929868429633942185707890492819547398569
10/02/2016,SF,45,-.2368146403161617576430667526769310370752
10/02/2016,SF,46,-.3057043749636593848260663356509298989413
10/02/2016,SF,47,-.2530297250466398309714505400893782105976
10/02/2016,SF,48,-.3752605088824122509570109354028541870929
11/02/2016,SF,1,-.1251159447076830563578583894566760728452
11/02/2016,SF,2,.2127052573545614731935093758480062377225
11/02/2016,SF,3,.1383933346894005610127716037305520283643
11/02/2016,SF,4,.2766560638458530066250018881663680822885
11/02/2016,SF,5,-.066905608956340527059029847632745912913
11/02/2016,SF,6,-.202774812090176142556447952504042788193
11/02/2016,SF,7,-.1962546498843181042275058533265197771257
11/02/2016,SF,8,-.1643194684472413245665097319869871786813
11/02/2016,SF,9,.101393005636079153014774655695728247376
11/02/2016,SF,10,.0610310482369733389952067920230239110705
11/02/2016,SF,11,.0635792424896446565435041321921668891362
11/02/2016,SF,12,.0621852197837459547932770606626085079944
11/02/2016,SF,13,-.1304148061607800187757984522403127829544
11/02/2016,SF,14,.074320259364083509119703264295501480847
11/02/2016,SF,15,1.23690928132378576789296974031038443539
11/02/2016,SF,16,.2319426365169248188584165547760951387836
11/02/2016,SF,17,-.0250254433245108510879593820961318405928
11/02/2016,SF,18,-.2510258058329520149846072016825900055977
11/02/2016,SF,19,-.1977942107379225725728539497283399561054
11/02/2016,SF,20,-.3680329716488033052144051812307042765312
11/02/2016,SF,21,-.5257586297826640991275356800275888110214
11/02/2016,SF,22,-.6652752605232958469464906240636143519878
11/02/2016,SF,23,-.7228308393825041593941676152043875697757
11/02/2016,SF,24,-.7516369835608370516997082969639907193801
11/02/2016,SF,25,-.6905890386398460401084970398393614104562
11/02/2016,SF,26,-.7812549925405413055864772891274181051795
11/02/2016,SF,27,-.7170778737123255989285782439533979096175
11/02/2016,SF,28,-.6453569434968512812777221857443505001776
11/02/2016,SF,29,-.5660005463464178917960520960034507207882
11/02/2016,SF,30,-.454358616498977735847239288771087290769
11/02/2016,SF,31,-.3873528565739684546693150522549227119537
11/02/2016,SF,32,-.2659749998113431895809228601677760706886
11/02/2016,SF,33,-.157165288836097581713366820038015764991
11/02/2016,SF,34,-.1543817596683180350397971680095936835792
11/02/2016,SF,35,-.3091329403793941215701335786568706728344
11/02/2016,SF,36,-.2041032835285369540361425943185239455432
11/02/2016,SF,37,-.315183713934590627498697574121293399536
11/02/2016,SF,38,-.3601638081130586480256558149763497003028
11/02/2016,SF,39,-.0776725518119249142562723164986770026847
11/02/2016,SF,40,-.1544617112588998684669866578212005712919
11/02/2016,SF,41,-.279752995816391217493139621975167028491
11/02/2016,SF,42,-.1789264287348476410695286264198816592081
11/02/2016,SF,43,-.1698115056139913018457536939309902426799
11/02/2016,SF,44,-.312960262458165984395799062529589778893
11/02/2016,SF,45,-.2848733658178034679210166741059372829135
11/02/2016,SF,46,-.4228087458737579621418745330299958783816
11/02/2016,SF,47,-.2963299414898499678721140148978197234622
11/02/2016,SF,48,-.2901233755072466058172646352046921002349
12/02/2016,SF,1,-.3991922356299870109038329718794959801063
12/02/2016,SF,2,-.314449821293187479692407668146864507744
12/02/2016,SF,3,-.471012638407213220696844215945130655524
12/02/2016,SF,4,-.1840937569684944115083360508617160121563
12/02/2016,SF,5,-.3332051562277950495347969331185447763663
12/02/2016,SF,6,-.3377072844702839126579687578790113946953
12/02/2016,SF,7,-.1259974528285021097392023169417246734251
12/02/2016,SF,8,-.133153773365246310461132127395553829366
12/02/2016,SF,9,-.0670388798373781026013685943446252598765
12/02/2016,SF,10,-.1185089822487997221665656965728087007569
12/02/2016,SF,11,-.2131922460819544275464683012953426187017
12/02/2016,SF,12,-.1322223830037298677875160776106361103709
12/02/2016,SF,13,-.1555636368532359290050446164537907760309
12/02/2016,SF,14,-.3032592028321286249532558577773323627788
