"Meter Timeswitch Class Id","Effective From Settlement Date {MTC}","Market Participant Id","Effective From Settlement Date {MTCPA}","Standard Settlement Configuration Id","Effective From Settlement Date {VMTCSC}","Line Loss Factor Class Id","Effective From Settlement Date {VMTCLSC}","Effective To Settlement Date {VMTCLSC}"
"504","01/04/1996","EELC","01/04/1996","0429","01/04/1996","162","01/01/1999",""
"504","01/04/1996","EMEB","01/04/1996","0429","01/04/1996","54","01/04/1996","31/03/1999"
"504","01/04/1996","EMEB","01/04/1996","0429","01/04/1996","57","01/04/1996","31/03/1999"
"504","01/04/1996","EMEB","01/04/1996","0429","01/04/1996","62","01/04/1996","31/10/1998"
"504","01/04/1996","EMEB","01/04/1996","0429","01/04/1996","800","01/11/1998",""
"504","01/04/1996","EMEB","01/04/1996","0429","01/04/1996","801","01/11/1998",""
"504","01/04/1996","EMEB","01/04/1996","0429","01/04/1996","802","01/11/1998",""
"504","01/04/1996","EMEB","01/04/1996","0429","01/04/1996","803","01/11/1998",""
"504","01/04/1996","HYDE","01/04/1996","0926","01/04/1996","800","01/04/1996",""
"504","01/04/1996","HYDE","01/04/1996","0926","01/04/1996","802","09/11/1998",""
"504","01/04/1996","LENG","22/12/2006","0429","22/12/2006","10","22/12/2006",""
"504","01/04/1996","LENG","22/12/2006","0429","22/12/2006","57","22/12/2006",""
"504","01/04/1996","LOND","01/04/1996","0429","01/04/1996","422","01/04/2005",""
"504","01/04/1996","LOND","01/04/1996","0429","01/04/1996","426","01/04/2005",""
"504","01/04/1996","LOND","01/04/1996","0429","01/04/1996","430","01/04/2005",""
"504","01/04/1996","LOND","01/04/1996","0429","01/04/1996","434","01/04/2005",""
"504","01/04/1996","LOND","01/04/1996","0429","01/04/1996","672","01/04/2000","15/03/2002"
"504","01/04/1996","LOND","01/04/1996","0429","01/04/1996","674","01/04/2000","15/03/2002"
"504","01/04/1996","LOND","01/04/1996","0429","01/04/1996","676","01/04/2000","15/03/2002"
"504","01/04/1996","LOND","01/04/1996","0429","01/04/1996","678","01/04/2000","15/03/2002"
"504","01/04/1996","LOND","01/04/1996","0429","01/04/1996","972","01/04/1996",""
"504","01/04/1996","LOND","01/04/1996","0429","01/04/1996","974","01/04/1996",""
"504","01/04/1996","LOND","01/04/1996","0429","01/04/1996","976","01/04/1996",""
"504","01/04/1996","LOND","01/04/1996","0429","01/04/1996","978","01/04/1996",""
"504","01/04/1996","MANW","01/04/1996","0429","01/04/1996","901","01/04/1996",""
"504","01/04/1996","MANW","01/04/1996","0429","01/04/1996","905","01/04/1996",""
"504","01/04/1996","MIDE","01/04/1996","0429","01/04/1996","86","16/02/2001",""
"504","01/04/1996","MIDE","01/04/1996","0429","01/04/1996","96","01/04/1996",""
"504","01/04/1996","NEEB","01/04/1996","0429","01/04/1996","501","01/04/1996","12/10/2007"
"504","01/04/1996","NEEB","01/04/1996","0429","01/04/1996","504","01/04/2007",""
"504","01/04/1996","NEEB","01/04/1996","0429","01/04/1996","505","01/04/2007",""
"504","01/04/1996","NEEB","01/04/1996","0429","01/04/1996","930","18/10/2002","11/02/2005"
"504","01/04/1996","NORW","01/04/1996","0429","01/04/1996","341","01/04/1996",""
"504","01/04/1996","NORW","01/04/1996","0429","01/04/1996","351","01/04/1996",""
"504","01/04/1996","NORW","01/04/1996","0429","01/04/1996","381","23/05/2003",""
"504","01/04/1996","SEEB","01/04/1996","0429","01/04/1996","330","01/04/1996",""
"504","01/04/1996","SEEB","01/04/1996","0429","01/04/1996","340","01/04/1996",""
"504","01/04/1996","SEEB","01/04/1996","0429","01/04/1996","341","01/04/1996","05/06/2000"
"504","01/04/1996","SEEB","01/04/1996","0429","01/04/1996","342","01/04/1996","05/06/2000"
"504","01/04/1996","SEEB","01/04/1996","0429","01/04/1996","353","01/04/2005",""
"504","01/04/1996","SEEB","01/04/1996","0429","01/04/1996","357","01/04/2005",""
"504","01/04/1996","SEEB","01/04/1996","0429","01/04/1996","361","01/04/2005",""
"504","01/04/1996","SEEB","01/04/1996","0429","01/04/1996","365","01/04/2005",""
"504","01/04/1996","SOUT","01/04/1996","0429","01/04/1996","501","01/04/1996",""
"504","01/04/1996","SOUT","01/04/1996","0429","01/04/1996","511","10/02/2006",""
"504","01/04/1996","SPOW","01/04/1996","0429","01/04/1996","901","01/04/1996",""
"504","01/04/1996","SPOW","01/04/1996","0429","01/04/1996","905","01/04/1996",""
"504","01/04/1996","SPOW","01/04/1996","0429","01/04/1996","908","01/04/1996",""
"504","01/04/1996","SPOW","01/04/1996","0429","01/04/1996","909","01/04/1996",""
"504","01/04/1996","SWAE","01/04/1996","0429","12/08/2005","701","12/08/2005",""
"504","01/04/1996","SWEB","01/04/1996","0429","01/04/1996","980","01/04/1996",""
"504","01/04/1996","YELG","01/04/1996","0429","01/04/1996","800","01/04/1996","31/03/1998"
"504","01/04/1996","YELG","01/04/1996","0429","01/04/1996","802","01/04/1996","31/03/1998"
"504","01/04/1996","YELG","01/04/1996","0429","01/04/1996","804","01/04/1996","31/03/1998"
"504","01/04/1996","YELG","01/04/1996","0429","01/04/1996","812","01/04/1996",""
"504","01/04/1996","YELG","01/04/1996","0429","01/04/1996","912","01/04/1996",""
"504","01/04/1996","YELG","01/04/1996","0429","01/04/1996","930","18/10/2002","11/02/2005"
"505","01/04/1996","EELC","01/04/1996","0430","01/04/1996","103","01/04/1996",""
"505","01/04/1996","EELC","01/04/1996","0430","01/04/1996","113","01/01/1999",""
"505","01/04/1996","EELC","01/04/1996","0430","01/04/1996","153","01/01/1999",""
"505","01/04/1996","EELC","01/04/1996","0430","01/04/1996","163","01/01/1999",""
"505","01/04/1996","EMEB","01/04/1996","0430","01/04/1996","54","01/04/1996","31/03/1999"
"505","01/04/1996","EMEB","01/04/1996","0430","01/04/1996","57","01/04/1996","31/03/1999"
"505","01/04/1996","EMEB","01/04/1996","0430","01/04/1996","62","01/04/1996","31/10/1998"
"505","01/04/1996","EMEB","01/04/1996","0430","01/04/1996","800","01/11/1998",""
"505","01/04/1996","EMEB","01/04/1996","0430","01/04/1996","801","01/11/1998",""
"505","01/04/1996","EMEB","01/04/1996","0430","01/04/1996","802","01/11/1998",""
"505","01/04/1996","EMEB","01/04/1996","0430","01/04/1996","803","01/11/1998",""
"505","01/04/1996","HYDE","01/04/1996","0928","01/04/1996","800","01/04/1996",""
"505","01/04/1996","HYDE","01/04/1996","0928","01/04/1996","802","09/11/1998",""
"505","01/04/1996","LENG","22/12/2006","0430","22/12/2006","11","22/12/2006",""
"505","01/04/1996","LENG","22/12/2006","0430","22/12/2006","58","22/12/2006",""
"505","01/04/1996","LOND","01/04/1996","0430","01/04/1996","423","01/04/2005",""
"505","01/04/1996","LOND","01/04/1996","0430","01/04/1996","427","01/04/2005",""
"505","01/04/1996","LOND","01/04/1996","0430","01/04/1996","431","01/04/2005",""
"505","01/04/1996","LOND","01/04/1996","0430","01/04/1996","435","01/04/2005",""
"505","01/04/1996","LOND","01/04/1996","0430","01/04/1996","672","01/04/2000","15/03/2002"
"505","01/04/1996","LOND","01/04/1996","0430","01/04/1996","674","01/04/2000","15/03/2002"
"505","01/04/1996","LOND","01/04/1996","0430","01/04/1996","676","01/04/2000","15/03/2002"
"505","01/04/1996","LOND","01/04/1996","0430","01/04/1996","678","01/04/2000","15/03/2002"
"505","01/04/1996","LOND","01/04/1996","0430","01/04/1996","972","01/04/1996",""
"505","01/04/1996","LOND","01/04/1996","0430","01/04/1996","974","01/04/1996",""
"505","01/04/1996","LOND","01/04/1996","0430","01/04/1996","976","01/04/1996",""
"505","01/04/1996","LOND","01/04/1996","0430","01/04/1996","978","01/04/1996",""
"505","01/04/1996","MANW","01/04/1996","0430","01/04/1996","902","01/04/1996",""
"505","01/04/1996","MANW","01/04/1996","0430","01/04/1996","906","01/04/1996",""
"505","01/04/1996","MIDE","01/04/1996","0430","01/04/1996","87","16/02/2001",""
"505","01/04/1996","MIDE","01/04/1996","0430","01/04/1996","97","01/04/1996",""
"505","01/04/1996","NEEB","01/04/1996","0430","01/04/1996","502","01/04/1996","12/10/2007"
"505","01/04/1996","NEEB","01/04/1996","0430","01/04/1996","504","01/04/2007",""
"505","01/04/1996","NEEB","01/04/1996","0430","01/04/1996","505","01/04/2007",""
"505","01/04/1996","NEEB","01/04/1996","0430","01/04/1996","930","18/10/2002","11/02/2005"
"505","01/04/1996","NORW","01/04/1996","0430","01/04/1996","341","01/04/1996",""
"505","01/04/1996","NORW","01/04/1996","0430","01/04/1996","351","01/04/1996",""
"505","01/04/1996","NORW","01/04/1996","0430","01/04/1996","381","23/05/2003",""
"505","01/04/1996","SEEB","01/04/1996","0430","01/04/1996","330","01/04/1996",""
"505","01/04/1996","SEEB","01/04/1996","0430","01/04/1996","340","01/04/1996",""
"505","01/04/1996","SEEB","01/04/1996","0430","01/04/1996","341","01/04/1996","05/06/2000"
"505","01/04/1996","SEEB","01/04/1996","0430","01/04/1996","342","01/04/1996","05/06/2000"
"505","01/04/1996","SEEB","01/04/1996","0430","01/04/1996","354","01/04/2005",""
"505","01/04/1996","SEEB","01/04/1996","0430","01/04/1996","358","01/04/2005",""
"505","01/04/1996","SEEB","01/04/1996","0430","01/04/1996","362","01/04/2005",""
"505","01/04/1996","SEEB","01/04/1996","0430","01/04/1996","366","01/04/2005",""
"505","01/04/1996","SOUT","01/04/1996","0430","01/04/1996","502","01/04/1996",""
"505","01/04/1996","SOUT","01/04/1996","0430","01/04/1996","512","10/02/2006",""
"505","01/04/1996","SPOW","01/04/1996","0430","01/04/1996","902","01/04/1996",""
"505","01/04/1996","SPOW","01/04/1996","0430","01/04/1996","906","01/04/1996",""
"505","01/04/1996","SPOW","01/04/1996","0430","01/04/1996","908","01/04/1996",""
"505","01/04/1996","SPOW","01/04/1996","0430","01/04/1996","909","01/04/1996",""
"505","01/04/1996","SWAE","01/04/1996","0430","12/08/2005","701","12/08/2005",""
"505","01/04/1996","SWEB","01/04/1996","0430","01/04/1996","980","01/04/1996",""
"505","01/04/1996","YELG","01/04/1996","0430","01/04/1996","800","01/04/1996","31/03/1998"
"505","01/04/1996","YELG","01/04/1996","0430","01/04/1996","802","01/04/1996","31/03/1998"
"505","01/04/1996","YELG","01/04/1996","0430","01/04/1996","804","01/04/1996","31/03/1998"
"505","01/04/1996","YELG","01/04/1996","0430","01/04/1996","812","01/04/1996",""
"505","01/04/1996","YELG","01/04/1996","0430","01/04/1996","912","01/04/1996",""
"505","01/04/1996","YELG","01/04/1996","0430","01/04/1996","930","18/10/2002","11/02/2005"
"510","01/04/1996","EMEB","01/04/1996","0052","01/04/1996","190","07/07/2000","10/02/2006"
"510","01/04/1996","EMEB","01/04/1996","0052","01/04/1996","191","07/07/2000","10/02/2006"
"510","01/04/1996","EMEB","01/04/1996","0052","01/04/1996","900","01/04/1996",""
"510","01/04/1996","EMEB","01/04/1996","0052","01/04/1996","901","01/04/1996",""
"510","01/04/1996","EMEB","01/04/1996","0052","01/04/1996","918","01/04/1996","31/12/2001"
"510","01/04/1996","GUCL","02/12/2005","0721","02/12/2005","181","02/12/2005",""
"510","01/04/1996","GUCL","02/12/2005","0721","02/12/2005","183","01/04/2006",""
"510","01/04/1996","HYDE","01/04/1996","0801","01/04/1996","120","01/04/1996",""
"510","01/04/1996","HYDE","01/04/1996","0801","01/04/1996","170","01/04/1996",""
"510","01/04/1996","HYDE","01/04/1996","0801","01/04/1996","173","01/04/1996",""
"510","01/04/1996","HYDE","01/04/1996","0801","01/04/1996","220","01/04/1996","31/03/2006"
"510","01/04/1996","HYDE","01/04/1996","0801","01/04/1996","270","01/04/1996","31/03/2006"
"510","01/04/1996","HYDE","01/04/1996","0801","01/04/1996","273","01/04/1996","31/03/2006"
"510","01/04/1996","HYDE","01/04/1996","0801","01/04/1996","320","01/04/1996",""
"510","01/04/1996","HYDE","01/04/1996","0801","01/04/1996","370","01/04/1996",""
"510","01/04/1996","HYDE","01/04/1996","0801","01/04/1996","373","01/04/1996",""
"510","01/04/1996","HYDE","01/04/1996","0801","01/04/1996","400","01/04/1996","31/03/2006"
"510","01/04/1996","LENG","22/12/2006","0393","22/12/2006","1","22/12/2006",""
"510","01/04/1996","LENG","22/12/2006","0393","22/12/2006","3","22/12/2006",""
"510","01/04/1996","LOND","01/04/1996","0393","01/04/1996","100","15/03/2002","31/03/2005"
"510","01/04/1996","LOND","01/04/1996","0393","01/04/1996","101","15/03/2002","31/03/2005"
"510","01/04/1996","LOND","01/04/1996","0393","01/04/1996","150","15/03/2002","31/03/2005"
"510","01/04/1996","LOND","01/04/1996","0393","01/04/1996","151","15/03/2002","31/03/2005"
"510","01/04/1996","LOND","01/04/1996","0393","01/04/1996","190","01/12/2003","31/03/2005"
"510","01/04/1996","LOND","01/04/1996","0393","01/04/1996","191","01/12/2003","31/03/2005"
"510","01/04/1996","LOND","01/04/1996","0393","01/04/1996","194","01/12/2003","31/03/2005"
"510","01/04/1996","LOND","01/04/1996","0393","01/04/1996","195","01/12/2003","31/03/2005"
"510","01/04/1996","LOND","01/04/1996","0393","01/04/1996","198","01/12/2003","31/03/2005"
"510","01/04/1996","LOND","01/04/1996","0393","01/04/1996","200","15/03/2002","31/03/2005"
"510","01/04/1996","LOND","01/04/1996","0393","01/04/1996","201","15/03/2002","31/03/2005"
"510","01/04/1996","LOND","01/04/1996","0393","01/04/1996","250","15/03/2002","31/03/2005"
"510","01/04/1996","LOND","01/04/1996","0393","01/04/1996","251","15/03/2002","31/03/2005"
"510","01/04/1996","LOND","01/04/1996","0393","01/04/1996","290","01/12/2003","31/03/2005"
"510","01/04/1996","LOND","01/04/1996","0393","01/04/1996","291","01/12/2003","31/03/2005"
"510","01/04/1996","LOND","01/04/1996","0393","01/04/1996","294","01/12/2003","31/03/2005"
"510","01/04/1996","LOND","01/04/1996","0393","01/04/1996","295","01/12/2003","31/03/2005"
"510","01/04/1996","LOND","01/04/1996","0393","01/04/1996","298","01/12/2003","31/03/2005"
"510","01/04/1996","LOND","01/04/1996","0393","01/04/1996","600","01/04/2000","31/03/2005"
"510","01/04/1996","LOND","01/04/1996","0393","01/04/1996","601","01/04/2000","31/03/2005"
"510","01/04/1996","LOND","01/04/1996","0393","01/04/1996","625","01/04/2000","15/03/2002"
"510","01/04/1996","LOND","01/04/1996","0393","01/04/1996","626","01/04/2000","15/03/2002"
"510","01/04/1996","LOND","01/04/1996","0393","01/04/1996","650","01/04/2000","31/03/2005"
"510","01/04/1996","LOND","01/04/1996","0393","01/04/1996","651","01/04/2000","31/03/2005"
"510","01/04/1996","LOND","01/04/1996","0393","01/04/1996","680","01/04/2000","15/03/2002"
"510","01/04/1996","LOND","01/04/1996","0393","01/04/1996","681","01/04/2000","15/03/2002"
"510","01/04/1996","LOND","01/04/1996","0393","01/04/1996","690","01/12/2003","31/03/2005"
"510","01/04/1996","LOND","01/04/1996","0393","01/04/1996","691","01/12/2003","31/03/2005"
"510","01/04/1996","LOND","01/04/1996","0393","01/04/1996","694","01/12/2003","31/03/2005"
"510","01/04/1996","LOND","01/04/1996","0393","01/04/1996","695","01/12/2003","31/03/2005"
"510","01/04/1996","LOND","01/04/1996","0393","01/04/1996","698","01/12/2003","31/03/2005"
"510","01/04/1996","LOND","01/04/1996","0393","01/04/1996","800","01/04/1996","30/11/2003"
"510","01/04/1996","LOND","01/04/1996","0393","01/04/1996","801","01/04/1996","30/11/2003"
"510","01/04/1996","LOND","01/04/1996","0393","01/04/1996","810","15/03/2002","30/11/2003"
"510","01/04/1996","LOND","01/04/1996","0393","01/04/1996","811","15/03/2002","30/11/2003"
"510","01/04/1996","LOND","01/04/1996","0393","01/04/1996","820","01/04/2000","30/11/2003"
"510","01/04/1996","LOND","01/04/1996","0393","01/04/1996","821","01/04/2000","30/11/2003"
"510","01/04/1996","LOND","01/04/1996","0393","01/04/1996","830","15/03/2002","30/11/2003"
"510","01/04/1996","LOND","01/04/1996","0393","01/04/1996","831","15/03/2002","30/11/2003"
"510","01/04/1996","LOND","01/04/1996","0393","01/04/1996","850","01/04/1996","30/11/2003"
"510","01/04/1996","LOND","01/04/1996","0393","01/04/1996","851","01/04/1996","31/10/1998"
"510","01/04/1996","LOND","01/04/1996","0393","01/04/1996","852","28/10/1998","30/11/2003"
"510","01/04/1996","LOND","01/04/1996","0393","01/04/1996","860","15/03/2002","30/11/2003"
"510","01/04/1996","LOND","01/04/1996","0393","01/04/1996","862","15/03/2002","30/11/2003"
"510","01/04/1996","LOND","01/04/1996","0393","01/04/1996","870","01/04/2000","30/11/2003"
"510","01/04/1996","LOND","01/04/1996","0393","01/04/1996","872","01/04/2000","30/11/2003"
"510","01/04/1996","LOND","01/04/1996","0393","01/04/1996","880","15/03/2002","30/11/2003"
"510","01/04/1996","LOND","01/04/1996","0393","01/04/1996","882","15/03/2002","30/11/2003"
"510","01/04/1996","LOND","01/04/1996","0393","01/04/1996","900","01/04/1996",""
"510","01/04/1996","LOND","01/04/1996","0393","01/04/1996","901","01/04/1996",""
"510","01/04/1996","LOND","01/04/1996","0393","01/04/1996","902","01/04/2005",""
"510","01/04/1996","LOND","01/04/1996","0393","01/04/1996","903","01/04/2005",""
"510","01/04/1996","LOND","01/04/1996","0393","01/04/1996","925","01/04/1996","15/03/2002"
"510","01/04/1996","LOND","01/04/1996","0393","01/04/1996","926","01/04/1996","15/03/2002"
"510","01/04/1996","LOND","01/04/1996","0393","01/04/1996","950","01/04/1996",""
"510","01/04/1996","LOND","01/04/1996","0393","01/04/1996","951","01/04/1996",""
"510","01/04/1996","LOND","01/04/1996","0393","01/04/1996","952","01/04/2005",""
"510","01/04/1996","LOND","01/04/1996","0393","01/04/1996","953","01/04/2005",""
"510","01/04/1996","LOND","01/04/1996","0393","01/04/1996","980","01/04/1996","15/03/2002"
"510","01/04/1996","LOND","01/04/1996","0393","01/04/1996","981","01/04/1996","15/03/2002"
"510","01/04/1996","LOND","01/04/1996","0393","01/04/1996","990","01/12/2003",""
"510","01/04/1996","LOND","01/04/1996","0393","01/04/1996","991","01/12/2003",""
"510","01/04/1996","LOND","01/04/1996","0393","01/04/1996","994","01/12/2003",""
"510","01/04/1996","LOND","01/04/1996","0393","01/04/1996","995","01/12/2003",""
"510","01/04/1996","LOND","01/04/1996","0393","01/04/1996","998","01/12/2003",""
"510","01/04/1996","MANW","01/04/1996","0393","01/04/1996","102","01/04/1996",""
"510","01/04/1996","MANW","01/04/1996","0393","01/04/1996","202","01/04/1996",""
"510","01/04/1996","NORW","01/04/1996","0392","01/04/1996","191","01/04/1996",""
"510","01/04/1996","NORW","01/04/1996","0392","01/04/1996","691","23/05/2003",""
"510","01/04/1996","SEEB","01/04/1996","0151","01/04/1996","100","01/04/1996",""
"510","01/04/1996","SEEB","01/04/1996","0151","01/04/1996","101","30/09/2007",""
"510","01/04/1996","SEEB","01/04/1996","0151","01/04/1996","120","01/04/1996",""
"510","01/04/1996","SEEB","01/04/1996","0151","01/04/1996","121","01/04/1996","31/03/2001"
"510","01/04/1996","SEEB","01/04/1996","0151","01/04/1996","122","01/04/1996",""
"510","01/04/1996","SEEB","01/04/1996","0151","01/04/1996","123","24/12/1998",""
"510","01/04/1996","SEEB","01/04/1996","0151","01/04/1996","124","30/09/2007",""
"510","01/04/1996","SEEB","01/04/1996","0151","01/04/1996","300","01/04/1996",""
"510","01/04/1996","SEEB","01/04/1996","0151","01/04/1996","301","30/09/2007",""
"510","01/04/1996","SEEB","01/04/1996","0151","01/04/1996","320","01/04/1996",""
"510","01/04/1996","SEEB","01/04/1996","0151","01/04/1996","321","01/04/1996","31/03/2001"
"510","01/04/1996","SEEB","01/04/1996","0151","01/04/1996","322","01/04/1996",""
"510","01/04/1996","SEEB","01/04/1996","0151","01/04/1996","323","24/12/1998",""
"510","01/04/1996","SEEB","01/04/1996","0151","01/04/1996","324","30/09/2007",""
"510","01/04/1996","SOUT","01/04/1996","0010","01/04/1996","117","01/04/1996",""
"510","01/04/1996","SOUT","01/04/1996","0010","01/04/1996","123","01/04/1996",""
"510","01/04/1996","SPOW","01/04/1996","0393","01/04/1996","101","01/04/1996",""
"510","01/04/1996","SPOW","01/04/1996","0393","01/04/1996","111","01/04/1996",""
"510","01/04/1996","SPOW","01/04/1996","0393","01/04/1996","161","01/04/1996",""
"510","01/04/1996","SPOW","01/04/1996","0393","01/04/1996","203","01/04/1996",""
"510","01/04/1996","SPOW","01/04/1996","0393","01/04/1996","204","01/04/1996",""
"510","01/04/1996","SPOW","01/04/1996","0393","01/04/1996","205","01/04/1996",""
"510","01/04/1996","SWEB","01/04/1996","0016","01/04/1996","30","12/01/2001",""
"510","01/04/1996","SWEB","01/04/1996","0016","01/04/1996","210","12/01/2001",""
"510","01/04/1996","SWEB","01/04/1996","0016","01/04/1996","440","01/04/1996",""
"510","01/04/1996","SWEB","01/04/1996","0016","01/04/1996","445","01/04/1996",""
"510","01/04/1996","YELG","01/04/1996","0244","01/04/1996","280","01/04/1996",""
"510","01/04/1996","YELG","01/04/1996","0244","01/04/1996","286","01/04/1996","30/06/2003"
"510","01/04/1996","YELG","01/04/1996","0244","01/04/1996","290","01/04/1996",""
"510","01/04/1996","YELG","01/04/1996","0244","01/04/1996","294","01/04/1996","30/06/2003"
"510","01/04/1996","YELG","01/04/1996","0244","01/04/1996","408","01/11/2003",""
"510","01/04/1996","YELG","01/04/1996","0244","01/04/1996","409","01/11/2003",""
"510","01/04/1996","YELG","01/04/1996","0244","01/04/1996","410","01/11/2003",""
"510","01/04/1996","YELG","01/04/1996","0244","01/04/1996","480","01/04/1996","30/06/2003"
"510","01/04/1996","YELG","01/04/1996","0244","01/04/1996","580","01/04/1996",""
"510","01/04/1996","YELG","01/04/1996","0244","01/04/1996","588","01/04/1996","30/06/2003"
"510","01/04/1996","YELG","01/04/1996","0244","01/04/1996","980","01/04/1996","30/06/2003"
"511","01/04/1996","EMEB","01/04/1996","0053","01/04/1996","190","07/07/2000","10/02/2006"
"511","01/04/1996","EMEB","01/04/1996","0053","01/04/1996","191","07/07/2000","10/02/2006"
"511","01/04/1996","EMEB","01/04/1996","0053","01/04/1996","900","01/04/1996",""
"511","01/04/1996","EMEB","01/04/1996","0053","01/04/1996","901","01/04/1996",""
"511","01/04/1996","EMEB","01/04/1996","0053","01/04/1996","918","01/04/1996","31/12/2001"
"511","01/04/1996","GUCL","02/12/2005","0721","02/12/2005","181","02/12/2005",""
"511","01/04/1996","GUCL","02/12/2005","0721","02/12/2005","183","01/04/2006",""
"511","01/04/1996","HYDE","01/04/1996","0802","01/04/1996","101","01/04/1996",""
"511","01/04/1996","HYDE","01/04/1996","0802","01/04/1996","201","01/04/1996","31/03/2006"
"511","01/04/1996","HYDE","01/04/1996","0802","01/04/1996","301","01/04/1996",""
"511","01/04/1996","HYDE","01/04/1996","0802","01/04/1996","401","09/11/1998","31/03/2006"
"511","01/04/1996","HYDE","01/04/1996","0804","01/04/1996","101","01/04/1996",""
"511","01/04/1996","HYDE","01/04/1996","0804","01/04/1996","201","01/04/1996","31/03/2006"
"511","01/04/1996","HYDE","01/04/1996","0804","01/04/1996","301","01/04/1996",""
"511","01/04/1996","HYDE","01/04/1996","0804","01/04/1996","401","09/11/1998","31/03/2006"
"511","01/04/1996","HYDE","01/04/1996","0806","01/04/1996","101","01/04/1996",""
"511","01/04/1996","HYDE","01/04/1996","0806","01/04/1996","201","01/04/1996","31/03/2006"
"511","01/04/1996","HYDE","01/04/1996","0806","01/04/1996","301","01/04/1996",""
"511","01/04/1996","HYDE","01/04/1996","0806","01/04/1996","401","09/11/1998","31/03/2006"
"511","01/04/1996","HYDE","01/04/1996","0808","01/04/1996","101","01/04/1996",""
"511","01/04/1996","HYDE","01/04/1996","0808","01/04/1996","201","01/04/1996","31/03/2006"
"511","01/04/1996","HYDE","01/04/1996","0808","01/04/1996","301","01/04/1996",""
"511","01/04/1996","HYDE","01/04/1996","0808","01/04/1996","401","09/11/1998","31/03/2006"
"511","01/04/1996","HYDE","01/04/1996","0810","01/04/1996","101","01/04/1996",""
"511","01/04/1996","HYDE","01/04/1996","0810","01/04/1996","201","01/04/1996","31/03/2006"
"511","01/04/1996","HYDE","01/04/1996","0810","01/04/1996","301","01/04/1996",""
"511","01/04/1996","HYDE","01/04/1996","0810","01/04/1996","401","09/11/1998","31/03/2006"
"511","01/04/1996","HYDE","01/04/1996","0812","01/04/1996","101","01/04/1996",""
"511","01/04/1996","HYDE","01/04/1996","0812","01/04/1996","201","01/04/1996","31/03/2006"
"511","01/04/1996","HYDE","01/04/1996","0812","01/04/1996","301","01/04/1996",""
"511","01/04/1996","HYDE","01/04/1996","0812","01/04/1996","401","09/11/1998","31/03/2006"
"511","01/04/1996","HYDE","01/04/1996","0814","01/04/1996","101","01/04/1996",""
"511","01/04/1996","HYDE","01/04/1996","0814","01/04/1996","201","01/04/1996","31/03/2006"
"511","01/04/1996","HYDE","01/04/1996","0814","01/04/1996","301","01/04/1996",""
"511","01/04/1996","HYDE","01/04/1996","0814","01/04/1996","401","09/11/1998","31/03/2006"
"511","01/04/1996","HYDE","01/04/1996","0816","01/04/1996","101","01/04/1996",""
"511","01/04/1996","HYDE","01/04/1996","0816","01/04/1996","201","01/04/1996","31/03/2006"
"511","01/04/1996","HYDE","01/04/1996","0816","01/04/1996","301","01/04/1996",""
"511","01/04/1996","HYDE","01/04/1996","0816","01/04/1996","401","09/11/1998","31/03/2006"
"511","01/04/1996","HYDE","01/04/1996","0818","01/04/1996","101","01/04/1996",""
"511","01/04/1996","HYDE","01/04/1996","0818","01/04/1996","201","01/04/1996","31/03/2006"
"511","01/04/1996","HYDE","01/04/1996","0818","01/04/1996","301","01/04/1996",""
"511","01/04/1996","HYDE","01/04/1996","0818","01/04/1996","401","09/11/1998","31/03/2006"
"511","01/04/1996","HYDE","01/04/1996","0820","01/04/1996","101","01/04/1996",""
"511","01/04/1996","HYDE","01/04/1996","0820","01/04/1996","201","01/04/1996","31/03/2006"
"511","01/04/1996","HYDE","01/04/1996","0820","01/04/1996","301","01/04/1996",""
"511","01/04/1996","HYDE","01/04/1996","0820","01/04/1996","401","09/11/1998","31/03/2006"
"511","01/04/1996","HYDE","01/04/1996","0822","01/04/1996","101","01/04/1996",""
"511","01/04/1996","HYDE","01/04/1996","0822","01/04/1996","201","01/04/1996","31/03/2006"
"511","01/04/1996","HYDE","01/04/1996","0822","01/04/1996","301","01/04/1996",""
"511","01/04/1996","HYDE","01/04/1996","0822","01/04/1996","401","09/11/1998","31/03/2006"
"511","01/04/1996","HYDE","01/04/1996","0824","01/04/1996","101","01/04/1996",""
"511","01/04/1996","HYDE","01/04/1996","0824","01/04/1996","201","01/04/1996","31/03/2006"
"511","01/04/1996","HYDE","01/04/1996","0824","01/04/1996","301","01/04/1996",""
"511","01/04/1996","HYDE","01/04/1996","0824","01/04/1996","401","09/11/1998","31/03/2006"
"511","01/04/1996","HYDE","01/04/1996","0826","01/04/1996","101","01/04/1996",""
"511","01/04/1996","HYDE","01/04/1996","0826","01/04/1996","201","01/04/1996","31/03/2006"
"511","01/04/1996","HYDE","01/04/1996","0826","01/04/1996","301","01/04/1996",""
"511","01/04/1996","HYDE","01/04/1996","0826","01/04/1996","401","09/11/1998","31/03/2006"
"511","01/04/1996","HYDE","01/04/1996","0828","01/04/1996","101","01/04/1996",""
"511","01/04/1996","HYDE","01/04/1996","0828","01/04/1996","201","01/04/1996","31/03/2006"
"511","01/04/1996","HYDE","01/04/1996","0828","01/04/1996","301","01/04/1996",""
"511","01/04/1996","HYDE","01/04/1996","0828","01/04/1996","401","09/11/1998","31/03/2006"
"511","01/04/1996","HYDE","01/04/1996","0830","01/04/1996","101","01/04/1996",""
"511","01/04/1996","HYDE","01/04/1996","0830","01/04/1996","201","01/04/1996","31/03/2006"
