Chellow Id,Chellow DNO Id,Meter Timeswitch Class Id,Meter Timeswitch Class Description,Has Related Meter?,Has Comms?,Is HH?,Meter Type Chellow Id,Meter Payment Type Chellow Id,MTC TPR Count,Effective From Settlement Date {MTC},Effective To Settlement Date {MTC}
971,703,040,"Cyclocontrol, Demand Controlled",0,0,0,14,1,1,1996-04-01,
972,724,040,3 rate variable,0,0,0,8,7,3,1996-04-01,
973,876,040,O/P-BX-24HR MAR-OCT 14.5HR NOV-FEB NON-PROG TELE/S,0,0,0,8,1,1,1996-04-01,
974,898,040,8.5 Hour WM (HWR) Landlord,0,0,0,9,1,1,1996-04-01,
975,931,040,7 Hour E7 - RTS,0,0,0,8,1,2,1996-04-01,
976,1005,040,NHH prog 1r credit meter and RTS,0,0,0,9,1,1,1996-04-01,
977,660,041,"E8 22-24,2-8 May-Oct;22-24,2-4,6-10 Nov-Apr",0,0,0,8,1,2,1996-04-01,
978,703,041,"Cyclocontrol, Demand Controlled",0,0,0,14,1,1,1996-04-01,
979,724,041,3 rate variable,0,0,0,9,1,3,1996-04-01,
980,773,041,"Unmetered Teleswitch, 01:00-07:00/15:00-16:00 GMT",0,0,0,16,1,1,1996-04-01,
981,848,041,Off Peak (8 + 3)hr,0,0,0,14,1,1,1996-04-01,
982,876,041,O/P-BC-24HRS MAR-OCT 12+2.5HR NOV-FEB PROG TELE/S,0,0,0,9,1,1,1996-04-01,
983,898,041,8.5 Hour WM (HWR) Landlord,0,0,0,8,1,1,1996-04-01,
984,931,041,7 Hour E7 - RTS,0,0,0,8,1,2,1996-04-01,
985,1005,041,NHH prog 1r credit meter and RTS,0,0,0,9,1,1,1996-04-01,
986,792,041,4 rate weekday/2 rate weekend (Smart),0,1,0,18,1,4,1996-04-01,
987,660,042,"E8 22-24,2-8 May-Oct;22-24,2-4,6-10 Nov-Apr",0,0,0,9,1,2,1996-04-01,
988,703,042,"Cyclocontrol, Demand Controlled",0,0,0,14,1,1,1996-04-01,
989,724,042,3 rate variable,0,0,0,9,7,3,1996-04-01,
990,773,042,"Unmetered Teleswitch, 01:00-07:00/15:00-16:00 GMT",0,0,0,16,1,1,1996-04-01,
991,876,042,O/P-BC-24HR MAR-OCT 12+2.5 NOV-FEB NON-PROG TELE/S,0,0,0,8,1,1,1996-04-01,
992,898,042,8.5 Hour WM (HWR) Landlord,0,0,0,9,1,1,1996-04-01,
993,931,042,Key Meter - E7,0,0,0,15,2,2,1996-04-01,
994,1005,042,NHH prog 1r credit meter and RTS,0,0,0,9,1,1,1996-04-01,
995,792,042,Three Rate Time of Day,0,1,0,18,1,3,1996-04-01,
996,660,043,"E8 22-24,2-8 May-Oct;22-24,2-4,6-10 Nov-Apr",0,0,0,8,8,2,1996-04-01,
997,703,043,"Cyclocontrol, Demand Controlled",0,0,0,14,1,1,1996-04-01,
998,724,043,3 rate ToD,0,0,0,14,1,3,1996-04-01,
999,773,043,"Timeswitch, 19:00-07:00 & All day Sat/Sun",0,0,0,14,1,2,1996-04-01,
1000,848,043,Off Peak 10 hr night,0,0,0,14,1,1,1996-04-01,
1001,876,043,6 RATE TARIFF PROG TIME/S,0,0,0,15,1,6,1996-04-01,
1002,898,043,8.5 Hour WM (HWR) Landlord,0,0,0,8,1,1,1996-04-01,
1003,931,043,7 Hour Off Pk - TS,0,0,0,14,1,1,1996-04-01,
1004,1005,043,NHH non-prog 2r credit meter and T/S,0,0,0,14,1,2,1996-04-01,
1005,792,043,Evening Weekend,0,1,0,18,1,2,1996-04-01,
1006,660,044,"E8 22.00-24.00,02.00-08.00",0,0,0,8,1,2,1996-04-01,
1007,703,044,"Cyclocontrol, Demand Controlled",0,0,0,14,1,1,1996-04-01,
1008,724,044,3 rate ToD,0,0,0,15,1,3,1996-04-01,
1009,773,044,"Interuptible boiler teleswitch, 3 Periods, GMT",0,0,0,8,1,2,1996-04-01,
1010,876,044,2 RATE 7HRS NIGHT NON - PROG TIME/S,0,0,0,14,1,2,1996-04-01,
1011,898,044,8.5 Hour WM (HWR) Landlord,0,0,0,9,1,1,1996-04-01,
1012,931,044,8 Hour Off Pk - TS,0,0,0,14,1,1,1996-04-01,
1013,1005,044,NHH prog 6r credit meter and T/S,0,0,0,15,1,6,1996-04-01,
1014,660,045,"E8 22.00-24.00,02.00-08.00",0,0,0,9,1,2,1996-04-01,
1015,703,045,"Cyclocontrol, Demand Controlled",0,0,0,14,1,1,1996-04-01,
1016,724,045,4 rate SToD,0,0,0,14,1,4,1996-04-01,
1017,848,045,Off Peak 11 hr night,0,0,0,14,1,1,1996-04-01,
1018,876,045,2 RATE 7 HRS NIGHT PROG TIME/S,0,0,0,15,1,2,1996-04-01,
1019,898,045,8.5 Hour WM (HWR) Landlord,0,0,0,8,1,1,1996-04-01,
1020,931,045,8 Hour Off Pk - TS,0,0,0,14,1,1,1996-04-01,
1021,1005,045,NHH non-prog 2r token meter and T/S,0,0,0,14,8,2,1996-04-01,
1022,692,045,4 rate STOD,0,0,0,14,1,4,1996-04-01,
1023,640,045,4 rate STOD,0,0,0,14,1,4,1996-04-01,
1024,660,046,"E8 22.00-24.00,02.00-08.00",0,0,0,8,8,2,1996-04-01,
1025,703,046,"Cyclocontrol, Demand Controlled",0,0,0,14,1,1,1996-04-01,
1026,724,046,4 rate SToD,0,0,0,15,1,4,1996-04-01,
1027,876,046,2 RATE NON-DOMESTIC 7HRS NIGHT KBM NON-PROG TIME/S,0,0,0,14,2,2,1996-04-01,
1028,898,046,8.5 Hour WM (HWR) Landlord,0,0,0,9,1,1,1996-04-01,
1029,931,046,12 Hour Evening/Weekend,0,0,0,14,1,2,1996-04-01,
1030,1005,046,NHH prog 2r meter and T/S and token acceptor,0,0,0,15,8,2,1996-04-01,
1031,692,046,4 rate STOD,0,0,0,15,1,4,1996-04-01,
1032,640,046,4 rate STOD,0,0,0,15,1,4,1996-04-01,
1033,660,047,"E8 00.00-02.00,04.00-10.00",0,0,0,8,1,2,1996-04-01,
1034,703,047,"Cyclocontrol, Demand Controlled",0,0,0,14,1,1,1996-04-01,
1035,724,047,4 rate SToD,0,0,0,14,1,4,1996-04-01,
1036,898,047,8.5 Hour WM (HWR) Landlord,0,0,0,8,1,1,1996-04-01,
1037,931,047,7 Hour E7 - RTS,0,0,0,8,1,2,1996-04-01,
1038,1005,047,NHH non-prog 2r meter and T/S and token acceptor,0,0,0,14,8,2,1996-04-01,
1039,876,047,NHH non prog 2r meter and T/S and token acceptor,0,0,0,14,8,0,1996-04-01,
1040,660,048,"E8 00.00-02.00,04.00-10.00",0,0,0,9,1,2,1996-04-01,
1041,703,048,"Cyclocontrol, Demand Controlled",0,0,0,14,1,1,1996-04-01,
1042,724,048,4 rate SToD,0,0,0,15,1,4,1996-04-01,
1043,898,048,8.5 Hour WM (HWR) Landlord,0,0,0,9,1,1,1996-04-01,
1044,931,048,7 Hour Off Pk - RTS,0,0,0,8,1,1,1996-04-01,
1045,1005,048,NHH prog 2r meter and RTS and token acceptor,0,0,0,9,8,2,1996-04-01,
1046,876,048,NHH prog 2r meter and RTS token acceptor,0,0,0,9,8,0,1996-04-01,
1047,660,049,"E8 00.00-02.00,04.00-10.00",0,0,0,8,8,2,1996-04-01,
1048,703,049,"Cyclocontrol, Demand Controlled",0,0,0,14,1,1,1996-04-01,
1049,724,049,4 rate SToD,0,0,0,14,7,0,1996-04-01,
1050,848,049,Off Peak (11+3) hr Underfloor,0,0,0,14,1,1,1996-04-01,
1051,876,049,2 RATE 7HRS NIGHT KBM NON - PROG TIME/S,0,0,0,15,2,2,1996-04-01,
1052,898,049,8.5 Hour WM (HWR) Landlord,0,0,0,8,1,1,1996-04-01,
1053,931,049,Key Meter - Pseudo 2 Rate,0,0,0,14,2,2,1996-04-01,
1054,1005,049,NHH non-prog 2r meter and RTS and token acceptor,0,0,0,8,8,2,1996-04-01,
1055,660,050,"E8 00.00-02.00,04.00-10.00",0,0,0,8,1,2,1996-04-01,
1056,703,050,"Cyclocontrol, Demand Controlled",0,0,0,14,1,1,1996-04-01,
1057,724,050,Split O/P 0300-0700&1330-1630,0,0,0,14,1,2,1996-04-01,
1058,876,050,2 RATE 7HRS NIGHTPROG TELE/S,0,0,0,9,1,2,1996-04-01,
1059,898,050,8.5 Hour WM (HWR) Landlord,0,0,0,9,1,1,1996-04-01,
1060,931,050,Key Meter - Pseudo 2 Rate,0,0,0,15,2,2,1996-04-01,
1061,1005,050,NHH prog 1r meter and T/S and token acceptor,0,0,0,15,8,1,1996-04-01,
1062,660,051,"E8 00.00-02.00,04.00-10.00",0,0,0,9,1,2,1996-04-01,
1063,703,051,"Cyclocontrol, Demand Controlled",0,0,0,14,1,1,1996-04-01,
1064,724,051,Split O/P 0300-0700&1330-1630,0,0,0,14,7,2,1996-04-01,
1065,848,051,Off Peak 15hr Summer and Weekend,0,0,0,14,1,1,1996-04-01,
1066,876,051,2 RATE 7HRS NIGHT NON - PROG TELE/S,0,0,0,8,1,2,1996-04-01,
1067,898,051,Weathercall (HWR) Landlord,0,0,0,8,1,1,1996-04-01,
1068,931,051,8 Hour (2r) - White meter - RTS,0,0,0,8,1,2,1996-04-01,
1069,1005,051,NHH prog 1r meter and T/S and token acceptor,0,0,0,15,8,1,1996-04-01,
1070,660,052,"E8 00.00-02.00,04.00-10.00",0,0,0,8,8,2,1996-04-01,
1071,703,052,"Cyclocontrol, Demand Controlled",0,0,0,14,1,1,1996-04-01,
1072,724,052,Split O/P 0300-0700&1330-1630,0,0,0,15,1,2,1996-04-01,
1073,876,052,2 RATE 7HRS NIGHT PROG TELE/S,0,0,0,9,1,2,1996-04-01,
1074,898,052,Weathercall (HWR) Landlord,0,0,0,9,1,1,1996-04-01,
1075,931,052,7 Hour Off Pk - RTS,0,0,0,8,1,1,1996-04-01,
1076,1005,052,NHH prog 1r meter and T/S and token acceptor,0,0,0,15,8,1,1996-04-01,
1077,703,053,"Cyclocontrol, Demand Controlled",0,0,0,14,1,1,1996-04-01,
1078,724,053,Split O/P 0300-0700&1330-1630,0,0,0,15,7,2,1996-04-01,
1079,748,053,Unrestricted Credit,0,0,0,8,1,1,1996-04-01,
1080,848,053,Off Peak 15hr Summer and Weekend,0,0,0,14,1,1,1996-04-01,
1081,876,053,2 RATE 7HRS NIGHT NON-PROG TELE/S,0,0,0,8,1,2,1996-04-01,
1082,898,053,Weathercall (HWR) Landlord,0,0,0,8,1,1,1996-04-01,
1083,931,053,3 Rate Heating - TS,0,0,0,14,1,3,1996-04-01,
1084,1005,053,NHH prog 1r meter and T/S and token acceptor,0,0,0,15,8,1,1996-04-01,
1085,703,054,"Cyclocontrol, Demand Controlled",0,0,0,14,1,1,1996-04-01,
1086,724,054,Split O/P 2100-0100&1200-1500,0,0,0,14,1,2,1996-04-01,
1087,748,054,2 Rate Credit,0,0,0,8,1,2,1996-04-01,
1088,898,054,Weathercall (HWR) Landlord,0,0,0,9,1,1,1996-04-01,
1089,931,054,3 Rate Seasonal -TS,0,0,0,14,1,3,1996-04-01,
1090,1005,054,NHH prog 1r meter and T/S and token acceptor,0,0,0,15,8,1,1996-04-01,
1091,876,054,Prepayment Two Rate,0,0,0,8,7,2,1996-04-01,
1092,692,054,"Cyclocontrol, Demand Controlled",0,0,0,14,1,2,1996-04-01,
1093,640,054,"Cyclocontrol, Demand Controlled",0,0,0,14,1,2,1996-04-01,
1094,703,055,"Cyclocontrol, Demand Controlled",0,0,0,14,1,1,1996-04-01,
1095,724,055,Split O/P 2100-0100&1200-1500,0,0,0,14,7,2,1996-04-01,
1096,748,055,A2 4 Rate with 3 Rate Meter,0,0,0,14,1,0,1996-04-01,
1097,848,055,Off Peak 15hr Summer and Weekend,0,0,0,14,1,1,1996-04-01,
1098,898,055,Weathercall (HWR) Landlord,0,0,0,8,1,1,1996-04-01,
1099,931,055,8 Hour Off Pk - RTS,0,0,0,8,1,1,1996-04-01,
1100,1005,055,NHH prog 1r meter and T/S and token acceptor,0,0,0,15,8,1,1996-04-01,
1101,876,055,Prepayment Two Rate,0,0,0,8,7,2,1996-04-01,
1102,703,056,"Cyclocontrol, Demand Controlled",0,0,0,14,1,1,1996-04-01,
1103,724,056,Split O/P 2100-0100&1200-1500,0,0,0,15,1,2,1996-04-01,
1104,748,056,MD Two Rate Tariff,0,0,0,14,1,3,1996-04-01,
1105,898,056,Weathercall (HWR) Landlord,0,0,0,9,1,1,1996-04-01,
1106,931,056,E 7 D & N (3 rate) - TS,0,0,0,14,1,3,1996-04-01,
1107,1005,056,NHH prog 1r meter and T/S and token acceptor,0,0,0,15,8,1,1996-04-01,
1108,876,056,Domestic Prepayment Two Rate,0,0,0,8,6,2,1996-04-01,
1109,703,057,"Cyclocontrol, Demand Controlled",0,0,0,15,1,1,1996-04-01,
1110,724,057,Split O/P 2100-0100&1200-1500,0,0,0,15,7,2,1996-04-01,
1111,748,057,MD Unrestricted,0,0,0,15,1,1,1996-04-01,
1112,898,057,Weathercall (HWR) Landlord,0,0,0,8,1,1,1996-04-01,
1113,931,057,3 Rate Heating - TS,0,0,0,15,1,3,1996-04-01,
1114,1005,057,NHH prog 1r meter and T/S and token acceptor,0,0,0,15,8,1,1996-04-01,
1115,876,057,Domestic Prepayment Two Rate,0,0,0,8,6,2,1996-04-01,
1116,703,058,"Cyclocontrol, Demand Controlled",0,0,0,14,1,1,1996-04-01,
1117,748,058,B67 Credit,0,0,0,14,1,1,1996-04-01,
1118,898,058,Weathercall (HWR) Landlord,0,0,0,9,1,1,1996-04-01,
1119,931,058,3 Rate Seasonal -TS,0,0,0,15,1,3,1996-04-01,
1120,1005,058,NHH prog 1r meter and T/S and token acceptor,0,0,0,15,8,1,1996-04-01,
1121,876,058,Prepayment,0,0,0,15,6,2,1996-04-01,
1122,724,058,Economy 10,0,0,0,15,1,2,1996-04-01,
1123,675,058,Domestic two rate P/P,0,0,0,15,6,2,1996-04-01,
1124,703,059,"Economy 7, 23.30 - 06.30",0,0,0,15,1,2,1996-04-01,
1125,748,059,OP3 B12ii Credit,0,0,0,15,1,1,1996-04-01,
1126,848,059,Summer and Winter Weekend,0,0,0,14,1,1,1996-04-01,
1127,898,059,Weathercall (HWR) Landlord,0,0,0,8,1,1,1996-04-01,
1128,1005,059,NHH prog 1r meter and T/S and token acceptor,0,0,0,15,8,1,1996-04-01,
1129,876,059,Prepayment Two Rate,0,0,0,8,7,2,1996-04-01,
1130,724,059,Key Meter,0,0,0,15,2,2,1996-04-01,
1131,692,059,7 Hour E7,0,0,0,8,1,2,1996-04-01,
1132,118,059,"Economy 7, 23.30 - 06.30",0,0,0,15,1,2,1996-04-01,2014-12-17
1133,640,059,7 Hour E7,0,0,0,8,1,2,1996-04-01,
1134,703,060,"Economy 7, 23.30 - 06.30",0,0,0,14,1,2,1996-04-01,
1135,898,060,Weathercall (HWR) Landlord,0,0,0,9,1,1,1996-04-01,
1136,931,060,E 7 D & N (3 rate) - TS,0,0,0,15,1,3,1996-04-01,
1137,1005,060,NHH prog 1r meter and T/S and token acceptor,0,0,0,15,8,1,1996-04-01,
1138,876,060,Domestic Prepayment Two Rate,0,0,0,8,7,2,1996-04-01,
1139,692,060,7 Hour E7,0,0,0,14,1,2,1996-04-01,
1140,724,060,Twin Element Key Meter,0,0,0,8,2,3,1996-04-01,
1141,118,060,"Economy 7, 23.30 - 06.30",0,0,0,14,1,2,1996-04-01,2014-12-17
1142,640,060,7 Hour E7,0,0,0,14,1,2,1996-04-01,
1143,703,061,Off-Peak,0,0,0,14,1,1,1996-04-01,
1144,848,061,Grain Drying,0,0,0,14,1,1,1996-04-01,
1145,898,061,Weathercall (HWR) Landlord,0,0,0,8,1,1,1996-04-01,
1146,1005,061,NHH prog 1r meter and T/S and token acceptor,0,0,0,15,8,1,1996-04-01,
1147,876,061,E7 Token RTS Grp 37,0,0,0,8,8,2,1996-04-01,
1148,675,061,Domestic Economy 7 p/P,0,0,0,8,8,2,1996-04-01,
1149,724,061,Twin Element Key Meter,0,0,0,9,2,2,1996-04-01,
1150,748,061,4 rate weekday/2 rate weekend (Smart),0,1,0,18,1,4,1996-04-01,
1151,703,062,Off-Peak,0,0,0,14,1,1,1996-04-01,
1152,898,062,Weathercall (HWR) Landlord,0,0,0,9,1,1,1996-04-01,
1153,931,062,Non Std Off Pk (8 + 3 Hr) - RTS,0,0,0,8,1,1,1996-04-01,
1154,1005,062,NHH prog 1r meter and T/S and token acceptor,0,0,0,15,8,1,1996-04-01,
1155,876,062,E7 Token T/S,0,0,0,14,8,2,1996-04-01,
1156,724,062,HWR 7hr Heat,0,0,0,14,1,1,1996-04-01,
1157,748,062,Three Rate Time of Day,0,1,0,18,1,3,1996-04-01,
1158,703,063,Off-Peak,0,0,0,14,1,1,1996-04-01,
1159,848,063,Grain Drying,0,0,0,14,1,1,1996-04-01,
1160,898,063,Weathercall (HWR) Landlord,0,0,0,8,1,1,1996-04-01,
1161,931,063,7 Hour Off Pk - RTS,0,0,0,8,1,1,1996-04-01,
1162,1005,063,NHH prog 1r meter and T/S and token acceptor,0,0,0,15,8,1,1996-04-01,
1163,876,063,"7 hr E7, 00:00-07:00 GMT, teleswitch (code 21)",0,0,0,8,2,2,1996-04-01,
1164,675,063,Domestic restricted P/P,0,0,0,8,2,2,1996-04-01,
1165,724,063,HWR 7hr Heat,0,0,0,15,1,1,1996-04-01,
1166,748,063,Evening Weekend,0,1,0,18,1,2,1996-04-01,
1167,848,064,STOD,0,0,0,15,1,4,1996-04-01,
1168,876,064,2 RATE 7HRS NIGHT PROG TELE/S,0,0,0,9,1,2,1996-04-01,
1169,898,064,Weathercall (HWR) Landlord,0,0,0,9,1,1,1996-04-01,
1170,931,064,7 Hour Off Pk - RTS,0,0,0,8,1,1,1996-04-01,
1171,1005,064,NHH prog 1r meter and T/S and token acceptor,0,0,0,15,8,1,1996-04-01,
1172,876,065,2 RATE 7HRS NIGHT NON - PROG TELE/S,0,0,0,8,1,2,1996-04-01,
1173,898,065,Weathercall (HWR) Landlord,0,0,0,8,1,1,1996-04-01,
1174,931,065,7 Hour Off Pk - RTS,0,0,0,8,1,1,1996-04-01,
1175,1005,065,NHH prog 1r meter and T/S and token acceptor,0,0,0,15,8,1,1996-04-01,
1176,773,066,"7 hr Heat, 00:00-07:00 BST, teleswitch",0,0,0,9,1,2,1996-04-01,
1177,848,066,STOD,0,0,0,15,1,2,1996-04-01,
1178,876,066,M2 2 RATE 7 HRS NIGHT0000 TO 7.00,0,0,0,9,1,2,1996-04-01,
1179,898,066,Weathercall (HWR) Landlord,0,0,0,9,1,1,1996-04-01,
1180,931,066,7 Hour Off Pk - RTS,0,0,0,8,1,1,1996-04-01,
1181,1005,066,NHH non-prog 1r meter and T/S and token acceptor,0,0,0,14,8,1,1996-04-01,
1182,848,067,Evening  Weekend and Night,0,0,0,9,1,3,1996-04-01,
1183,898,067,Weathercall (HWR) Landlord,0,0,0,8,1,1,1996-04-01,
1184,931,067,7 Hour Off Pk - RTS,0,0,0,8,1,1,1996-04-01,
1185,1005,067,NHH non-prog 1r meter and T/S and token acceptor,0,0,0,14,8,1,1996-04-01,
1186,876,067,"7 hr E7, 00:00-07:00 GMT, teleswitch (code 22)",0,0,0,8,2,2,1996-04-01,
1187,675,067,Domestic restricted P/P,0,0,0,8,2,2,1996-04-01,
1188,848,068,Evening  Weekend and Night,0,0,0,8,1,3,1996-04-01,
1189,898,068,Weathercall (HWR) Landlord,0,0,0,9,1,1,1996-04-01,
1190,931,068,7 Hour Off Pk - RTS,0,0,0,8,1,1,1996-04-01,
1191,1005,068,NHH non-prog 1r meter and T/S and token acceptor,0,0,0,14,8,1,1996-04-01,
1192,876,068,"7 hr E7, 00:00-07:00 GMT, teleswitch (code 23)",0,0,0,8,2,2,1996-04-01,
1193,848,069,Evening  Weekend and Night,0,0,0,9,1,3,1996-04-01,
1194,898,069,CPWM (PCR),0,0,0,8,7,2,1996-04-01,
1195,931,069,7 Hour Off Pk - RTS,0,0,0,8,1,1,1996-04-01,
1196,1005,069,NHH non-prog 1r meter and T/S and token acceptor,0,0,0,14,8,1,1996-04-01,
1197,876,069,"7 hr E7, 00:00-07:00 GMT, teleswitch (code 24)",0,0,0,8,2,2,1996-04-01,
1198,848,070,Evening  Weekend and Night,0,0,0,8,1,3,1996-04-01,
1199,876,070,HH code 3 WITH COMMS,0,1,1,5,1,,1996-04-01,
1200,898,070,CPWM (PCR),0,0,0,9,7,2,1996-04-01,
1201,931,070,7 Hour Off Pk - RTS,0,0,0,8,1,1,1996-04-01,
1202,1005,070,NHH non-prog 1r meter and T/S and token acceptor,0,0,0,14,8,1,1996-04-01,
1203,724,070,4 rate weekday/2 rate weekend (Smart),0,1,0,18,1,4,1996-04-01,
1204,876,071,2 RATE 8HRS NIGHT PROG TIME/S,0,0,0,15,1,2,1996-04-01,
1205,898,071,3 rate SToD,0,0,0,14,1,3,1996-04-01,
1206,931,071,7 Hour Off Pk - RTS,0,0,0,8,1,1,1996-04-01,
1207,1005,071,NHH non-prog 1r meter and T/S and token acceptor,0,0,0,14,8,1,1996-04-01,
1208,635,071,3 rate SToD,0,0,0,14,1,3,1996-04-01,
1209,692,071,3 rate STOD,0,0,0,14,1,3,1996-04-01,
1210,724,071,Three Rate Time of Day,0,1,0,18,1,3,1996-04-01,
1211,640,071,3 rate STOD,0,0,0,14,1,3,1996-04-01,
1212,876,072,2 RATE 8HRS NIGHT NON- PROG TIME/S,0,0,0,14,1,2,1996-04-01,
1213,898,072,3 rate SToD,0,0,0,15,1,3,1996-04-01,
1214,931,072,7 Hour Off Pk - RTS,0,0,0,8,1,1,1996-04-01,
1215,1005,072,NHH non-prog 1r meter and T/S and token acceptor,0,0,0,14,8,1,1996-04-01,
1216,635,072,3 rate SToD,0,0,0,15,1,3,1996-04-01,
1217,692,072,3 rate STOD,0,0,0,15,1,3,1996-04-01,
1218,724,072,Evening Weekend,0,1,0,18,1,2,1996-04-01,
1219,640,072,3 rate STOD,0,0,0,15,1,3,1996-04-01,
1220,876,073,2 RATE 8HRS NIGHT PROG TELE/S,0,0,0,9,1,2,1996-04-01,
1221,1005,073,NHH non-prog 1r meter and T/S and token acceptor,0,0,0,14,8,1,1996-04-01,
1222,848,074,Local Authority Heating,0,0,0,8,1,1,1996-04-01,
1223,876,074,2 RATE 8HRS NIGHT NON - PROG TELE/S,0,0,0,8,1,2,1996-04-01,
1224,931,074,7 Hour Off Pk - TS,0,0,0,14,1,1,1996-04-01,
1225,1005,074,NHH non-prog 1r meter and T/S and token acceptor,0,0,0,14,8,1,1996-04-01,
1226,876,075,O/P -EC- 8HRS PROG TIME/S,0,0,0,15,1,1,1996-04-01,
1227,1005,075,NHH non-prog 1r meter and T/S and token acceptor,0,0,0,14,8,1,1996-04-01,
1228,848,076,Local Authority Heating,0,0,0,8,1,1,1996-04-01,
1229,876,076,O/P -EC- 8HRS NON - PROG TIME/S,0,0,0,14,1,1,1996-04-01,
1230,1005,076,NHH non-prog 1r meter and T/S and token acceptor,0,0,0,14,8,1,1996-04-01,
1231,876,077,O/P -E- 8HRS PROG TIME/S,0,0,0,15,1,1,1996-04-01,
1232,1005,077,NHH non-prog 1r meter and T/S and token acceptor,0,0,0,14,8,1,1996-04-01,
1233,876,078,O/P -E- 8HRS NON - PROG TIME/S,0,0,0,14,1,1,1996-04-01,
1234,1005,078,NHH non-prog 1r meter and T/S and token acceptor,0,0,0,14,8,1,1996-04-01,
1235,848,079,Budget Warmth,0,0,0,16,1,1,1996-04-01,
1236,876,079,O/P -E- 8HRS PROG TELE/S,0,0,0,9,1,1,1996-04-01,
1237,1005,079,NHH non-prog 1r meter and T/S and token acceptor,0,0,0,14,8,1,1996-04-01,
1238,876,080,O/P -E- 8HRS NON - PROG TELE/S,0,0,0,8,1,1,1996-04-01,
1239,1005,080,NHH non-prog 1r meter and T/S and token acceptor,0,0,0,14,8,1,1996-04-01,
1240,848,081,Budget Warmth,0,0,0,16,1,1,1996-04-01,
1241,876,081,O/P -E- 8HRS PROG TELE/S,0,0,0,9,1,1,1996-04-01,
1242,898,081,8.5 Hr WM Heating (Landlord),0,0,0,14,1,1,1996-04-01,
1243,1005,081,NHH non-prog 1r meter and T/S and token acceptor,0,0,0,14,8,1,1996-04-01,
1244,675,081,8.5 Hr White Meter Heating,0,0,0,14,1,1,1996-04-01,
1245,876,082,O/P -E- 8HRS NON - PROG TELE/S,0,0,0,8,1,1,1996-04-01,
1246,898,082,8.5 Hr WM Heating (Landlord),0,0,0,15,1,1,1996-04-01,
1247,1005,082,NHH prog 1r meter and RTS and token acceptor,0,0,0,9,8,1,1996-04-01,
1248,675,082,8.5 Hr White Meter Heating,0,0,0,15,1,1,1996-04-01,
1249,848,083,Budget Warmth,0,0,0,16,1,1,1996-04-01,
1250,876,083,O/P -EC- 8HRS PROG TELE/S,0,0,0,9,1,1,1996-04-01,
1251,898,083,8.5 Hr WM Heating (Landlord),0,0,0,8,1,1,1996-04-01,
1252,1005,083,NHH prog 1r meter and RTS and token acceptor,0,0,0,9,8,1,1996-04-01,
1253,675,083,8.5 Hr White Meter Heating,0,0,0,8,1,1,1996-04-01,
1254,876,084,O/P -EC- 8HRS NON - PROG TELE/S,0,0,0,8,1,1,1996-04-01,
1255,898,084,8.5 Hr WM Heating (Landlord),0,0,0,9,1,1,1996-04-01,
1256,1005,084,NHH prog 1r meter and RTS and token acceptor,0,0,0,9,8,1,1996-04-01,
1257,675,084,8.5 Hr White Meter Heating,0,0,0,9,1,1,1996-04-01,
1258,848,085,Budget Warmth,0,0,0,16,1,1,1996-04-01,
1259,876,085,BUDGET WARMTH SOUTH UNMETERED,0,0,0,16,1,1,1996-04-01,
1260,898,085,8.5 Hr WM Heating (Landlord),0,0,0,8,1,1,1996-04-01,
1261,1005,085,NHH prog 1r meter and RTS and token acceptor,0,0,0,9,8,1,1996-04-01,
1262,675,085,8.5 Hr White Meter Heating,0,0,0,8,1,1,1996-04-01,
1263,876,086,FLEXIHEAT DAY/EVENING/WEEKEND PROG TELE/S,0,0,0,9,1,2,1996-04-01,
1264,898,086,8.5 Hr WM Heating (Landlord),0,0,0,9,1,1,1996-04-01,
1265,1005,086,NHH non-prog 1r meter and RTS and token acceptor,0,0,0,8,8,1,1996-04-01,
1266,675,086,8.5 Hr White Meter Heating,0,0,0,9,1,1,1996-04-01,
1267,848,087,Budget Warmth,0,0,0,16,1,1,1996-04-01,
1268,876,087,FLEXIHEAT DAY/EVENING/WEEKEND NON-PROG TELE/S,0,0,0,8,1,2,1996-04-01,
1269,898,087,8.5 Hr WM Heating (Landlord),0,0,0,8,1,1,1996-04-01,
1270,1005,087,NHH non-prog 1r meter and RTS and token acceptor,0,0,0,8,8,1,1996-04-01,
1271,675,087,8.5 Hr White Meter Heating,0,0,0,8,1,1,1996-04-01,
1272,876,088,FLEXIHEAT WEATHER PROG TELE/S,0,0,0,9,1,2,1996-04-01,
1273,898,088,8.5 Hr WM Heating (Landlord),0,0,0,9,1,1,1996-04-01,
1274,1005,088,NHH non-prog 1r meter and RTS and token acceptor,0,0,0,8,8,1,1996-04-01,
1275,675,088,8.5 Hr White Meter Heating,0,0,0,9,1,1,1996-04-01,
1276,660,089,E8 23.30-07.30,0,0,0,8,1,2,1996-04-01,
1277,876,089,FLEXIHEAT WEATHER NON - PROG TELE/S,0,0,0,8,1,2,1996-04-01,
1278,898,089,8.5 Hr WM Heating (Landlord),0,0,0,8,1,1,1996-04-01,
1279,1005,089,NHH non-prog 1r meter and RTS and token acceptor,0,0,0,8,8,1,1996-04-01,
1280,675,089,8.5 Hr White Meter Heating,0,0,0,8,1,1,1996-04-01,
1281,692,089,E8 23.30-07.30,0,0,0,8,1,2,1996-04-01,
1282,640,089,E8 23.30-07.30,0,0,0,8,1,2,1996-04-01,
