"Meter Timeswitch Class Id","Effective From Settlement Date {MTC}","Market Participant Id","Effective From Settlement Date {MTCPA}","Line Loss Factor Class Id","Effective From Settlement Date {VMTCLC}","Effective To Settlement Date {VMTCLC}"
"845","01/04/1996","SPOW","01/04/1996","826","28/10/1998",""
"845","01/04/1996","SPOW","01/04/1996","827","28/10/1998",""
"845","01/04/1996","SPOW","01/04/1996","828","28/10/1998",""
"845","01/04/1996","SPOW","01/04/1996","829","01/09/2007",""
"845","01/04/1996","SPOW","01/04/1996","830","10/11/2000",""
"845","01/04/1996","SPOW","01/04/1996","831","10/11/2000",""
"845","01/04/1996","SPOW","01/04/1996","832","14/11/2003",""
"845","01/04/1996","SPOW","01/04/1996","833","14/11/2003",""
"845","01/04/1996","SPOW","01/04/1996","834","14/11/2003",""
"845","01/04/1996","SPOW","01/04/1996","835","14/11/2003",""
"845","01/04/1996","SPOW","01/04/1996","836","14/11/2003",""
"845","01/04/1996","SPOW","01/04/1996","837","01/04/2005",""
"845","01/04/1996","SPOW","01/04/1996","838","01/04/2005",""
"845","01/04/1996","SPOW","01/04/1996","839","12/08/2005",""
"845","01/04/1996","SPOW","01/04/1996","840","12/08/2005",""
"845","01/04/1996","SPOW","01/04/1996","841","16/12/2005",""
"845","01/04/1996","SPOW","01/04/1996","842","16/12/2005",""
"845","01/04/1996","SPOW","01/04/1996","843","30/06/2006",""
"845","01/04/1996","SPOW","01/04/1996","844","30/06/2006",""
"845","01/04/1996","SPOW","01/04/1996","845","01/11/2006",""
"845","01/04/1996","SPOW","01/04/1996","850","01/04/1996",""
"845","01/04/1996","SPOW","01/04/1996","851","01/04/1996",""
"845","01/04/1996","SPOW","01/04/1996","852","01/04/1996",""
"845","01/04/1996","SPOW","01/04/1996","853","01/04/1996",""
"845","01/04/1996","SPOW","01/04/1996","854","01/04/1996",""
"845","01/04/1996","SPOW","01/04/1996","855","01/04/1996",""
"845","01/04/1996","SPOW","01/04/1996","856","01/04/1996",""
"845","01/04/1996","SPOW","01/04/1996","857","01/04/1996",""
"845","01/04/1996","SPOW","01/04/1996","858","01/04/1996",""
"845","01/04/1996","SPOW","01/04/1996","859","01/04/1996",""
"845","01/04/1996","SPOW","01/04/1996","860","01/04/1996","20/10/2000"
"845","01/04/1996","SPOW","01/04/1996","861","01/04/1996",""
"845","01/04/1996","SPOW","01/04/1996","862","01/04/1996",""
"845","01/04/1996","SPOW","01/04/1996","863","01/04/1996",""
"845","01/04/1996","SPOW","01/04/1996","866","22/06/2001",""
"845","01/04/1996","SPOW","01/04/1996","867","09/08/2002",""
"845","01/04/1996","SWAE","01/04/1996","300","01/04/1996",""
"845","01/04/1996","SWAE","01/04/1996","301","01/04/1996",""
"845","01/04/1996","SWAE","01/04/1996","302","01/04/1996",""
"845","01/04/1996","SWAE","01/04/1996","340","01/04/1996",""
"845","01/04/1996","SWAE","01/04/1996","341","01/04/1996",""
"845","01/04/1996","SWAE","01/04/1996","342","01/04/1996",""
"845","01/04/1996","SWAE","01/04/1996","380","01/04/1996",""
"845","01/04/1996","SWAE","01/04/1996","381","01/04/1996",""
"845","01/04/1996","SWAE","01/04/1996","382","01/04/1996",""
"845","01/04/1996","SWAE","01/04/1996","400","01/04/1996",""
"845","01/04/1996","SWAE","01/04/1996","401","01/04/1996",""
"845","01/04/1996","SWAE","01/04/1996","402","01/04/1996",""
"845","01/04/1996","SWAE","01/04/1996","440","01/04/1996",""
"845","01/04/1996","SWAE","01/04/1996","441","01/04/1996",""
"845","01/04/1996","SWAE","01/04/1996","442","01/04/1996",""
"845","01/04/1996","SWAE","01/04/1996","480","01/04/1996",""
"845","01/04/1996","SWAE","01/04/1996","481","01/04/1996",""
"845","01/04/1996","SWAE","01/04/1996","482","01/04/1996",""
"845","01/04/1996","SWAE","01/04/1996","501","01/04/1996",""
"845","01/04/1996","SWAE","01/04/1996","502","01/04/1996","31/03/2006"
"845","01/04/1996","SWAE","01/04/1996","503","01/04/1996","31/03/2006"
"845","01/04/1996","SWAE","01/04/1996","504","01/04/1996",""
"845","01/04/1996","SWAE","01/04/1996","505","01/04/1996",""
"845","01/04/1996","SWAE","01/04/1996","506","01/04/1996","31/03/2006"
"845","01/04/1996","SWAE","01/04/1996","510","01/04/1996",""
"845","01/04/1996","SWAE","01/04/1996","511","01/04/1996",""
"845","01/04/1996","SWAE","01/04/1996","512","01/04/1996",""
"845","01/04/1996","SWAE","01/04/1996","513","01/04/1996",""
"845","01/04/1996","SWAE","01/04/1996","514","01/04/1996",""
"845","01/04/1996","SWAE","01/04/1996","515","01/04/1996",""
"845","01/04/1996","SWAE","01/04/1996","516","01/04/1996",""
"845","01/04/1996","SWAE","01/04/1996","517","01/04/1996",""
"845","01/04/1996","SWAE","01/04/1996","518","01/04/1996",""
"845","01/04/1996","SWAE","01/04/1996","519","01/04/1996",""
"845","01/04/1996","SWAE","01/04/1996","520","01/04/1996",""
"845","01/04/1996","SWAE","01/04/1996","521","01/04/1996",""
"845","01/04/1996","SWAE","01/04/1996","522","01/04/1996",""
"845","01/04/1996","SWAE","01/04/1996","523","01/04/1996",""
"845","01/04/1996","SWAE","01/04/1996","524","01/04/1996","31/03/2004"
"845","01/04/1996","SWAE","01/04/1996","525","01/04/1996",""
"845","01/04/1996","SWAE","01/04/1996","526","01/04/1996","31/03/2004"
"845","01/04/1996","SWAE","01/04/1996","527","01/04/1996","31/03/1999"
"845","01/04/1996","SWAE","01/04/1996","528","01/04/1996",""
"845","01/04/1996","SWAE","01/04/1996","529","01/04/1996",""
"845","01/04/1996","SWAE","01/04/1996","530","01/04/1996","31/03/2006"
"845","01/04/1996","SWAE","01/04/1996","531","01/04/1996",""
"845","01/04/1996","SWAE","01/04/1996","532","01/04/1996",""
"845","01/04/1996","SWAE","01/04/1996","533","01/04/1996",""
"845","01/04/1996","SWAE","01/04/1996","534","01/04/1996",""
"845","01/04/1996","SWAE","01/04/1996","535","01/04/1996",""
"845","01/04/1996","SWAE","01/04/1996","536","01/04/1998",""
"845","01/04/1996","SWAE","01/04/1996","538","01/04/2007",""
"845","01/04/1996","SWAE","01/04/1996","539","01/05/2004",""
"845","01/04/1996","SWAE","01/04/1996","540","01/04/2007",""
"845","01/04/1996","SWAE","01/04/1996","541","01/04/2007",""
"845","01/04/1996","SWAE","01/04/1996","542","01/04/2007",""
"845","01/04/1996","SWAE","01/04/1996","543","01/04/2007",""
"845","01/04/1996","SWAE","01/04/1996","544","01/04/2007",""
"845","01/04/1996","SWAE","01/04/1996","545","01/04/2008",""
"845","01/04/1996","SWAE","01/04/1996","546","06/06/2008",""
"845","01/04/1996","SWAE","01/04/1996","595","01/04/2007",""
"845","01/04/1996","SWAE","01/04/1996","596","01/04/2006",""
"845","01/04/1996","SWAE","01/04/1996","597","22/02/2002",""
"845","01/04/1996","SWAE","01/04/1996","598","22/02/2002",""
"845","01/04/1996","SWAE","01/04/1996","599","22/02/2002",""
"845","01/04/1996","SWAE","01/04/1996","601","25/05/2001",""
"845","01/04/1996","SWAE","01/04/1996","616","25/05/2001",""
"845","01/04/1996","SWAE","01/04/1996","621","25/05/2001",""
"845","01/04/1996","SWAE","01/04/1996","624","25/05/2001","30/04/2004"
"845","01/04/1996","SWAE","01/04/1996","626","25/05/2001","31/03/2004"
"845","01/04/1996","SWAE","01/04/1996","630","25/05/2001","31/03/2006"
"845","01/04/1996","SWAE","01/04/1996","633","25/05/2001",""
"845","01/04/1996","SWAE","01/04/1996","636","25/05/2001",""
"845","01/04/1996","SWAE","01/04/1996","650","04/12/1998",""
"845","01/04/1996","SWAE","01/04/1996","651","04/12/1998",""
"845","01/04/1996","SWAE","01/04/1996","652","04/12/1998",""
"845","01/04/1996","SWAE","01/04/1996","653","04/12/1998",""
"845","01/04/1996","SWAE","01/04/1996","654","04/12/1998","31/03/2006"
"845","01/04/1996","SWAE","01/04/1996","655","04/12/1998",""
"845","01/04/1996","SWAE","01/04/1996","656","04/12/1998",""
"845","01/04/1996","SWAE","01/04/1996","657","04/12/1998",""
"845","01/04/1996","SWAE","01/04/1996","658","22/02/2002",""
"845","01/04/1996","SWAE","01/04/1996","659","25/05/2001",""
"845","01/04/1996","SWAE","01/04/1996","660","01/04/2007",""
"845","01/04/1996","SWAE","01/04/1996","661","01/04/2007",""
"845","01/04/1996","SWAE","01/04/1996","662","01/04/2007",""
"845","01/04/1996","SWAE","01/04/1996","663","05/04/2007",""
"845","01/04/1996","SWAE","01/04/1996","664","05/04/2007",""
"845","01/04/1996","SWAE","01/04/1996","665","05/04/2007",""
"845","01/04/1996","SWAE","01/04/1996","666","12/10/2007",""
"845","01/04/1996","SWAE","01/04/1996","697","04/12/1998",""
"845","01/04/1996","SWAE","01/04/1996","698","04/12/1998",""
"845","01/04/1996","SWAE","01/04/1996","699","22/02/2002",""
"845","01/04/1996","SWEB","01/04/1996","510","01/04/1996",""
"845","01/04/1996","SWEB","01/04/1996","520","01/04/1996",""
"845","01/04/1996","SWEB","01/04/1996","521","01/04/1996",""
"845","01/04/1996","SWEB","01/04/1996","540","01/04/1996",""
"845","01/04/1996","SWEB","01/04/1996","550","01/04/1996",""
"845","01/04/1996","SWEB","01/04/1996","551","01/04/1996",""
"845","01/04/1996","SWEB","01/04/1996","570","01/04/1996",""
"845","01/04/1996","SWEB","01/04/1996","580","01/04/1996",""
"845","01/04/1996","SWEB","01/04/1996","581","01/04/1996",""
"845","01/04/1996","SWEB","01/04/1996","600","01/04/1996","31/03/2001"
"845","01/04/1996","SWEB","01/04/1996","601","01/04/1996","31/03/2001"
"845","01/04/1996","SWEB","01/04/1996","610","01/04/1996",""
"845","01/04/1996","SWEB","01/04/1996","611","01/04/1996",""
"845","01/04/1996","SWEB","01/04/1996","620","01/04/1996","31/03/2004"
"845","01/04/1996","SWEB","01/04/1996","621","01/04/1996","31/03/2004"
"845","01/04/1996","SWEB","01/04/1996","630","01/04/1996","31/03/2001"
"845","01/04/1996","SWEB","01/04/1996","631","01/04/1996","31/03/2001"
"845","01/04/1996","SWEB","01/04/1996","640","01/04/1996",""
"845","01/04/1996","SWEB","01/04/1996","641","01/04/1996",""
"845","01/04/1996","SWEB","01/04/1996","650","01/04/1996",""
"845","01/04/1996","SWEB","01/04/1996","651","01/04/1996",""
"845","01/04/1996","SWEB","01/04/1996","660","01/04/1996",""
"845","01/04/1996","SWEB","01/04/1996","661","01/04/1996",""
"845","01/04/1996","SWEB","01/04/1996","670","01/04/1996",""
"845","01/04/1996","SWEB","01/04/1996","671","01/04/1996",""
"845","01/04/1996","SWEB","01/04/1996","680","01/04/1996",""
"845","01/04/1996","SWEB","01/04/1996","681","01/04/1996",""
"845","01/04/1996","SWEB","01/04/1996","690","01/04/1996",""
"845","01/04/1996","SWEB","01/04/1996","691","01/04/1996",""
"845","01/04/1996","SWEB","01/04/1996","692","01/04/2007",""
"845","01/04/1996","SWEB","01/04/1996","693","01/04/2007",""
"845","01/04/1996","SWEB","01/04/1996","694","01/04/2007",""
"845","01/04/1996","SWEB","01/04/1996","695","01/04/2007",""
"845","01/04/1996","SWEB","01/04/1996","696","01/04/2007",""
"845","01/04/1996","SWEB","01/04/1996","710","01/04/1996",""
"845","01/04/1996","SWEB","01/04/1996","711","01/04/1996",""
"845","01/04/1996","SWEB","01/04/1996","720","01/04/1996",""
"845","01/04/1996","SWEB","01/04/1996","721","01/04/1996",""
"845","01/04/1996","SWEB","01/04/1996","730","01/04/1996",""
"845","01/04/1996","SWEB","01/04/1996","731","01/04/1996",""
"845","01/04/1996","SWEB","01/04/1996","752","01/04/2007",""
"845","01/04/1996","SWEB","01/04/1996","753","01/04/2007",""
"845","01/04/1996","SWEB","01/04/1996","754","01/04/2007",""
"845","01/04/1996","SWEB","01/04/1996","755","05/04/2007",""
"845","01/04/1996","SWEB","01/04/1996","756","05/04/2007",""
"845","01/04/1996","SWEB","01/04/1996","757","05/04/2007",""
"845","01/04/1996","SWEB","01/04/1996","758","01/04/2008",""
"845","01/04/1996","SWEB","01/04/1996","759","06/06/2008",""
"845","01/04/1996","YELG","01/04/1996","12","01/05/1998",""
"845","01/04/1996","YELG","01/04/1996","14","01/05/1998",""
"845","01/04/1996","YELG","01/04/1996","15","01/05/1998",""
"845","01/04/1996","YELG","01/04/1996","16","01/05/1998",""
"845","01/04/1996","YELG","01/04/1996","40","01/04/2005",""
"845","01/04/1996","YELG","01/04/1996","41","01/04/2005",""
"845","01/04/1996","YELG","01/04/1996","60","01/05/1998",""
"845","01/04/1996","YELG","01/04/1996","62","01/05/1998",""
"845","01/04/1996","YELG","01/04/1996","66","01/05/1998",""
"845","01/04/1996","YELG","01/04/1996","67","01/05/1998",""
"845","01/04/1996","YELG","01/04/1996","74","01/05/1998",""
"845","01/04/1996","YELG","01/04/1996","75","28/10/1998",""
"845","01/04/1996","YELG","01/04/1996","76","28/10/1998",""
"845","01/04/1996","YELG","01/04/1996","77","10/09/1998",""
"845","01/04/1996","YELG","01/04/1996","78","10/09/1998",""
"845","01/04/1996","YELG","01/04/1996","79","10/09/1998",""
"845","01/04/1996","YELG","01/04/1996","80","10/09/1998",""
"845","01/04/1996","YELG","01/04/1996","81","10/09/1998",""
"845","01/04/1996","YELG","01/04/1996","82","08/09/2000",""
"845","01/04/1996","YELG","01/04/1996","83","18/01/2002",""
"845","01/04/1996","YELG","01/04/1996","84","18/01/2002",""
"845","01/04/1996","YELG","01/04/1996","85","18/01/2002",""
"845","01/04/1996","YELG","01/04/1996","86","18/10/2002",""
"845","01/04/1996","YELG","01/04/1996","87","18/10/2002",""
"845","01/04/1996","YELG","01/04/1996","88","18/10/2002",""
"845","01/04/1996","YELG","01/04/1996","89","18/10/2002",""
"845","01/04/1996","YELG","01/04/1996","90","18/10/2002",""
"845","01/04/1996","YELG","01/04/1996","91","12/10/2007",""
"845","01/04/1996","YELG","01/04/1996","92","12/10/2007",""
"845","01/04/1996","YELG","01/04/1996","93","12/10/2007",""
"845","01/04/1996","YELG","01/04/1996","94","12/10/2007",""
"845","01/04/1996","YELG","01/04/1996","95","12/10/2007",""
"845","01/04/1996","YELG","01/04/1996","96","12/10/2007",""
"845","01/04/1996","YELG","01/04/1996","97","12/10/2007",""
"845","01/04/1996","YELG","01/04/1996","98","12/10/2007",""
"845","01/04/1996","YELG","01/04/1996","99","12/10/2007",""
"845","01/04/1996","YELG","01/04/1996","202","01/04/1996","30/06/2003"
"845","01/04/1996","YELG","01/04/1996","205","01/04/1996","30/06/2003"
"845","01/04/1996","YELG","01/04/1996","208","01/04/1996","30/06/2003"
"845","01/04/1996","YELG","01/04/1996","215","01/04/1996","17/09/2004"
"845","01/04/1996","YELG","01/04/1996","225","01/04/1996","30/06/2003"
"845","01/04/1996","YELG","01/04/1996","244","01/04/1996",""
"845","01/04/1996","YELG","01/04/1996","248","01/04/1996",""
"845","01/04/1996","YELG","01/04/1996","252","01/04/1996","30/06/2003"
"845","01/04/1996","YELG","01/04/1996","257","01/04/1996",""
"845","01/04/1996","YELG","01/04/1996","259","01/04/1996","30/06/2003"
"845","01/04/1996","YELG","01/04/1996","269","01/04/1996","30/06/2003"
"845","01/04/1996","YELG","01/04/1996","271","01/04/1996","30/06/2003"
"845","01/04/1996","YELG","01/04/1996","281","01/04/1996",""
"845","01/04/1996","YELG","01/04/1996","283","01/04/1996","30/06/2003"
"845","01/04/1996","YELG","01/04/1996","285","01/04/1996","30/06/2003"
"845","01/04/1996","YELG","01/04/1996","288","01/04/1996","30/06/2003"
"845","01/04/1996","YELG","01/04/1996","289","01/04/1996","31/03/1998"
"845","01/04/1996","YELG","01/04/1996","291","01/04/1996",""
"845","01/04/1996","YELG","01/04/1996","293","01/04/1996","30/06/2003"
"845","01/04/1996","YELG","01/04/1996","295","01/04/1996","30/06/2003"
"845","01/04/1996","YELG","01/04/1996","297","01/04/1996",""
"845","01/04/1996","YELG","01/04/1996","298","01/04/1996","01/05/1998"
"845","01/04/1996","YELG","01/04/1996","471","01/04/1996",""
"845","01/04/1996","YELG","01/04/1996","472","23/01/2004",""
"845","01/04/1996","YELG","01/04/1996","473","01/04/1996","30/06/2003"
"845","01/04/1996","YELG","01/04/1996","475","01/04/1996","30/06/2003"
"845","01/04/1996","YELG","01/04/1996","481","01/04/1996","30/06/2003"
"845","01/04/1996","YELG","01/04/1996","500","01/04/1996",""
"845","01/04/1996","YELG","01/04/1996","501","01/04/1996",""
"845","01/04/1996","YELG","01/04/1996","502","01/04/1996",""
"845","01/04/1996","YELG","01/04/1996","581","01/04/1996",""
"845","01/04/1996","YELG","01/04/1996","583","01/04/1996","30/06/2003"
"845","01/04/1996","YELG","01/04/1996","585","01/04/1996","30/06/2003"
"845","01/04/1996","YELG","01/04/1996","587","01/04/1996","30/06/2003"
"845","01/04/1996","YELG","01/04/1996","589","01/04/1996","30/06/2003"
"845","01/04/1996","YELG","01/04/1996","650","01/04/1996",""
"845","01/04/1996","YELG","01/04/1996","651","01/04/1996","11/02/2005"
"845","01/04/1996","YELG","01/04/1996","652","01/04/1996",""
"845","01/04/1996","YELG","01/04/1996","681","01/04/1996","30/06/2003"
"845","01/04/1996","YELG","01/04/1996","685","01/04/1996",""
"845","01/04/1996","YELG","01/04/1996","686","23/01/2004",""
"845","01/04/1996","YELG","01/04/1996","687","01/04/1996","30/06/2003"
"845","01/04/1996","YELG","01/04/1996","689","01/04/1996","30/06/2003"
"845","01/04/1996","YELG","01/04/1996","693","01/04/1996","30/06/2003"
"845","01/04/1996","YELG","01/04/1996","741","01/04/1996",""
"845","01/04/1996","YELG","01/04/1996","742","01/05/1998",""
"845","01/04/1996","YELG","01/04/1996","743","10/09/1998",""
"845","01/04/1996","YELG","01/04/1996","744","10/09/1998",""
"845","01/04/1996","YELG","01/04/1996","750","01/04/1996",""
"845","01/04/1996","YELG","01/04/1996","751","01/04/1996",""
"845","01/04/1996","YELG","01/04/1996","752","01/04/1996",""
"845","01/04/1996","YELG","01/04/1996","753","01/04/1996",""
"845","01/04/1996","YELG","01/04/1996","754","01/04/1996",""
"845","01/04/1996","YELG","01/04/1996","755","01/04/1996",""
"845","01/04/1996","YELG","01/04/1996","756","01/04/1996",""
"845","01/04/1996","YELG","01/04/1996","757","01/04/1996",""
"845","01/04/1996","YELG","01/04/1996","758","01/04/1996",""
"845","01/04/1996","YELG","01/04/1996","759","01/04/1996","09/03/2007"
"845","01/04/1996","YELG","01/04/1996","760","01/04/1996",""
"845","01/04/1996","YELG","01/04/1996","761","01/04/1996",""
"845","01/04/1996","YELG","01/04/1996","762","01/04/1996",""
"845","01/04/1996","YELG","01/04/1996","763","01/04/1996",""
"845","01/04/1996","YELG","01/04/1996","764","01/09/1998",""
"845","01/04/1996","YELG","01/04/1996","765","01/04/1996",""
"845","01/04/1996","YELG","01/04/1996","766","01/04/1996",""
"845","01/04/1996","YELG","01/04/1996","767","01/04/1996","09/03/2007"
"845","01/04/1996","YELG","01/04/1996","769","01/04/1996",""
"845","01/04/1996","YELG","01/04/1996","770","01/04/1996",""
"845","01/04/1996","YELG","01/04/1996","771","01/04/1996",""
"845","01/04/1996","YELG","01/04/1996","772","01/04/1996",""
"845","01/04/1996","YELG","01/04/1996","773","01/04/1996",""
"845","01/04/1996","YELG","01/04/1996","774","01/04/1996",""
"845","01/04/1996","YELG","01/04/1996","775","10/09/1998",""
"845","01/04/1996","YELG","01/04/1996","776","10/09/1998","11/02/2005"
"845","01/04/1996","YELG","01/04/1996","777","10/09/1998",""
"845","01/04/1996","YELG","01/04/1996","778","10/09/1998",""
"845","01/04/1996","YELG","01/04/1996","779","10/09/1998",""
"845","01/04/1996","YELG","01/04/1996","780","10/09/1998",""
"845","01/04/1996","YELG","01/04/1996","781","08/09/2000",""
"845","01/04/1996","YELG","01/04/1996","782","08/09/2000",""
"845","01/04/1996","YELG","01/04/1996","783","18/01/2002",""
"845","01/04/1996","YELG","01/04/1996","784","18/01/2002",""
"845","01/04/1996","YELG","01/04/1996","785","18/01/2002",""
"845","01/04/1996","YELG","01/04/1996","786","18/10/2002",""
"845","01/04/1996","YELG","01/04/1996","787","18/10/2002",""
"845","01/04/1996","YELG","01/04/1996","788","18/10/2002",""
"845","01/04/1996","YELG","01/04/1996","789","18/10/2002",""
"845","01/04/1996","YELG","01/04/1996","790","18/10/2002",""
"845","01/04/1996","YELG","01/04/1996","791","12/10/2007",""
"845","01/04/1996","YELG","01/04/1996","792","12/10/2007",""
"845","01/04/1996","YELG","01/04/1996","793","12/10/2007",""
"845","01/04/1996","YELG","01/04/1996","794","12/10/2007",""
"845","01/04/1996","YELG","01/04/1996","795","12/10/2007",""
"845","01/04/1996","YELG","01/04/1996","796","12/10/2007",""
"845","01/04/1996","YELG","01/04/1996","797","12/10/2007",""
"845","01/04/1996","YELG","01/04/1996","798","12/10/2007",""
"845","01/04/1996","YELG","01/04/1996","799","12/10/2007",""
"845","01/04/1996","YELG","01/04/1996","915","18/10/2002","11/02/2005"
"845","01/04/1996","YELG","01/04/1996","916","18/10/2002","11/02/2005"
"845","01/04/1996","YELG","01/04/1996","917","18/10/2002","11/02/2005"
"845","01/04/1996","YELG","01/04/1996","918","18/10/2002","11/02/2005"
"845","01/04/1996","YELG","01/04/1996","919","18/10/2002","11/02/2005"
"845","01/04/1996","YELG","01/04/1996","920","18/10/2002","11/02/2005"
"845","01/04/1996","YELG","01/04/1996","921","18/10/2002","11/02/2005"
"845","01/04/1996","YELG","01/04/1996","922","18/10/2002","11/02/2005"
"845","01/04/1996","YELG","01/04/1996","923","18/10/2002","11/02/2005"
"845","01/04/1996","YELG","01/04/1996","924","18/10/2002","11/02/2005"
"845","01/04/1996","YELG","01/04/1996","925","18/10/2002","11/02/2005"
"845","01/04/1996","YELG","01/04/1996","969","01/04/1996","30/06/2003"
"845","01/04/1996","YELG","01/04/1996","971","01/04/1996","30/06/2003"
"845","01/04/1996","YELG","01/04/1996","981","01/04/1996","30/06/2003"
"845","01/04/1996","YELG","01/04/1996","983","01/04/1996","31/03/1998"
"845","01/04/1996","YELG","01/04/1996","985","01/04/1996","31/03/1998"
"846","01/04/1996","EELC","01/04/1996","8","01/04/1996",""
"846","01/04/1996","EELC","01/04/1996","72","01/04/1996",""
"846","01/04/1996","EELC","01/04/1996","78","01/04/1996",""
"846","01/04/1996","EELC","01/04/1996","80","01/04/1996",""
"846","01/04/1996","EELC","01/04/1996","84","01/04/1996",""
"846","01/04/1996","EELC","01/04/1996","86","01/04/1996",""
"846","01/04/1996","EELC","01/04/1996","87","01/04/1996",""
"846","01/04/1996","EELC","01/04/1996","902","01/04/2005",""
"846","01/04/1996","EELC","01/04/1996","903","01/04/2005",""
"846","01/04/1996","EELC","01/04/1996","914","01/04/2005",""
"846","01/04/1996","EELC","01/04/1996","915","01/04/2005",""
"846","01/04/1996","EELC","01/04/1996","916","01/04/2005",""
"846","01/04/1996","EELC","01/04/1996","917","01/04/2005",""
"846","01/04/1996","EELC","01/04/1996","918","01/04/2005",""
"846","01/04/1996","EMEB","01/04/1996","58","01/04/1996",""
"846","01/04/1996","EMEB","01/04/1996","59","01/04/1996","31/10/1998"
"846","01/04/1996","EMEB","01/04/1996","60","01/04/1996",""
"846","01/04/1996","EMEB","01/04/1996","61","01/04/1996","31/10/1998"
"846","01/04/1996","EMEB","01/04/1996","611","02/03/2001",""
"846","01/04/1996","EMEB","01/04/1996","612","20/12/2002",""
"846","01/04/1996","EMEB","01/04/1996","613","20/12/2002",""
"846","01/04/1996","EMEB","01/04/1996","614","20/12/2002",""
"846","01/04/1996","EMEB","01/04/1996","615","24/03/2006",""
"846","01/04/1996","EMEB","01/04/1996","616","26/05/2006",""
"846","01/04/1996","EMEB","01/04/1996","617","26/05/2006",""
"846","01/04/1996","EMEB","01/04/1996","618","26/05/2006",""
"846","01/04/1996","EMEB","01/04/1996","619","26/05/2006",""
"846","01/04/1996","EMEB","01/04/1996","620","28/07/2006",""
"846","01/04/1996","EMEB","01/04/1996","621","11/06/2007",""
"846","01/04/1996","EMEB","01/04/1996","622","11/01/2008",""
"846","01/04/1996","EMEB","01/04/1996","629","05/02/2008",""
"846","01/04/1996","EMEB","01/04/1996","630","05/02/2008",""
"846","01/04/1996","EMEB","01/04/1996","631","05/02/2008",""
"846","01/04/1996","EMEB","01/04/1996","632","05/02/2008",""
"846","01/04/1996","EMEB","01/04/1996","849","02/03/2001",""
"846","01/04/1996","EMEB","01/04/1996","851","02/03/2001",""
"846","01/04/1996","EMEB","01/04/1996","852","02/03/2001",""
"846","01/04/1996","EMEB","01/04/1996","853","20/12/2002",""
"846","01/04/1996","EMEB","01/04/1996","854","20/12/2002",""
"846","01/04/1996","EMEB","01/04/1996","855","20/12/2002",""
"846","01/04/1996","EMEB","01/04/1996","856","21/10/2005",""
"846","01/04/1996","EMEB","01/04/1996","857","24/03/2006",""
"846","01/04/1996","EMEB","01/04/1996","858","26/05/2006",""
"846","01/04/1996","EMEB","01/04/1996","859","26/05/2006",""
"846","01/04/1996","EMEB","01/04/1996","860","26/05/2006",""
"846","01/04/1996","EMEB","01/04/1996","861","26/05/2006",""
"846","01/04/1996","EMEB","01/04/1996","862","28/07/2006",""
"846","01/04/1996","EMEB","01/04/1996","863","06/10/2006",""
"846","01/04/1996","EMEB","01/04/1996","864","11/06/2007",""
"846","01/04/1996","EMEB","01/04/1996","865","11/01/2008",""
"846","01/04/1996","EMEB","01/04/1996","866","05/02/2008",""
"846","01/04/1996","EMEB","01/04/1996","867","05/02/2008",""
"846","01/04/1996","EMEB","01/04/1996","868","05/02/2008",""
"846","01/04/1996","EMEB","01/04/1996","869","05/02/2008",""
"846","01/04/1996","EMEB","01/04/1996","919","01/04/1996",""
"846","01/04/1996","EMEB","01/04/1996","920","01/04/1996",""
"846","01/04/1996","EMEB","01/04/1996","921","01/04/1996","01/04/2005"
"846","01/04/1996","EMEB","01/04/1996","922","01/04/1996","01/04/2005"
"846","01/04/1996","EMEB","01/04/1996","923","01/04/1996","01/04/2005"
"846","01/04/1996","EMEB","01/04/1996","924","01/04/1996",""
"846","01/04/1996","EMEB","01/04/1996","925","01/04/1996",""
"846","01/04/1996","EMEB","01/04/1996","926","01/04/1996","01/04/2005"
"846","01/04/1996","EMEB","01/04/1996","927","01/04/1996","01/04/2005"
"846","01/04/1996","EMEB","01/04/1996","928","01/04/1996","01/04/2005"
"846","01/04/1996","EMEB","01/04/1996","929","01/04/1996",""
"846","01/04/1996","EMEB","01/04/1996","930","01/04/1996","01/04/2005"
"846","01/04/1996","EMEB","01/04/1996","931","01/04/1996",""
"846","01/04/1996","EMEB","01/04/1996","932","01/04/1996",""
"846","01/04/1996","EMEB","01/04/1996","933","01/04/1996","01/04/2005"
"846","01/04/1996","EMEB","01/04/1996","934","01/04/1996","01/04/2005"
"846","01/04/1996","EMEB","01/04/1996","935","01/04/1996","31/10/1998"
"846","01/04/1996","EMEB","01/04/1996","936","01/04/1996","31/10/1998"
"846","01/04/1996","EMEB","01/04/1996","937","01/04/1996","31/10/1998"
"846","01/04/1996","EMEB","01/04/1996","938","01/04/1996","31/10/1998"
"846","01/04/1996","EMEB","01/04/1996","939","01/04/1996","31/10/1998"
"846","01/04/1996","EMEB","01/04/1996","940","01/04/1996","31/10/1998"
"846","01/04/1996","EMEB","01/04/1996","941","01/04/1996","31/10/1998"
"846","01/04/1996","EMEB","01/04/1996","942","01/04/1996","31/10/1998"
"846","01/04/1996","EMEB","01/04/1996","943","01/04/1996","31/10/1998"
"846","01/04/1996","EMEB","01/04/1996","944","01/04/1996","31/10/1998"
"846","01/04/1996","EMEB","01/04/1996","945","01/04/1996","31/10/1998"
"846","01/04/1996","EMEB","01/04/1996","946","01/04/1996","31/10/1998"
"846","01/04/1996","EMEB","01/04/1996","947","01/04/1996","31/10/1998"
