id,dno_id,code,description,has_related_metering,has_comms,is_hh,meter_type_id,meter_payment_type_id,tpr_count,valid_from,valid_to
1541,1171,513,Seasonal,1,0,0,15,0,5,2017-04-18 23:00:00+00,
1542,751,513,Seasonal,1,0,0,15,0,0,2018-02-14 00:00:00+00,
1543,198,514,RHT 2 (23.30-08.30 13.00-16.00),1,0,0,14,0,1,1996-03-31 23:00:00+00,
1544,787,514,Dynamic-htg units,1,0,0,8,7,1,1996-03-31 23:00:00+00,
1545,842,514,Seasonal (Register Only),1,0,0,14,0,5,1996-03-31 23:00:00+00,
1546,865,514,7-Hour OP,1,0,0,15,0,1,1996-03-31 23:00:00+00,
1547,897,514,2 Rate Token,1,0,0,8,6,2,1996-03-31 23:00:00+00,
1548,934,514,Timeswitch As MTC13 + Sat pm& all day Sun,1,0,0,14,0,1,1996-03-31 23:00:00+00,
1549,1038,514,Std Dom. BKM,1,0,0,15,1,2,1996-03-31 23:00:00+00,
1550,1078,514,O/P -FC- 8HRS +2.5HRS NON - PROG TELE/S,1,0,0,8,0,1,1996-03-31 23:00:00+00,
1551,1100,514,8.5 Hr OP + Weekend,1,0,0,15,0,1,1996-03-31 23:00:00+00,
1552,1138,514,11.5 Hour Off Peak - TS,1,0,0,14,0,1,1996-03-31 23:00:00+00,
1553,1246,514,NHH non-prog 2r credit meter and T/S,1,0,0,14,0,2,1996-03-31 23:00:00+00,
1554,759,514,E7,1,0,0,14,0,2,2005-12-02 00:00:00+00,
1555,826,514,Seasonal,1,0,0,14,0,5,2006-12-22 00:00:00+00,
1556,159,514,Seasonal (Register Only),1,0,0,14,0,5,2009-04-15 23:00:00+00,2014-12-17 23:30:00+00
1557,805,514,Std Dom BKM,1,0,0,15,1,2,2011-06-14 23:00:00+00,
1558,763,514,Seasonal,1,0,0,14,0,0,2014-09-16 23:00:00+00,
1559,1171,514,Seasonal,1,0,0,14,0,5,2017-04-18 23:00:00+00,
1560,751,514,Seasonal,1,0,0,14,0,0,2018-02-14 00:00:00+00,
1561,787,515,Dynamic-htg units,1,0,0,8,0,1,1996-03-31 23:00:00+00,
1562,842,515,Economy 9 (Only Clock Time),1,0,0,9,0,1,1996-03-31 23:00:00+00,
1563,865,515,7-Hour OP,1,0,0,15,6,1,1996-03-31 23:00:00+00,
1564,897,515,Unrestricted Smart Card,1,0,0,15,5,1,1996-03-31 23:00:00+00,
1565,934,515,4 - rate SToD,1,0,0,14,0,4,1996-03-31 23:00:00+00,
1566,956,515,Restricted Hour 11.5 hours T/S,1,0,0,14,0,1,1996-03-31 23:00:00+00,
1567,1038,515,7 hr  E7 Split Regime,1,0,0,15,1,2,1996-03-31 23:00:00+00,
1568,1078,515,O/P -A- 24HRS MAR-OCT 12HRS NOV-FEB PROG TELE/S,1,0,0,9,0,1,1996-03-31 23:00:00+00,
1569,1100,515,8.5 Hr OP + Weekend,1,0,0,15,6,1,1996-03-31 23:00:00+00,
1570,1138,515,11.5 Hour Off Peak - TS,1,0,0,14,0,1,1996-03-31 23:00:00+00,
1571,1246,515,NHH prog 2r credit meter and T/S,1,0,0,15,0,2,1996-03-31 23:00:00+00,
1572,759,515,E7,1,0,0,15,0,2,2005-12-02 00:00:00+00,
1573,751,515,11.5 Hour Off Peak - TS,1,0,0,14,0,0,2018-02-14 00:00:00+00,
1574,198,516,RHT 2 (01.30-07.30 13.00-16.00),1,0,0,14,0,1,1996-03-31 23:00:00+00,
1575,787,516,Dynamic-htg units,1,0,0,8,7,1,1996-03-31 23:00:00+00,
1576,842,516,Economy 9 (Only Clock Time),1,0,0,9,0,1,1996-03-31 23:00:00+00,
1577,865,516,8-Hour OP,1,0,0,14,0,1,1996-03-31 23:00:00+00,
1578,934,516,4 - rate SToD,1,0,0,15,0,4,1996-03-31 23:00:00+00,
1579,956,516,Restricted Hour 12 hours T/S,1,0,0,14,0,1,1996-03-31 23:00:00+00,
1580,1038,516,7 Hour E7,1,0,0,8,0,2,1996-03-31 23:00:00+00,
1581,1078,516,O/P-A-24HRS MAR-OCT 12HRS NOV-FEB NON-PROG TELE/S,1,0,0,8,0,1,1996-03-31 23:00:00+00,
1582,1100,516,8.5 Hr OP + Weekend,1,0,0,14,0,1,1996-03-31 23:00:00+00,
1583,1138,516,11.5 Hour Off Peak - TS,1,0,0,14,0,1,1996-03-31 23:00:00+00,
1584,1246,516,NHH non-prog 2r credit meter and RTS,1,0,0,8,0,2,1996-03-31 23:00:00+00,
1585,751,516,11.5 Hour Off Peak - TS,1,0,0,14,0,0,2018-02-14 00:00:00+00,
1586,198,517,RHT 2 (23.00-08.00 11.00-13.00 15.00-16.00),1,0,0,14,0,1,1996-03-31 23:00:00+00,
1587,787,517,Dynamic-htg units,1,0,0,8,0,1,1996-03-31 23:00:00+00,
1588,842,517,Off-Peak,1,0,0,14,0,1,1996-03-31 23:00:00+00,
1589,865,517,8-Hour OP,1,0,0,14,6,1,1996-03-31 23:00:00+00,
1590,897,517,MD Unrestricted Tariff LV,1,0,0,15,0,1,1996-03-31 23:00:00+00,
1591,934,517,"0:30-07:30 GMT, Timeswitch",1,0,0,14,0,2,1996-03-31 23:00:00+00,
1592,956,517,Restricted Hour 14.5 hours T/S,1,0,0,14,0,1,1996-03-31 23:00:00+00,
1593,1078,517,O/P-A-24HRS MAR-OCT 12HRS NOV-FEB PROG TIME/S,1,0,0,15,0,1,1996-03-31 23:00:00+00,
1594,1100,517,8.5 Hr OP + Weekend,1,0,0,14,6,1,1996-03-31 23:00:00+00,
1595,1138,517,11 Hour Off Peak - TS,1,0,0,14,0,1,1996-03-31 23:00:00+00,
1596,1246,517,NHH prog 2r credit meter and RTS,1,0,0,9,0,2,1996-03-31 23:00:00+00,
1597,1038,517,7hr E7 Split Regime,1,0,0,15,0,2,2011-05-17 23:00:00+00,
1598,751,517,MD Unrestricted Tariff LV,1,0,0,15,0,0,2017-11-15 00:00:00+00,
1599,198,518,RHT 3 (11.00-13.00 15.0-16.00 19.00-07.30),1,0,0,14,0,1,1996-03-31 23:00:00+00,
1600,787,518,Dynamic-htg units,1,0,0,8,7,1,1996-03-31 23:00:00+00,
1601,842,518,Off-Peak,1,0,0,14,0,1,1996-03-31 23:00:00+00,
1602,1100,518,8.5 Hr OP + Weekend,1,0,0,15,0,1,1996-03-31 23:00:00+00,
1603,865,518,8-Hour OP,1,0,0,15,0,1,1996-03-31 23:00:00+00,
1604,934,518,"0:30-07:30 GMT, Timeswitch",1,0,0,15,0,2,1996-03-31 23:00:00+00,
1605,1078,518,O/P-A-24HRS MAR-OCT 12HRS NOV-FEB NON-PROG TIME/S,1,0,0,14,0,1,1996-03-31 23:00:00+00,
1606,1138,518,11 Hour Off Peak - TS,1,0,0,14,0,1,1996-03-31 23:00:00+00,
1607,1246,518,NHH non-prog 2r credit meter and T/S,1,0,0,14,0,2,1996-03-31 23:00:00+00,
1608,751,518,11 Hour Off Peak - TS,1,0,0,14,0,0,2018-02-14 00:00:00+00,
1609,198,519,RHT 3 (19.30-07.30 11.00-14.00 ),1,0,0,14,0,1,1996-03-31 23:00:00+00,
1610,787,519,Dynamic-htg units,1,0,0,8,0,1,1996-03-31 23:00:00+00,
1611,842,519,Off-Peak,1,0,0,14,0,1,1996-03-31 23:00:00+00,
1612,865,519,8-Hour OP,1,0,0,15,6,1,1996-03-31 23:00:00+00,
1613,934,519,"7 hr E7, 00:00-07:00 GMT, teleswitch ( code 21)",1,0,0,8,0,2,1996-03-31 23:00:00+00,
1614,1078,519,O/P-A-24HRS MAR-OCT 12HRS NOV-FEB PROG TELE/S,1,0,0,9,0,1,1996-03-31 23:00:00+00,
1615,1100,519,8.5 Hr OP + Weekend,1,0,0,15,6,1,1996-03-31 23:00:00+00,
1616,1138,519,11 Hour Off Peak - TS,1,0,0,14,0,1,1996-03-31 23:00:00+00,
1617,1246,519,NHH prog 2r credit meter and T/S,1,0,0,15,0,2,1996-03-31 23:00:00+00,
1618,751,519,11 Hour Off Peak - TS,1,0,0,14,0,0,2018-02-14 00:00:00+00,
1619,787,520,Dynamic-htg units,1,0,0,8,7,1,1996-03-31 23:00:00+00,
1620,842,520,Off-Peak,1,0,0,14,0,1,1996-03-31 23:00:00+00,
1621,865,520,10-Hour OP,1,0,0,14,0,1,1996-03-31 23:00:00+00,
1622,934,520,"7 hr E7, 00:00-07:00 GMT, teleswitch ( code 21)",1,0,0,9,0,2,1996-03-31 23:00:00+00,
1623,956,520,Restricted Hour 14.5 hours & W/E T/S,1,0,0,14,0,1,1996-03-31 23:00:00+00,
1624,1078,520,O/P-A-24HRS MAR-OCT 12HRS NOV-FEB NON-PROG TELE/S,1,0,0,8,0,1,1996-03-31 23:00:00+00,
1625,1100,520,12 Hr OP + Weekend,1,0,0,14,0,1,1996-03-31 23:00:00+00,
1626,1138,520,11 Hour Off Peak - TS,1,0,0,14,0,1,1996-03-31 23:00:00+00,
1627,1246,520,NHH non-prog 3r credit meter and T/S,1,0,0,14,0,3,1996-03-31 23:00:00+00,
1628,751,520,11 Hour Off Peak - TS,1,0,0,14,0,0,2018-02-14 00:00:00+00,
1629,198,521,RHT 3 (19.00-07.30 13.00-16.00),1,0,0,14,0,1,1996-03-31 23:00:00+00,
1630,787,521,Dynamic-htg units,1,0,0,8,0,1,1996-03-31 23:00:00+00,
1631,842,521,Off-Peak,1,0,0,14,0,1,1996-03-31 23:00:00+00,
1632,865,521,10-Hour OP,1,0,0,14,6,1,1996-03-31 23:00:00+00,
1633,897,521,2 Rate Credit,1,0,0,8,0,2,1996-03-31 23:00:00+00,
1634,934,521,"7 hr E7, 00:00-07:00 GMT, teleswitch ( code 21)",1,0,0,8,1,2,1996-03-31 23:00:00+00,
1635,956,521,Restricted Hour 14.5 hours & W/E & summer T/S,1,0,0,14,0,1,1996-03-31 23:00:00+00,
1636,1038,521,7 Hour E7 Split Regime,1,0,0,8,0,2,1996-03-31 23:00:00+00,
1637,1100,521,12 Hr OP + Weekend,1,0,0,14,6,1,1996-03-31 23:00:00+00,
1638,1138,521,11 Hour Off Peak - TS,1,0,0,14,0,1,1996-03-31 23:00:00+00,
1639,1246,521,NHH prog 3r credit meter and T/S,1,0,0,15,0,3,1996-03-31 23:00:00+00,
1640,751,521,2 Rate Credit,1,0,0,8,0,0,2017-11-15 00:00:00+00,
1641,1078,521,NHH non-prog 1r credit meter and T/S,1,0,0,14,0,1,2018-05-15 23:00:00+00,
1642,198,522,E7 00.30-07.30 GMT,1,0,0,14,0,2,1996-03-31 23:00:00+00,
1643,787,522,Dynamic-htg units,1,0,0,8,7,1,1996-03-31 23:00:00+00,
1644,865,522,10-Hour OP,1,0,0,15,0,1,1996-03-31 23:00:00+00,
1645,897,522,Domestic Credit Two Rate,1,0,0,8,0,2,1996-03-31 23:00:00+00,
1646,934,522,"7 hr E7, 00:00-07:00 GMT, teleswitch ( code 22)",1,0,0,8,0,2,1996-03-31 23:00:00+00,
1647,956,522,E7 T/S,1,0,0,14,0,2,1996-03-31 23:00:00+00,
1648,1100,522,12 Hr OP + Weekend,1,0,0,15,0,1,1996-03-31 23:00:00+00,
1649,1138,522,11 Hour Off Peak - TS,1,0,0,14,0,1,1996-03-31 23:00:00+00,
1650,1246,522,NHH non-prog 1r credit meter and T/S,1,0,0,14,0,1,1996-03-31 23:00:00+00,
1651,990,522,E7 T/S,1,0,0,14,0,2,2016-04-19 23:00:00+00,
1652,751,522,Domestic Credit Two Rate,1,0,0,8,0,0,2017-11-15 00:00:00+00,
1653,1078,522,NHH non-prog 1r credit meter and T/S,1,0,0,14,0,1,2018-03-14 00:00:00+00,
1654,198,523,split e7 timeswitched,1,0,0,14,0,2,1996-03-31 23:00:00+00,
1655,787,523,Dynamic-htg units,1,0,0,8,0,1,1996-03-31 23:00:00+00,
1656,865,523,10-Hour OP,1,0,0,15,6,1,1996-03-31 23:00:00+00,
1657,897,523,2 Rate Credit,1,0,0,8,6,2,1996-03-31 23:00:00+00,
1658,934,523,"7 hr E7, 00:00-07:00 GMT, teleswitch ( code 22)",1,0,0,9,0,2,1996-03-31 23:00:00+00,
1659,956,523,E7 RTS Grp 23,1,0,0,8,0,2,1996-03-31 23:00:00+00,
1660,1078,523,O/P-BC-24HRS MAR-OCT 12+2.5 NOV-FEB PROG TIME/S,1,0,0,15,0,1,1996-03-31 23:00:00+00,
1661,1100,523,12 Hr OP + Weekend,1,0,0,15,6,1,1996-03-31 23:00:00+00,
1662,1138,523,11 Hour Off Peak - TS,1,0,0,14,0,1,1996-03-31 23:00:00+00,
1663,1246,523,NHH non-prog 1r credit meter and T/S,1,0,0,14,0,1,1996-03-31 23:00:00+00,
1664,990,523,E7 RTS Grp 23,1,0,0,8,0,2,2016-04-19 23:00:00+00,
1665,751,523,11 Hour Off Peak - TS,1,0,0,14,0,0,2018-02-14 00:00:00+00,
1666,198,524,Dm7 E7 00.30-07.30 BST,1,0,0,14,0,2,1996-03-31 23:00:00+00,
1667,787,524,Dynamic-htg units,1,0,0,8,7,1,1996-03-31 23:00:00+00,
1668,865,524,10-Hour OP,1,0,0,14,0,1,1996-03-31 23:00:00+00,
1669,897,524,Two Rate,1,0,0,14,0,2,1996-03-31 23:00:00+00,
1670,934,524,"7 hr E7, 00:00-07:00 GMT, teleswitch ( code 22)",1,0,0,8,1,2,1996-03-31 23:00:00+00,
1671,956,524,E7 E&W T/S,1,0,0,15,0,3,1996-03-31 23:00:00+00,
1672,1078,524,O/P-BC-24HR MAR-OCT 12+2.5 NOV-FEB NON-PROG TIME/S,1,0,0,14,0,1,1996-03-31 23:00:00+00,
1673,1100,524,12 Hr OP + Weekend,1,0,0,14,0,1,1996-03-31 23:00:00+00,
1674,1138,524,11.5 Hour Off Peak - TS,1,0,0,14,0,1,1996-03-31 23:00:00+00,
1675,1246,524,NHH non-prog 1r credit meter and T/S,1,0,0,14,0,1,1996-03-31 23:00:00+00,
1676,751,524,Two Rate,1,0,0,14,0,0,2017-11-15 00:00:00+00,
1677,198,525,DM8 23.00-07.00 BST,1,0,0,14,0,2,1996-03-31 23:00:00+00,
1678,787,525,Dynamic-htg units,1,0,0,8,0,1,1996-03-31 23:00:00+00,
1679,865,525,10-Hour OP,1,0,0,14,6,1,1996-03-31 23:00:00+00,
1680,934,525,"7 hr E7, 00:00-07:00 GMT, teleswitch (code 23)",1,0,0,8,0,2,1996-03-31 23:00:00+00,
1681,956,525,E7 RTS Grp 3,1,0,0,8,0,2,1996-03-31 23:00:00+00,
1682,1078,525,O/P-B-24HRS MAR-OCT 12+2.5 NOV-FEB PROG TIME/S,1,0,0,15,0,1,1996-03-31 23:00:00+00,
1683,1100,525,12 Hr OP + Weekend,1,0,0,14,6,1,1996-03-31 23:00:00+00,
1684,1138,525,8.5 Hour Off Peak - TS,1,0,0,14,0,1,1996-03-31 23:00:00+00,
1685,1246,525,NHH non-prog 1r credit meter and T/S,1,0,0,14,0,1,1996-03-31 23:00:00+00,
1686,990,525,E7 RTS Grp 3,1,0,0,8,0,2,2016-04-19 23:00:00+00,
1687,751,525,8.5 Hour Off Peak - TS,1,0,0,14,0,0,2018-02-14 00:00:00+00,
1688,198,526,RHT 1A 23.30-07.30,1,0,0,14,0,1,1996-03-31 23:00:00+00,
1689,787,526,Dynamic-htg units,1,0,0,8,7,1,1996-03-31 23:00:00+00,
1690,865,526,10-Hour OP,1,0,0,15,0,1,1996-03-31 23:00:00+00,
1691,897,526,MD Two Rate Tariff,1,0,0,15,0,2,1996-03-31 23:00:00+00,
1692,934,526,"7 hr E7, 00:00-07:00 GMT, teleswitch (code 23)",1,0,0,9,0,2,1996-03-31 23:00:00+00,
1693,1078,526,O/P-B-24HR MAR-OCT 12+2.5 NOV-FEB NON-PROG TIME/S,1,0,0,14,0,1,1996-03-31 23:00:00+00,
1694,1100,526,12 Hr OP + Weekend,1,0,0,15,0,1,1996-03-31 23:00:00+00,
1695,1138,526,9 Hour Off Peak - TS,1,0,0,14,0,1,1996-03-31 23:00:00+00,
1696,1246,526,NHH non-prog 1r credit meter and T/S,1,0,0,14,0,1,1996-03-31 23:00:00+00,
1697,751,526,MD Two Rate Tariff,1,0,0,15,0,0,2017-11-15 00:00:00+00,
1698,198,527,RHT 1 23.00-08.00,1,0,0,14,0,1,1996-03-31 23:00:00+00,
1699,787,527,Dynamic-htg units,1,0,0,8,0,1,1996-03-31 23:00:00+00,
1700,865,527,10-Hour OP,1,0,0,15,6,1,1996-03-31 23:00:00+00,
1701,934,527,"7 hr E7, 00:00-07:00 GMT, teleswitch (code 23)",1,0,0,8,1,2,1996-03-31 23:00:00+00,
1702,956,527,E7 RTS Grp 22,1,0,0,8,0,2,1996-03-31 23:00:00+00,
1703,1038,527,9hr W.M. Differential Switching,1,0,0,14,0,2,1996-03-31 23:00:00+00,
1704,1078,527,O/P-B-24HRS MAR-OCT 12+2.5 NOV-FEB PROG TELE/S,1,0,0,9,0,1,1996-03-31 23:00:00+00,
1705,1100,527,12 Hr OP + Weekend,1,0,0,15,6,1,1996-03-31 23:00:00+00,
1706,1138,527,9 Hour Off Peak - TS,1,0,0,14,0,1,1996-03-31 23:00:00+00,
1707,1246,527,NHH non-prog 1r credit meter and T/S,1,0,0,14,0,1,1996-03-31 23:00:00+00,
1708,990,527,E7 RTS Grp 22,1,0,0,8,0,2,2016-04-19 23:00:00+00,
1709,751,527,9 Hour Off Peak - TS,1,0,0,14,0,0,2018-02-14 00:00:00+00,
1710,198,528,RHT 1 23.30-08.30,1,0,0,14,0,1,1996-03-31 23:00:00+00,
1711,787,528,Dynamic-htg units,1,0,0,8,7,1,1996-03-31 23:00:00+00,
1712,865,528,11-Hour OP,1,0,0,14,0,1,1996-03-31 23:00:00+00,
1713,897,528,E7 2 Rate Smart Card,1,0,0,15,5,2,1996-03-31 23:00:00+00,
1714,934,528,"7 hr E7, 00:00-07:00 GMT, teleswitch (code 24)",1,0,0,8,0,2,1996-03-31 23:00:00+00,
1715,1078,528,O/P-B-24HR MAR-OCT 12+2.5 NOV-FEB NON-PROG TELE/S,1,0,0,8,0,1,1996-03-31 23:00:00+00,
1716,1100,528,12 Hr OP + Weekend,1,0,0,14,0,1,1996-03-31 23:00:00+00,
1717,1138,528,8.5 Hour Off Peak - TS,1,0,0,14,0,1,1996-03-31 23:00:00+00,
1718,1246,528,NHH non-prog 1r credit meter and T/S,1,0,0,14,0,1,1996-03-31 23:00:00+00,
1719,751,528,8.5 Hour Off Peak - TS,1,0,0,14,0,0,2018-02-14 00:00:00+00,
1720,198,529,EWE 19.30 07.30 GMT,1,0,0,14,0,2,1996-03-31 23:00:00+00,
1721,787,529,Dynamic-htg units,1,0,0,8,0,1,1996-03-31 23:00:00+00,
1722,956,529,E7 RTS Grp 33,1,0,0,8,0,2,1996-03-31 23:00:00+00,
1723,865,529,11-Hour OP,1,0,0,14,6,1,1996-03-31 23:00:00+00,
1724,897,529,E7 2 Rate Smart Card,1,0,0,15,5,2,1996-03-31 23:00:00+00,
1725,934,529,"7 hr E7, 00:00-07:00 GMT, teleswitch (code 24)",1,0,0,9,0,2,1996-03-31 23:00:00+00,
1726,1038,529,9hr W.M. Differential Switching,1,0,0,8,0,2,1996-03-31 23:00:00+00,
1727,1078,529,O/P-BX-24HRS MAR-OCT 14.5HRS NOV-FEB PROG TELE/S,1,0,0,9,0,1,1996-03-31 23:00:00+00,
1728,1100,529,12 Hr OP + Weekend,1,0,0,14,6,1,1996-03-31 23:00:00+00,
1729,1138,529,12.5 Hour Off Peak - TS,1,0,0,14,0,1,1996-03-31 23:00:00+00,
1730,1246,529,NHH non-prog 1r credit meter and T/S,1,0,0,14,0,1,1996-03-31 23:00:00+00,
1731,990,529,E7 RTS Grp 33,1,0,0,8,0,2,2016-04-19 23:00:00+00,
1732,751,529,12.5 Hour Off Peak - TS,1,0,0,14,0,0,2018-02-14 00:00:00+00,
1733,198,530,EWE7 00.30-07.30 19.30-00.30,1,0,0,14,0,3,1996-03-31 23:00:00+00,
1734,787,530,Dynamic-htg units,1,0,0,8,7,1,1996-03-31 23:00:00+00,
1735,865,530,11-Hour OP,1,0,0,15,0,1,1996-03-31 23:00:00+00,
1736,934,530,"7 hr E7, 00:00-07:00 GMT, teleswitch (code 24)",1,0,0,8,1,2,1996-03-31 23:00:00+00,
1737,956,530,E7 RTS Grp 34,1,0,0,8,0,2,1996-03-31 23:00:00+00,
1738,1078,530,O/P-BX-24HR MAR-OCT 14.5HR NOV-FEB NON-PROG TELE/S,1,0,0,8,0,1,1996-03-31 23:00:00+00,
1739,1100,530,12 Hr OP + Weekend,1,0,0,15,0,1,1996-03-31 23:00:00+00,
1740,1138,530,12.5 Hour Off Peak - TS,1,0,0,14,0,1,1996-03-31 23:00:00+00,
1741,1246,530,NHH non-prog 1r credit meter and T/S,1,0,0,14,0,1,1996-03-31 23:00:00+00,
1742,990,530,E7 RTS Grp 34,1,0,0,8,0,2,2016-04-19 23:00:00+00,
1743,751,530,12.5 Hour Off Peak - TS,1,0,0,14,0,0,2018-02-14 00:00:00+00,
1744,198,531,Heatwise Internal clock and fall back,1,0,0,14,0,2,1996-03-31 23:00:00+00,
1745,787,531,Dynamic-htg units,1,0,0,8,0,1,1996-03-31 23:00:00+00,
1746,865,531,11-Hour OP,1,0,0,15,6,1,1996-03-31 23:00:00+00,
1747,897,531,Domestic Credit Unrestricted,1,0,0,14,0,2,1996-03-31 23:00:00+00,
1748,934,531,Teleswitch 01:30-06:30/14:00-16:00 GMT (code 35),1,0,0,8,0,2,1996-03-31 23:00:00+00,
1749,956,531,E7 RTS Grp 35,1,0,0,8,0,2,1996-03-31 23:00:00+00,
1750,1038,531,Off Peak 12 hr  Summer and Weekend,1,0,0,14,0,1,1996-03-31 23:00:00+00,
1751,1078,531,O/P-BC-24HRS MAR-OCT 12+2.5 NOV-FEB PROG TELE/S,1,0,0,9,0,1,1996-03-31 23:00:00+00,
1752,1100,531,12 Hr OP + Weekend,1,0,0,15,6,1,1996-03-31 23:00:00+00,
1753,1138,531,15.5 Hour Off Peak - TS,1,0,0,14,0,1,1996-03-31 23:00:00+00,
1754,1246,531,NHH non-prog 1r credit meter and T/S,1,0,0,14,0,1,1996-03-31 23:00:00+00,
1755,990,531,E7 RTS Grp 35,1,0,0,8,0,2,2016-04-19 23:00:00+00,
1756,751,531,Domestic Credit Unrestricted,1,0,0,14,0,0,2017-11-15 00:00:00+00,
1757,198,532,Unrestricted,1,0,0,14,0,1,1996-03-31 23:00:00+00,
1758,787,532,Dynamic-htg units,1,0,0,8,7,1,1996-03-31 23:00:00+00,
1759,897,532,Restricted,1,0,0,14,0,1,1996-03-31 23:00:00+00,
1760,934,532,Teleswitch 01:30-06:30/14:00-16:00 GMT (code 36),1,0,0,8,0,2,1996-03-31 23:00:00+00,
1761,956,532,E7 RTS Grp 36,1,0,0,8,0,2,1996-03-31 23:00:00+00,
1762,1078,532,O/P-BC-24HR MAR-OCT 12+2.5 NOV-FEB NON-PROG TELE/S,1,0,0,8,0,1,1996-03-31 23:00:00+00,
1763,1100,532,12 Hr OP + Weekend,1,0,0,14,0,1,1996-03-31 23:00:00+00,
1764,1138,532,15.5 Hour Off Peak - TS,1,0,0,14,0,1,1996-03-31 23:00:00+00,
1765,1246,532,NHH non-prog 1r credit meter and T/S,1,0,0,14,0,1,1996-03-31 23:00:00+00,
1766,990,532,E7 RTS Grp 36,1,0,0,8,0,2,2016-04-19 23:00:00+00,
1767,751,532,Restricted,1,0,0,14,0,0,2017-11-15 00:00:00+00,
1768,198,533,STOD,1,0,0,15,0,4,1996-03-31 23:00:00+00,
1769,787,533,Dynamic-htg units,1,0,0,8,0,1,1996-03-31 23:00:00+00,
1770,897,533,"OP1, B12a Credit",1,0,0,15,0,1,1996-03-31 23:00:00+00,
1771,934,533,"7 hr Heat, 00:00-07:00 BST, teleswitch",1,0,0,8,0,2,1996-03-31 23:00:00+00,
1772,1038,533,Off Peak 10hr and Weekend,1,0,0,14,0,1,1996-03-31 23:00:00+00,
1773,1078,533,O/P-BX-24HRS MAR-OCT 14.5HRS NOV-FEB PROG TIME/S,1,0,0,15,0,1,1996-03-31 23:00:00+00,
1774,1100,533,12 Hr OP + Weekend,1,0,0,14,6,1,1996-03-31 23:00:00+00,
1775,1138,533,15.5 Hour Off Peak - TS,1,0,0,14,0,1,1996-03-31 23:00:00+00,
1776,1246,533,NHH non-prog 1r credit meter and T/S,1,0,0,14,0,1,1996-03-31 23:00:00+00,
1777,751,533,"OP1, B12a Credit",1,0,0,15,0,0,2017-11-15 00:00:00+00,
1778,198,534,E7 00.30-07.30 GMT,1,0,0,15,0,2,1996-03-31 23:00:00+00,
1779,787,534,Dynamic-htg units,1,0,0,8,7,1,1996-03-31 23:00:00+00,
1780,897,534,Domestic Restricted,1,0,0,14,0,1,1996-03-31 23:00:00+00,
1781,934,534,"7 hr E7, 00:00-07:00 GMT, timeswitch",1,0,0,14,0,2,1996-03-31 23:00:00+00,
1782,1100,534,12 Hr OP + Weekend,1,0,0,15,0,1,1996-03-31 23:00:00+00,
1783,956,534,E7 PPM Telewitch Card Grp 37,1,0,0,8,7,2,1996-03-31 23:00:00+00,
1784,1078,534,O/P-BX-24HR MAR-OCT 14.5HR NOV-FEB NON-PROG TIME/S,1,0,0,14,0,1,1996-03-31 23:00:00+00,
1785,1138,534,15.5 Hour Off Peak - TS,1,0,0,14,0,1,1996-03-31 23:00:00+00,
1786,1246,534,NHH non-prog 1r credit meter and T/S,1,0,0,14,0,1,1996-03-31 23:00:00+00,
1787,990,534,E7 PPM Telewitch Card Grp 37,1,0,0,8,7,2,2016-04-19 23:00:00+00,
1788,751,534,Domestic Restricted,1,0,0,14,0,0,2017-11-15 00:00:00+00,
1789,198,535,split e7 timeswitched,1,0,0,15,0,2,1996-03-31 23:00:00+00,
1790,787,535,Dynamic-htg units,1,0,0,8,0,1,1996-03-31 23:00:00+00,
1791,934,535,"7 hr E7, 00:00-07:00 GMT, timeswitch",1,0,0,15,0,2,1996-03-31 23:00:00+00,
1792,956,535,E7 RTS Grp 37,1,0,0,8,0,2,1996-03-31 23:00:00+00,
1793,1038,535,8 hr OP,1,0,0,14,0,1,1996-03-31 23:00:00+00,
1794,1078,535,O/P-BX-24HRS MAR-OCT 14.5HRS NOV-FEB PROG TIME/S,1,0,0,15,0,1,1996-03-31 23:00:00+00,
1795,1100,535,12 Hr OP + Weekend,1,0,0,15,6,1,1996-03-31 23:00:00+00,
1796,1138,535,3 Rate StoD - TS (+MD),1,0,0,14,0,3,1996-03-31 23:00:00+00,
1797,1246,535,NHH non-prog 1r credit meter and T/S,1,0,0,14,0,1,1996-03-31 23:00:00+00,
1798,990,535,E7 RTS Grp 37,1,0,0,8,0,2,2016-04-19 23:00:00+00,
1799,751,535,3 Rate StoD - TS (+MD),1,0,0,14,0,0,2018-02-14 00:00:00+00,
1800,198,536,E7 00.30-07.30 BST,1,0,0,15,0,2,1996-03-31 23:00:00+00,
1801,787,536,Dynamic-htg units,1,0,0,8,7,1,1996-03-31 23:00:00+00,
1802,897,536,Non Domestic Restricted,1,0,0,14,0,1,1996-03-31 23:00:00+00,
1803,956,536,Evening and W/E T/S,1,0,0,14,0,2,1996-03-31 23:00:00+00,
1804,1078,536,O/P-BX-24HR MAR-OCT 14.5HR NOV-FEB NON-PROG TIME/S,1,0,0,14,0,1,1996-03-31 23:00:00+00,
1805,1100,536,12 Hr OP + Weekend,1,0,0,14,0,1,1996-03-31 23:00:00+00,
1806,1138,536,3 Rate Seasonal - RTS,1,0,0,8,0,3,1996-03-31 23:00:00+00,
1807,1246,536,NHH non-prog 1r credit meter and T/S,1,0,0,14,0,1,1996-03-31 23:00:00+00,
1808,751,536,Non Domestic Restricted,1,0,0,14,0,0,2017-11-15 00:00:00+00,
