id,tpr_id,Day of the Week Id,Start Day,Start Month,End Day,End Month,Start Hour,Start Minute,End Hour,End Minute
4008,233,2,1,1,31,12,13,00,15,30
4009,233,2,1,1,31,12,23,00,24,00
4010,233,3,1,1,31,12,00,00,07,00
4011,233,3,1,1,31,12,13,00,15,30
4012,233,3,1,1,31,12,23,00,24,00
4013,233,4,1,1,31,12,00,00,07,00
4014,233,4,1,1,31,12,13,00,15,30
4015,233,4,1,1,31,12,23,00,24,00
4016,233,5,1,1,31,12,00,00,07,00
4017,233,5,1,1,31,12,13,00,15,30
4018,233,5,1,1,31,12,23,00,24,00
4019,233,6,1,1,31,12,00,00,07,00
4020,233,6,1,1,31,12,13,00,15,30
4021,233,6,1,1,31,12,23,00,24,00
4022,233,7,1,1,31,12,00,00,07,00
4023,233,7,1,1,31,12,13,00,15,30
4024,233,7,1,1,31,12,23,00,24,00
4025,234,1,1,1,31,12,00,00,06,00
4026,234,1,1,1,31,12,22,00,24,00
4027,234,2,1,1,31,12,00,00,06,00
4028,234,2,1,1,31,12,22,00,24,00
4029,234,3,1,1,31,12,00,00,06,00
4030,234,3,1,1,31,12,22,00,24,00
4031,234,4,1,1,31,12,00,00,06,00
4032,234,4,1,1,31,12,22,00,24,00
4033,234,5,1,1,31,12,00,00,06,00
4034,234,5,1,1,31,12,22,00,24,00
4035,234,6,1,1,31,12,00,00,06,00
4036,234,6,1,1,31,12,22,00,24,00
4037,234,7,1,1,31,12,00,00,06,00
4038,234,7,1,1,31,12,22,00,24,00
4039,235,1,1,1,31,12,06,00,22,00
4040,235,2,1,1,31,12,06,00,22,00
4041,235,3,1,1,31,12,06,00,22,00
4042,235,4,1,1,31,12,06,00,22,00
4043,235,5,1,1,31,12,06,00,22,00
4044,235,6,1,1,31,12,06,00,22,00
4045,235,7,1,1,31,12,06,00,22,00
4046,236,1,1,1,31,12,00,00,09,00
4047,236,1,1,1,31,12,19,00,24,00
4048,236,2,1,1,31,12,00,00,09,00
4049,236,2,1,1,31,12,19,00,24,00
4050,236,3,1,1,31,12,00,00,09,00
4051,236,3,1,1,31,12,19,00,24,00
4052,236,4,1,1,31,12,00,00,09,00
4053,236,4,1,1,31,12,19,00,24,00
4054,236,5,1,1,31,12,00,00,09,00
4055,236,5,1,1,31,12,19,00,24,00
4056,236,6,1,1,31,12,00,00,09,00
4057,236,6,1,1,31,12,19,00,24,00
4058,236,7,1,1,31,12,00,00,09,00
4059,236,7,1,1,31,12,19,00,24,00
4060,237,1,1,1,31,12,09,00,19,00
4061,237,2,1,1,31,12,09,00,19,00
4062,237,3,1,1,31,12,09,00,19,00
4063,237,4,1,1,31,12,09,00,19,00
4064,237,5,1,1,31,12,09,00,19,00
4065,237,6,1,1,31,12,09,00,19,00
4066,237,7,1,1,31,12,09,00,19,00
4067,238,1,1,1,31,12,00,00,04,00
4068,238,1,1,1,31,12,16,00,24,00
4069,238,2,1,1,31,12,00,00,04,00
4070,238,2,1,1,31,12,16,00,24,00
4071,238,3,1,1,31,12,00,00,04,00
4072,238,3,1,1,31,12,16,00,24,00
4073,238,4,1,1,31,12,00,00,04,00
4074,238,4,1,1,31,12,16,00,24,00
4075,238,5,1,1,31,12,00,00,04,00
4076,238,5,1,1,31,12,16,00,24,00
4077,238,6,1,1,31,12,00,00,04,00
4078,238,6,1,1,31,12,16,00,24,00
4079,238,7,1,1,31,12,00,00,04,00
4080,238,7,1,1,31,12,16,00,24,00
4081,239,1,1,1,31,12,04,00,16,00
4082,239,2,1,1,31,12,04,00,16,00
4083,239,3,1,1,31,12,04,00,16,00
4084,239,4,1,1,31,12,04,00,16,00
4085,239,5,1,1,31,12,04,00,16,00
4086,239,6,1,1,31,12,04,00,16,00
4087,239,7,1,1,31,12,04,00,16,00
4088,240,1,1,1,31,12,00,00,01,00
4089,240,1,1,1,31,12,05,00,09,00
4090,240,1,1,1,31,12,16,00,24,00
4091,240,2,1,1,31,12,00,00,01,00
4092,240,2,1,1,31,12,05,00,09,00
4093,240,2,1,1,31,12,16,00,24,00
4094,240,3,1,1,31,12,00,00,01,00
4095,240,3,1,1,31,12,05,00,09,00
4096,240,3,1,1,31,12,16,00,24,00
4097,240,4,1,1,31,12,00,00,01,00
4098,240,4,1,1,31,12,05,00,09,00
4099,240,4,1,1,31,12,16,00,24,00
4100,240,5,1,1,31,12,00,00,01,00
4101,240,5,1,1,31,12,05,00,09,00
4102,240,5,1,1,31,12,16,00,24,00
4103,240,6,1,1,31,12,00,00,01,00
4104,240,6,1,1,31,12,05,00,09,00
4105,240,6,1,1,31,12,16,00,24,00
4106,240,7,1,1,31,12,00,00,01,00
4107,240,7,1,1,31,12,05,00,09,00
4108,240,7,1,1,31,12,16,00,24,00
4109,241,1,1,1,31,12,01,00,05,00
4110,241,1,1,1,31,12,09,00,16,00
4111,241,2,1,1,31,12,01,00,05,00
4112,241,2,1,1,31,12,09,00,16,00
4113,241,3,1,1,31,12,01,00,05,00
4114,241,3,1,1,31,12,09,00,16,00
4115,241,4,1,1,31,12,01,00,05,00
4116,241,4,1,1,31,12,09,00,16,00
4117,241,5,1,1,31,12,01,00,05,00
4118,241,5,1,1,31,12,09,00,16,00
4119,241,6,1,1,31,12,01,00,05,00
4120,241,6,1,1,31,12,09,00,16,00
4121,241,7,1,1,31,12,01,00,05,00
4122,241,7,1,1,31,12,09,00,16,00
4123,242,1,1,1,31,12,00,00,07,30
4124,242,1,1,1,31,12,13,00,16,00
4125,242,1,1,1,31,12,22,30,24,00
4126,242,2,1,1,31,12,00,00,07,30
4127,242,2,1,1,31,12,13,00,16,00
4128,242,2,1,1,31,12,22,30,24,00
4129,242,3,1,1,31,12,00,00,07,30
4130,242,3,1,1,31,12,13,00,16,00
4131,242,3,1,1,31,12,22,30,24,00
4132,242,4,1,1,31,12,00,00,07,30
4133,242,4,1,1,31,12,13,00,16,00
4134,242,4,1,1,31,12,22,30,24,00
4135,242,5,1,1,31,12,00,00,07,30
4136,242,5,1,1,31,12,13,00,16,00
4137,242,5,1,1,31,12,22,30,24,00
4138,242,6,1,1,31,12,00,00,07,30
4139,242,6,1,1,31,12,13,00,16,00
4140,242,6,1,1,31,12,22,30,24,00
4141,242,7,1,1,31,12,00,00,07,30
4142,242,7,1,1,31,12,13,00,16,00
4143,242,7,1,1,31,12,22,30,24,00
4144,243,1,1,1,31,12,07,30,19,30
4145,243,2,1,1,31,12,07,30,19,30
4146,243,3,1,1,31,12,07,30,19,30
4147,243,4,1,1,31,12,07,30,19,30
4148,243,5,1,1,31,12,07,30,19,30
4149,244,1,1,1,31,12,06,30,07,30
4150,244,1,1,1,31,12,19,30,23,30
4151,244,2,1,1,31,12,06,30,07,30
4152,244,2,1,1,31,12,19,30,23,30
4153,244,3,1,1,31,12,06,30,07,30
4154,244,3,1,1,31,12,19,30,23,30
4155,244,4,1,1,31,12,06,30,07,30
4156,244,4,1,1,31,12,19,30,23,30
4157,244,5,1,1,31,12,06,30,07,30
4158,244,5,1,1,31,12,19,30,23,30
4159,244,6,1,1,31,12,06,30,23,30
4160,244,7,1,1,31,12,06,30,23,30
4161,245,1,1,1,31,12,00,00,06,30
4162,245,1,1,1,31,12,23,30,24,00
4163,245,2,1,1,31,12,00,00,06,30
4164,245,2,1,1,31,12,23,30,24,00
4165,245,3,1,1,31,12,00,00,06,30
4166,245,3,1,1,31,12,23,30,24,00
4167,245,4,1,1,31,12,00,00,06,30
4168,245,4,1,1,31,12,23,30,24,00
4169,245,5,1,1,31,12,00,00,06,30
4170,245,5,1,1,31,12,23,30,24,00
4171,245,6,1,1,31,12,00,00,06,30
4172,245,6,1,1,31,12,23,30,24,00
4173,245,7,1,1,31,12,00,00,06,30
4174,245,7,1,1,31,12,23,30,24,00
4175,246,1,1,1,31,3,01,00,03,00
4176,246,1,1,1,31,3,07,30,22,30
4177,246,1,1,11,31,12,01,00,03,00
4178,246,1,1,11,31,12,07,30,22,30
4179,246,2,1,1,31,3,01,00,03,00
4180,246,2,1,1,31,3,07,30,22,30
4181,246,2,1,11,31,12,01,00,03,00
4182,246,2,1,11,31,12,07,30,22,30
4183,246,3,1,1,31,3,01,00,03,00
4184,246,3,1,1,31,3,07,30,22,30
4185,246,3,1,11,31,12,01,00,03,00
4186,246,3,1,11,31,12,07,30,22,30
4187,246,4,1,1,31,3,01,00,03,00
4188,246,4,1,1,31,3,07,30,22,30
4189,246,4,1,11,31,12,01,00,03,00
4190,246,4,1,11,31,12,07,30,22,30
4191,246,5,1,1,31,3,01,00,03,00
4192,246,5,1,1,31,3,07,30,22,30
4193,246,5,1,11,31,12,01,00,03,00
4194,246,5,1,11,31,12,07,30,22,30
4195,246,6,1,1,31,3,01,00,03,00
4196,246,6,1,1,31,3,07,30,22,30
4197,246,6,1,11,31,12,01,00,03,00
4198,246,6,1,11,31,12,07,30,22,30
4199,246,7,1,1,31,3,01,00,03,00
4200,246,7,1,1,31,3,07,30,22,30
4201,246,7,1,11,31,12,01,00,03,00
4202,246,7,1,11,31,12,07,30,22,30
4203,247,1,1,4,31,10,01,00,03,00
4204,247,1,1,4,31,10,07,30,22,30
4205,247,2,1,4,31,10,01,00,03,00
4206,247,2,1,4,31,10,07,30,22,30
4207,247,3,1,4,31,10,01,00,03,00
4208,247,3,1,4,31,10,07,30,22,30
4209,247,4,1,4,31,10,01,00,03,00
4210,247,4,1,4,31,10,07,30,22,30
4211,247,5,1,4,31,10,01,00,03,00
4212,247,5,1,4,31,10,07,30,22,30
4213,247,6,1,4,31,10,01,00,03,00
4214,247,6,1,4,31,10,07,30,22,30
4215,247,7,1,4,31,10,01,00,03,00
4216,247,7,1,4,31,10,07,30,22,30
4217,248,1,1,1,31,12,00,00,01,00
4218,248,1,1,1,31,12,03,00,07,30
4219,248,1,1,1,31,12,22,30,24,00
4220,248,2,1,1,31,12,00,00,01,00
4221,248,2,1,1,31,12,03,00,07,30
4222,248,2,1,1,31,12,22,30,24,00
4223,248,3,1,1,31,12,00,00,01,00
4224,248,3,1,1,31,12,03,00,07,30
4225,248,3,1,1,31,12,22,30,24,00
4226,248,4,1,1,31,12,00,00,01,00
4227,248,4,1,1,31,12,03,00,07,30
4228,248,4,1,1,31,12,22,30,24,00
4229,248,5,1,1,31,12,00,00,01,00
4230,248,5,1,1,31,12,03,00,07,30
4231,248,5,1,1,31,12,22,30,24,00
4232,248,6,1,1,31,12,00,00,01,00
4233,248,6,1,1,31,12,03,00,07,30
4234,248,6,1,1,31,12,22,30,24,00
4235,248,7,1,1,31,12,00,00,01,00
4236,248,7,1,1,31,12,03,00,07,30
4237,248,7,1,1,31,12,22,30,24,00
4238,249,1,1,1,31,12,07,00,19,00
4239,249,2,1,1,31,12,07,00,19,00
4240,249,3,1,1,31,12,07,00,19,00
4241,249,4,1,1,31,12,07,00,19,00
4242,249,5,1,1,31,12,07,00,19,00
4243,250,1,1,1,31,12,19,00,24,00
4244,250,2,1,1,31,12,19,00,24,00
4245,250,3,1,1,31,12,19,00,24,00
4246,250,4,1,1,31,12,19,00,24,00
4247,250,5,1,1,31,12,19,00,24,00
4248,250,6,1,1,31,12,07,00,24,00
4249,250,7,1,1,31,12,07,00,24,00
4250,251,1,1,1,31,12,00,00,07,30
4251,251,1,1,1,31,12,23,30,24,00
4252,251,2,1,1,31,12,00,00,07,30
4253,251,2,1,1,31,12,23,30,24,00
4254,251,3,1,1,31,12,00,00,07,30
4255,251,3,1,1,31,12,23,30,24,00
4256,251,4,1,1,31,12,00,00,07,30
4257,251,4,1,1,31,12,23,30,24,00
4258,251,5,1,1,31,12,00,00,07,30
4259,251,5,1,1,31,12,23,30,24,00
4260,251,6,1,1,31,12,00,00,07,30
4261,251,6,1,1,31,12,23,30,24,00
4262,251,7,1,1,31,12,00,00,07,30
4263,251,7,1,1,31,12,23,30,24,00
4264,252,1,1,1,31,12,03,30,06,30
4265,252,1,1,1,31,12,13,00,15,00
4266,252,1,1,1,31,12,20,00,23,00
4267,252,2,1,1,31,12,03,30,06,30
4268,252,2,1,1,31,12,13,00,15,00
4269,252,2,1,1,31,12,20,00,23,00
4270,252,3,1,1,31,12,03,30,06,30
4271,252,3,1,1,31,12,13,00,15,00
4272,252,3,1,1,31,12,20,00,23,00
4273,252,4,1,1,31,12,03,30,06,30
4274,252,4,1,1,31,12,13,00,15,00
4275,252,4,1,1,31,12,20,00,23,00
4276,252,5,1,1,31,12,03,30,06,30
4277,252,5,1,1,31,12,13,00,15,00
4278,252,5,1,1,31,12,20,00,23,00
4279,252,6,1,1,31,12,03,30,06,30
4280,252,6,1,1,31,12,13,00,15,00
4281,252,6,1,1,31,12,20,00,23,00
4282,252,7,1,1,31,12,03,30,06,30
4283,252,7,1,1,31,12,13,00,15,00
4284,252,7,1,1,31,12,20,00,23,00
4285,253,1,1,1,31,12,00,00,03,30
4286,253,1,1,1,31,12,06,30,13,00
4287,253,1,1,1,31,12,15,00,20,00
4288,253,1,1,1,31,12,23,00,24,00
4289,253,2,1,1,31,12,00,00,03,30
4290,253,2,1,1,31,12,06,30,13,00
4291,253,2,1,1,31,12,15,00,20,00
4292,253,2,1,1,31,12,23,00,24,00
4293,253,3,1,1,31,12,00,00,03,30
4294,253,3,1,1,31,12,06,30,13,00
4295,253,3,1,1,31,12,15,00,20,00
4296,253,3,1,1,31,12,23,00,24,00
4297,253,4,1,1,31,12,00,00,03,30
4298,253,4,1,1,31,12,06,30,13,00
4299,253,4,1,1,31,12,15,00,20,00
4300,253,4,1,1,31,12,23,00,24,00
4301,253,5,1,1,31,12,00,00,03,30
4302,253,5,1,1,31,12,06,30,13,00
4303,253,5,1,1,31,12,15,00,20,00
4304,253,5,1,1,31,12,23,00,24,00
4305,253,6,1,1,31,12,00,00,03,30
4306,253,6,1,1,31,12,06,30,13,00
4307,253,6,1,1,31,12,15,00,20,00
4308,253,6,1,1,31,12,23,00,24,00
4309,253,7,1,1,31,12,00,00,03,30
4310,253,7,1,1,31,12,06,30,13,00
4311,253,7,1,1,31,12,15,00,20,00
4312,253,7,1,1,31,12,23,00,24,00
4313,254,1,1,1,31,12,00,00,05,00
4314,254,1,1,1,31,12,09,00,10,30
4315,254,1,1,1,31,12,15,00,16,30
4316,254,1,1,1,31,12,21,00,24,00
4317,254,2,1,1,31,12,00,00,05,00
4318,254,2,1,1,31,12,09,00,10,30
4319,254,2,1,1,31,12,15,00,16,30
4320,254,2,1,1,31,12,21,00,24,00
4321,254,3,1,1,31,12,00,00,05,00
4322,254,3,1,1,31,12,09,00,10,30
4323,254,3,1,1,31,12,15,00,16,30
4324,254,3,1,1,31,12,21,00,24,00
4325,254,4,1,1,31,12,00,00,05,00
4326,254,4,1,1,31,12,09,00,10,30
4327,254,4,1,1,31,12,15,00,16,30
4328,254,4,1,1,31,12,21,00,24,00
4329,254,5,1,1,31,12,00,00,05,00
4330,254,5,1,1,31,12,09,00,10,30
4331,254,5,1,1,31,12,15,00,16,30
4332,254,5,1,1,31,12,21,00,24,00
4333,254,6,1,1,31,12,00,00,05,00
4334,254,6,1,1,31,12,09,00,10,30
4335,254,6,1,1,31,12,15,00,16,30
4336,254,6,1,1,31,12,21,00,24,00
4337,254,7,1,1,31,12,00,00,05,00
4338,254,7,1,1,31,12,09,00,10,30
4339,254,7,1,1,31,12,15,00,16,30
4340,254,7,1,1,31,12,21,00,24,00
4341,255,1,1,1,31,12,00,00,06,30
4342,255,1,1,1,31,12,10,30,12,00
4343,255,1,1,1,31,12,16,30,18,00
4344,255,1,1,1,31,12,22,30,24,00
4345,255,2,1,1,31,12,00,00,06,30
4346,255,2,1,1,31,12,10,30,12,00
4347,255,2,1,1,31,12,16,30,18,00
4348,255,2,1,1,31,12,22,30,24,00
4349,255,3,1,1,31,12,00,00,06,30
4350,255,3,1,1,31,12,10,30,12,00
4351,255,3,1,1,31,12,16,30,18,00
4352,255,3,1,1,31,12,22,30,24,00
4353,255,4,1,1,31,12,00,00,06,30
4354,255,4,1,1,31,12,10,30,12,00
4355,255,4,1,1,31,12,16,30,18,00
4356,255,4,1,1,31,12,22,30,24,00
4357,255,5,1,1,31,12,00,00,06,30
4358,255,5,1,1,31,12,10,30,12,00
4359,255,5,1,1,31,12,16,30,18,00
4360,255,5,1,1,31,12,22,30,24,00
4361,255,6,1,1,31,12,00,00,06,30
4362,255,6,1,1,31,12,10,30,12,00
4363,255,6,1,1,31,12,16,30,18,00
4364,255,6,1,1,31,12,22,30,24,00
4365,255,7,1,1,31,12,00,00,06,30
4366,255,7,1,1,31,12,10,30,12,00
4367,255,7,1,1,31,12,16,30,18,00
4368,255,7,1,1,31,12,22,30,24,00
4369,256,1,1,1,31,12,00,00,08,00
4370,256,1,1,1,31,12,12,00,13,30
4371,256,1,1,1,31,12,18,00,19,30
4372,256,2,1,1,31,12,00,00,08,00
4373,256,2,1,1,31,12,12,00,13,30
4374,256,2,1,1,31,12,18,00,19,30
4375,256,3,1,1,31,12,00,00,08,00
4376,256,3,1,1,31,12,12,00,13,30
4377,256,3,1,1,31,12,18,00,19,30
4378,256,4,1,1,31,12,00,00,08,00
4379,256,4,1,1,31,12,12,00,13,30
4380,256,4,1,1,31,12,18,00,19,30
4381,256,5,1,1,31,12,00,00,08,00
4382,256,5,1,1,31,12,12,00,13,30
4383,256,5,1,1,31,12,18,00,19,30
4384,256,6,1,1,31,12,00,00,08,00
4385,256,6,1,1,31,12,12,00,13,30
4386,256,6,1,1,31,12,18,00,19,30
4387,256,7,1,1,31,12,00,00,08,00
4388,256,7,1,1,31,12,12,00,13,30
4389,256,7,1,1,31,12,18,00,19,30
4390,257,1,1,1,31,12,01,00,09,00
4391,257,1,1,1,31,12,13,30,15,00
4392,257,1,1,1,31,12,19,30,21,00
4393,257,2,1,1,31,12,01,00,09,00
4394,257,2,1,1,31,12,13,30,15,00
4395,257,2,1,1,31,12,19,30,21,00
4396,257,3,1,1,31,12,01,00,09,00
4397,257,3,1,1,31,12,13,30,15,00
4398,257,3,1,1,31,12,19,30,21,00
4399,257,4,1,1,31,12,01,00,09,00
4400,257,4,1,1,31,12,13,30,15,00
4401,257,4,1,1,31,12,19,30,21,00
4402,257,5,1,1,31,12,01,00,09,00
4403,257,5,1,1,31,12,13,30,15,00
4404,257,5,1,1,31,12,19,30,21,00
4405,257,6,1,1,31,12,01,00,09,00
4406,257,6,1,1,31,12,13,30,15,00
4407,257,6,1,1,31,12,19,30,21,00
4408,257,7,1,1,31,12,01,00,09,00
4409,257,7,1,1,31,12,13,30,15,00
4410,257,7,1,1,31,12,19,30,21,00
4411,258,1,1,1,31,12,00,00,07,00
4412,258,1,1,1,31,12,13,00,16,00
4413,258,1,1,1,31,12,23,00,24,00
4414,258,2,1,1,31,12,00,00,07,00
4415,258,2,1,1,31,12,13,00,16,00
4416,258,2,1,1,31,12,23,00,24,00
4417,258,3,1,1,31,12,00,00,07,00
4418,258,3,1,1,31,12,13,00,16,00
4419,258,3,1,1,31,12,23,00,24,00
4420,258,4,1,1,31,12,00,00,07,00
4421,258,4,1,1,31,12,13,00,16,00
4422,258,4,1,1,31,12,23,00,24,00
4423,258,5,1,1,31,12,00,00,07,00
4424,258,5,1,1,31,12,13,00,16,00
4425,258,5,1,1,31,12,23,00,24,00
4426,258,6,1,1,31,12,00,00,07,00
4427,258,6,1,1,31,12,13,00,16,00
4428,258,6,1,1,31,12,23,00,24,00
4429,258,7,1,1,31,12,00,00,07,00
4430,258,7,1,1,31,12,13,00,16,00
4431,258,7,1,1,31,12,23,00,24,00
4432,259,1,1,1,31,12,00,00,06,30
4433,259,1,1,1,31,12,22,30,24,00
4434,259,2,1,1,31,12,00,00,06,30
4435,259,2,1,1,31,12,22,30,24,00
4436,259,3,1,1,31,12,00,00,06,30
4437,259,3,1,1,31,12,22,30,24,00
4438,259,4,1,1,31,12,00,00,06,30
4439,259,4,1,1,31,12,22,30,24,00
4440,259,5,1,1,31,12,00,00,06,30
4441,259,5,1,1,31,12,22,30,24,00
4442,259,6,1,1,31,12,00,00,24,00
4443,259,7,1,1,31,12,00,00,24,00
4444,260,1,1,1,31,12,00,00,07,00
4445,260,1,1,1,31,12,23,00,24,00
4446,260,2,1,1,31,12,00,00,07,00
4447,260,2,1,1,31,12,23,00,24,00
4448,260,3,1,1,31,12,00,00,07,00
4449,260,3,1,1,31,12,23,00,24,00
4450,260,4,1,1,31,12,00,00,07,00
4451,260,4,1,1,31,12,23,00,24,00
4452,260,5,1,1,31,12,00,00,07,00
4453,260,5,1,1,31,12,23,00,24,00
4454,260,6,1,1,31,12,00,00,24,00
4455,260,7,1,1,31,12,00,00,24,00
4456,261,1,1,1,31,12,00,00,07,30
4457,261,1,1,1,31,12,23,30,24,00
4458,261,2,1,1,31,12,00,00,07,30
4459,261,2,1,1,31,12,23,30,24,00
4460,261,3,1,1,31,12,00,00,07,30
4461,261,3,1,1,31,12,23,30,24,00
4462,261,4,1,1,31,12,00,00,07,30
4463,261,4,1,1,31,12,23,30,24,00
4464,261,5,1,1,31,12,00,00,07,30
4465,261,5,1,1,31,12,23,30,24,00
4466,261,6,1,1,31,12,00,00,24,00
4467,261,7,1,1,31,12,00,00,24,00
4468,262,1,1,1,31,12,07,30,23,30
4469,262,2,1,1,31,12,07,30,23,30
4470,262,3,1,1,31,12,07,30,23,30
4471,262,4,1,1,31,12,07,30,23,30
4472,262,5,1,1,31,12,07,30,23,30
4473,262,6,1,1,31,12,07,30,23,30
4474,262,7,1,1,31,12,07,30,23,30
4475,263,1,1,1,31,12,00,00,07,00
4476,263,1,1,1,31,12,19,00,24,00
4477,263,2,1,1,31,12,00,00,07,00
4478,263,2,1,1,31,12,19,00,24,00
4479,263,3,1,1,31,12,00,00,07,00
4480,263,3,1,1,31,12,19,00,24,00
4481,263,4,1,1,31,12,00,00,07,00
4482,263,4,1,1,31,12,19,00,24,00
4483,263,5,1,1,31,12,00,00,07,00
4484,263,5,1,1,31,12,19,00,24,00
4485,263,6,1,1,31,12,00,00,24,00
4486,263,7,1,1,31,12,00,00,24,00
4487,264,1,1,1,31,12,07,00,19,00
4488,264,2,1,1,31,12,07,00,19,00
4489,264,3,1,1,31,12,07,00,19,00
4490,264,4,1,1,31,12,07,00,19,00
4491,264,5,1,1,31,12,07,00,19,00
4492,265,1,1,1,31,12,00,00,09,00
4493,265,1,1,1,31,12,13,30,15,00
4494,265,1,1,1,31,12,19,30,24,00
4495,265,2,1,1,31,12,00,00,09,00
4496,265,2,1,1,31,12,13,30,15,00
4497,265,2,1,1,31,12,19,30,24,00
4498,265,3,1,1,31,12,00,00,09,00
4499,265,3,1,1,31,12,13,30,15,00
4500,265,3,1,1,31,12,19,30,24,00
4501,265,4,1,1,31,12,00,00,09,00
4502,265,4,1,1,31,12,13,30,15,00
4503,265,4,1,1,31,12,19,30,24,00
4504,265,5,1,1,31,12,00,00,09,00
4505,265,5,1,1,31,12,13,30,15,00
4506,265,5,1,1,31,12,19,30,24,00
4507,265,6,1,1,31,12,00,00,24,00
4508,265,7,1,1,31,12,00,00,24,00
4509,266,1,1,1,31,12,00,00,07,30
4510,266,1,1,1,31,12,09,00,10,30
4511,266,1,1,1,31,12,15,00,16,30
4512,266,1,1,1,31,12,19,30,24,00
4513,266,2,1,1,31,12,00,00,07,30
4514,266,2,1,1,31,12,09,00,10,30
4515,266,2,1,1,31,12,15,00,16,30
4516,266,2,1,1,31,12,19,30,24,00
4517,266,3,1,1,31,12,00,00,07,30
4518,266,3,1,1,31,12,09,00,10,30
4519,266,3,1,1,31,12,15,00,16,30
4520,266,3,1,1,31,12,19,30,24,00
4521,266,4,1,1,31,12,00,00,07,30
4522,266,4,1,1,31,12,09,00,10,30
4523,266,4,1,1,31,12,15,00,16,30
4524,266,4,1,1,31,12,19,30,24,00
4525,266,5,1,1,31,12,00,00,07,30
4526,266,5,1,1,31,12,09,00,10,30
4527,266,5,1,1,31,12,15,00,16,30
4528,266,5,1,1,31,12,19,30,24,00
4529,266,6,1,1,31,12,00,00,24,00
4530,266,7,1,1,31,12,00,00,24,00
4531,267,1,1,1,31,12,00,00,07,30
4532,267,1,1,1,31,12,10,30,12,00
4533,267,1,1,1,31,12,16,30,18,00
4534,267,1,1,1,31,12,19,30,24,00
4535,267,2,1,1,31,12,00,00,07,30
4536,267,2,1,1,31,12,10,30,12,00
4537,267,2,1,1,31,12,16,30,18,00
4538,267,2,1,1,31,12,19,30,24,00
4539,267,3,1,1,31,12,00,00,07,30
4540,267,3,1,1,31,12,10,30,12,00
4541,267,3,1,1,31,12,16,30,18,00
4542,267,3,1,1,31,12,19,30,24,00
4543,267,4,1,1,31,12,00,00,07,30
4544,267,4,1,1,31,12,10,30,12,00
4545,267,4,1,1,31,12,16,30,18,00
4546,267,4,1,1,31,12,19,30,24,00
4547,267,5,1,1,31,12,00,00,07,30
4548,267,5,1,1,31,12,10,30,12,00
4549,267,5,1,1,31,12,16,30,18,00
4550,267,5,1,1,31,12,19,30,24,00
4551,267,6,1,1,31,12,00,00,24,00
4552,267,7,1,1,31,12,00,00,24,00
4553,268,1,1,1,31,12,00,00,07,30
4554,268,1,1,1,31,12,12,00,13,30
4555,268,1,1,1,31,12,18,00,19,30
4556,268,1,1,1,31,12,19,30,24,00
4557,268,2,1,1,31,12,00,00,07,30
4558,268,2,1,1,31,12,12,00,13,30
4559,268,2,1,1,31,12,18,00,19,30
4560,268,2,1,1,31,12,19,30,24,00
4561,268,3,1,1,31,12,00,00,07,30
4562,268,3,1,1,31,12,12,00,13,30
4563,268,3,1,1,31,12,18,00,19,30
4564,268,3,1,1,31,12,19,30,24,00
4565,268,4,1,1,31,12,00,00,07,30
4566,268,4,1,1,31,12,12,00,13,30
4567,268,4,1,1,31,12,18,00,19,30
4568,268,4,1,1,31,12,19,30,24,00
4569,268,5,1,1,31,12,00,00,07,30
4570,268,5,1,1,31,12,12,00,13,30
4571,268,5,1,1,31,12,18,00,19,30
4572,268,5,1,1,31,12,19,30,24,00
4573,268,6,1,1,31,12,00,00,24,00
4574,268,7,1,1,31,12,00,00,24,00
4575,269,1,1,1,31,12,00,00,07,00
4576,269,1,1,1,31,12,13,00,16,00
4577,269,1,1,1,31,12,19,00,24,00
4578,269,2,1,1,31,12,00,00,07,00
4579,269,2,1,1,31,12,13,00,16,00
4580,269,2,1,1,31,12,19,00,24,00
4581,269,3,1,1,31,12,00,00,07,00
4582,269,3,1,1,31,12,13,00,16,00
4583,269,3,1,1,31,12,19,00,24,00
4584,269,4,1,1,31,12,00,00,07,00
4585,269,4,1,1,31,12,13,00,16,00
4586,269,4,1,1,31,12,19,00,24,00
4587,269,5,1,1,31,12,00,00,07,00
4588,269,5,1,1,31,12,13,00,16,00
4589,269,5,1,1,31,12,19,00,24,00
4590,269,6,1,1,31,12,00,00,24,00
4591,269,7,1,1,31,12,00,00,24,00
4592,270,1,1,1,31,12,00,00,07,30
4593,270,1,1,1,31,12,13,00,16,00
4594,270,1,1,1,31,12,19,30,24,00
4595,270,2,1,1,31,12,00,00,07,30
4596,270,2,1,1,31,12,13,00,16,00
4597,270,2,1,1,31,12,19,30,24,00
4598,270,3,1,1,31,12,00,00,07,30
4599,270,3,1,1,31,12,13,00,16,00
4600,270,3,1,1,31,12,19,30,24,00
4601,270,4,1,1,31,12,00,00,07,30
4602,270,4,1,1,31,12,13,00,16,00
4603,270,4,1,1,31,12,19,30,24,00
4604,270,5,1,1,31,12,00,00,07,30
4605,270,5,1,1,31,12,13,00,16,00
4606,270,5,1,1,31,12,19,30,24,00
4607,270,6,1,1,31,12,00,00,24,00
4608,270,7,1,1,31,12,00,00,24,00
4609,271,1,1,1,31,12,00,00,07,00
4610,271,1,1,1,31,12,12,00,13,30
4611,271,1,1,1,31,12,15,30,16,30
4612,271,1,1,1,31,12,18,30,24,00
4613,271,2,1,1,31,12,00,00,07,00
